Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1993-11-05,9173,CHI,A,CHH,W (+1),0,21:00,5,10,.500,0,2,.000,0,0,,1,4,5,1,0,0,0,1,10,7.2,
2,2,1993-11-06,9174,CHI,H,MIA,L (-24),0,27:00,4,12,.333,0,1,.000,5,5,1.000,3,4,7,2,1,1,4,3,13,7.4,
3,3,1993-11-08,9176,CHI,H,ATL,W (+26),0,24:00,5,8,.625,1,2,.500,2,2,1.000,0,7,7,8,0,0,3,1,13,13.7,
4,4,1993-11-10,9178,CHI,A,MIL,W (+1),0,25:00,8,10,.800,2,3,.667,0,0,,0,2,2,1,0,0,4,4,18,9.9,
5,5,1993-11-13,9181,CHI,H,BOS,L (-1),0,33:00,7,16,.438,1,3,.333,1,4,.250,3,2,5,3,1,0,4,1,16,7.8,
6,6,1993-11-16,9184,CHI,A,SEA,L (-1),0,23:00,9,12,.750,2,2,1.000,0,0,,1,5,6,2,1,0,2,5,20,15.8,
7,7,1993-11-18,9186,CHI,A,POR,L (-22),0,26:00,4,12,.333,0,2,.000,2,2,1.000,1,1,2,8,1,1,5,1,10,6.1,
8,8,1993-11-19,9187,CHI,A,LAL,W (+2),1,32:00,7,21,.333,0,3,.000,3,4,.750,1,3,4,3,0,0,3,3,17,4.2,
9,9,1993-11-21,9189,CHI,A,SAC,L (-2),1,46:00,6,16,.375,2,5,.400,5,8,.625,1,0,1,2,2,1,2,2,19,11.0,
10,10,1993-11-23,9191,CHI,A,HOU,L (-7),1,34:00,2,14,.143,0,1,.000,2,2,1.000,1,2,3,6,4,0,1,0,6,5.5,
11,11,1993-11-24,9192,CHI,A,SAS,L (-25),1,34:00,6,10,.600,0,1,.000,2,5,.400,1,2,3,3,2,0,2,4,14,10.0,
12,12,1993-11-26,9194,CHI,A,DAL,W (+23),1,38:00,8,16,.500,0,2,.000,8,8,1.000,1,3,4,7,3,0,4,1,24,21.1,
13,13,1993-11-30,9198,CHI,H,PHO,W (+19),0,27:00,6,13,.462,1,3,.333,2,2,1.000,1,4,5,3,1,2,6,3,15,7.5,
14,14,1993-12-03,9201,CHI,A,MIA,W (+5),0,22:00,4,9,.444,0,0,,5,7,.714,3,2,5,2,3,0,1,4,13,12.0,
15,15,1993-12-07,9205,CHI,H,LAC,W (+4),0,26:00,7,10,.700,1,3,.333,0,0,,2,3,5,5,1,0,4,1,15,13.2,
16,16,1993-12-08,9206,CHI,A,PHI,L (-7),0,23:00,1,9,.111,0,0,,0,0,,0,4,4,2,0,0,2,2,2,-4.1,
17,17,1993-12-10,9208,CHI,A,NJN,W (+4),0,17:00,1,5,.200,0,2,.000,3,4,.750,1,1,2,1,0,0,1,0,5,2.2,
18,18,1993-12-11,9209,CHI,H,CLE,W (+9),0,22:00,4,12,.333,0,4,.000,3,3,1.000,3,2,5,5,1,0,1,3,11,9.2,
19,19,1993-12-15,9213,CHI,A,BOS,W (+10),0,15:00,3,12,.250,0,1,.000,2,4,.500,3,4,7,2,1,0,2,0,8,3.7,
20,20,1993-12-17,9215,CHI,H,NYK,W (+12),0,14:00,2,4,.500,1,1,1.000,0,0,,0,3,3,5,1,0,1,0,5,7.4,
21,21,1993-12-18,9216,CHI,H,SAS,W (+12),0,24:00,5,12,.417,0,4,.000,2,3,.667,3,1,4,3,0,1,2,0,12,8.4,
22,22,1993-12-20,9218,CHI,H,CHH,W (+12),0,18:00,4,8,.500,0,0,,3,3,1.000,0,3,3,2,0,1,4,1,11,5.6,
23,23,1993-12-22,9220,CHI,H,MIN,W (+8),0,28:00,6,13,.462,3,4,.750,6,7,.857,0,1,1,4,4,1,1,1,21,20.3,
24,24,1993-12-23,9221,CHI,A,DET,W (+9),0,29:00,5,11,.455,0,1,.000,3,4,.750,1,2,3,5,1,1,3,3,13,9.2,
25,25,1993-12-25,9223,CHI,H,ORL,W (+2),0,32:00,7,16,.438,1,5,.200,2,4,.500,2,4,6,2,3,0,0,1,17,14.4,
26,26,1993-12-29,9227,CHI,H,NJN,W (+8),0,33:00,6,15,.400,1,2,.500,3,6,.500,6,5,11,1,1,3,0,2,16,15.4,
27,27,1993-12-30,9228,CHI,A,CHH,L (-20),1,35:00,6,14,.429,0,0,,1,1,1.000,1,6,7,6,0,1,0,0,13,13.0,
28,28,1994-01-04,9233,CHI,H,DET,W (+6),0,26:00,5,8,.625,1,1,1.000,1,1,1.000,2,5,7,2,1,2,5,2,12,9.3,
29,29,1994-01-05,9234,CHI,A,ORL,L (-15),0,29:00,5,14,.357,0,2,.000,2,2,1.000,1,3,4,2,2,0,2,2,12,6.4,
30,30,1994-01-07,9236,CHI,A,WSB,W (+7),0,23:00,3,11,.273,0,1,.000,2,2,1.000,2,0,2,6,0,0,0,0,8,7.1,
31,31,1994-01-08,9237,CHI,H,DAL,W (+19),0,26:00,3,10,.300,0,0,,2,4,.500,2,1,3,4,0,0,4,2,8,1.1,
32,32,1994-01-12,9241,CHI,A,ATL,L (-11),0,23:00,0,6,.000,0,0,,1,2,.500,3,3,6,4,0,0,3,1,1,-1.2,
33,33,1994-01-14,9243,CHI,H,UTA,W (+16),0,27:00,6,13,.462,0,1,.000,4,6,.667,2,3,5,3,0,1,1,3,16,11.4,
34,34,1994-01-15,9244,CHI,H,HOU,W (+6),0,20:00,2,6,.333,0,1,.000,4,5,.800,0,4,4,2,0,1,2,1,8,5.1,
35,35,1994-01-17,9246,CHI,H,PHI,W (+30),0,25:00,6,11,.545,1,2,.500,2,2,1.000,3,0,3,7,1,0,2,1,15,15.3,
36,36,1994-01-19,9248,CHI,H,WSB,W (+1),0,27:00,6,10,.600,0,1,.000,0,0,,3,1,4,3,0,1,4,4,12,7.0,
37,37,1994-01-21,9250,CHI,H,IND,W (+1),0,16:00,6,9,.667,2,2,1.000,5,6,.833,2,3,5,3,2,0,1,0,19,20.1,
38,38,1994-01-22,9251,CHI,A,IND,W (+9),0,25:00,6,10,.600,1,1,1.000,1,1,1.000,0,4,4,2,1,0,0,2,14,12.2,
39,39,1994-01-24,9253,CHI,A,DET,W (+6),0,31:00,4,11,.364,1,1,1.000,2,2,1.000,2,1,3,3,2,1,4,2,11,6.6,
40,40,1994-01-28,9257,CHI,H,MIL,W (+17),0,26:00,5,8,.625,0,0,,1,2,.500,1,6,7,7,3,0,3,3,11,13.2,
41,41,1994-02-01,9261,CHI,A,DEN,W (+20),0,27:00,3,11,.273,0,1,.000,6,6,1.000,0,2,2,8,2,0,0,1,12,13.3,
42,42,1994-02-03,9263,CHI,A,UTA,W (+9),0,22:00,1,6,.167,0,1,.000,5,6,.833,2,1,3,5,2,0,3,2,7,6.2,
43,43,1994-02-04,9264,CHI,A,GSW,W (+2),0,33:00,6,13,.462,1,1,1.000,2,2,1.000,2,0,2,4,3,3,4,1,15,13.2,
44,44,1994-02-06,9266,CHI,A,PHO,L (-1),0,14:00,1,3,.333,0,0,,0,0,,0,1,1,5,0,1,2,4,2,1.2,
45,45,1994-02-08,9268,CHI,A,LAC,W (+29),0,24:00,4,7,.571,0,0,,1,2,.500,1,2,3,4,4,1,1,1,9,12.7,
46,46,1994-02-10,9270,CHI,A,MIL,W (+17),0,21:00,4,8,.500,2,4,.500,2,2,1.000,0,4,4,2,0,1,5,2,12,5.5,
47,47,1994-02-25,9285,CHI,A,WSB,W (+22),0,23:00,5,9,.556,0,1,.000,1,1,1.000,1,1,2,8,1,2,1,1,11,14.3,
48,48,1994-02-26,9286,CHI,H,IND,L (-10),0,19:00,5,10,.500,0,1,.000,2,4,.500,3,3,6,3,0,0,4,3,12,6.1,
49,49,1994-02-28,9288,CHI,H,CLE,L (-8),1,23:00,0,9,.000,0,3,.000,0,0,,0,2,2,3,0,0,4,2,0,-8.4,
50,50,1994-03-02,9290,CHI,H,LAL,L (-8),1,24:00,2,9,.222,0,4,.000,1,1,1.000,1,3,4,3,1,0,3,1,5,0.8,
51,51,1994-03-04,9292,CHI,H,POR,L (-19),0,27:00,4,11,.364,0,1,.000,6,8,.750,2,4,6,3,1,1,2,2,14,10.7,
52,52,1994-03-08,9296,CHI,H,ATL,W (+21),0,25:00,6,9,.667,1,2,.500,2,3,.667,0,5,5,5,3,0,2,4,15,15.1,
53,53,1994-03-11,9299,CHI,A,ATL,L (-31),0,27:00,5,9,.556,0,0,,2,2,1.000,2,1,3,1,0,0,3,2,12,6.3,
54,54,1994-03-12,9300,CHI,H,SAC,W (+17),0,21:00,8,14,.571,0,2,.000,1,1,1.000,2,1,3,5,1,0,3,4,17,12.0,
55,55,1994-03-15,9303,CHI,H,ORL,W (+10),0,17:00,2,4,.500,0,0,,2,4,.500,1,1,2,3,2,0,0,0,6,8.3,
56,56,1994-03-16,9304,CHI,A,BOS,W (+1),0,20:00,5,7,.714,0,0,,3,4,.750,0,4,4,2,1,2,1,2,13,12.9,
57,57,1994-03-18,9306,CHI,H,SEA,W (+3),0,27:00,5,7,.714,1,2,.500,0,1,.000,1,1,2,2,0,0,3,0,11,7.1,
58,58,1994-03-20,9308,CHI,A,MIN,W (+10),0,22:00,5,10,.500,0,0,,1,3,.333,0,4,4,2,3,0,3,0,11,7.8,
59,59,1994-03-22,9310,CHI,A,NYK,L (-9),0,26:00,3,7,.429,0,2,.000,6,8,.750,1,6,7,1,0,0,1,0,12,9.7,
60,60,1994-03-23,9311,CHI,A,PHI,W (+12),0,23:00,3,9,.333,0,2,.000,2,2,1.000,1,4,5,1,0,2,4,0,8,2.9,
61,61,1994-03-25,9313,CHI,A,NJN,L (-23),0,20:00,4,12,.333,0,0,,0,0,,2,1,3,1,4,0,3,1,8,4.2,
62,62,1994-03-26,9314,CHI,H,IND,W (+2),0,17:00,3,5,.600,0,0,,5,6,.833,1,0,1,0,1,0,0,1,11,9.6,
63,63,1994-03-29,9317,CHI,H,PHI,W (+3),0,18:00,6,10,.600,1,2,.500,0,0,,1,3,4,4,0,0,0,2,13,12.0,
64,64,1994-04-01,9320,CHI,H,DET,W (+7),0,18:00,3,5,.600,1,1,1.000,0,0,,1,2,3,1,0,0,1,0,7,5.7,
65,65,1994-04-03,9322,CHI,A,DET,W (+3),0,14:00,0,3,.000,0,1,.000,0,0,,0,3,3,2,1,0,3,3,0,-3.0,
66,66,1994-04-05,9324,CHI,H,WSB,W (+26),0,24:00,4,11,.364,0,1,.000,5,7,.714,1,1,2,5,1,0,1,1,13,10.2,
67,67,1994-04-08,9327,CHI,A,IND,W (+6),0,14:00,1,4,.250,0,1,.000,0,0,,1,3,4,3,0,0,2,4,2,-0.3,
68,68,1994-04-09,9328,CHI,H,MIL,W (+26),0,29:00,5,9,.556,1,1,1.000,4,4,1.000,0,5,5,7,0,1,1,1,15,16.4,
69,69,1994-04-12,9331,CHI,H,NJN,W (+6),0,17:00,3,9,.333,1,1,1.000,0,0,,1,2,3,1,0,0,2,3,7,0.7,
70,70,1994-04-13,9332,CHI,A,MIA,W (+6),0,21:00,0,6,.000,0,3,.000,2,4,.500,1,2,3,2,1,0,1,0,2,-0.3,
71,71,1994-04-15,9334,CHI,A,CHH,W (+3),0,12:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2,0.3,
72,72,1994-04-17,9336,CHI,A,ORL,L (-17),0,20:00,3,7,.429,0,2,.000,2,2,1.000,0,2,2,5,2,0,2,1,8,8.0,
73,73,1994-04-18,9337,CHI,H,ATL,W (+17),0,27:00,4,11,.364,0,3,.000,1,4,.250,4,5,9,1,1,0,3,1,9,4.3,
74,74,1994-04-22,9341,CHI,H,BOS,L (-10),0,19:00,2,5,.400,1,2,.500,0,0,,0,2,2,3,0,0,2,0,5,3.0,
