Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2013-10-30,20-045,ATL,@,DAL,L (-9),0,18:29,2,5,.400,1,2,.500,0,0,,0,4,4,5,0,0,2,3,5,3.8,+10
2,2,2013-11-01,20-047,ATL,,TOR,W (+7),0,15:57,2,5,.400,0,0,,0,0,,0,0,0,1,0,0,2,0,4,0.0,-11
3,3,2013-11-03,20-049,ATL,@,LAL,L (-2),0,21:34,4,11,.364,0,2,.000,2,4,.500,0,3,3,4,0,0,1,1,10,5.4,-7
4,4,2013-11-05,20-051,ATL,@,SAC,W (+5),0,19:05,3,7,.429,0,1,.000,0,0,,0,2,2,7,0,0,0,4,6,6.2,+1
5,,2013-11-07,20-053,ATL,@,DEN,L (-2),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
6,5,2013-11-09,20-055,ATL,,ORL,W (+10),0,9:58,0,8,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,0,0,-5.9,-5
7,6,2013-11-11,20-057,ATL,@,CHA,W (+9),0,9:38,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,0,3,4,3.2,+8
8,7,2013-11-13,20-059,ATL,,NYK,L (-4),0,8:48,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,4,1,0,-3.7,-18
9,8,2013-11-15,20-061,ATL,,PHI,W (+10),0,12:17,0,0,,0,0,,1,2,.500,1,0,1,1,0,0,3,0,1,-1.0,-8
10,,2013-11-16,20-062,ATL,@,NYK,W (+20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,9,2013-11-19,20-065,ATL,@,MIA,L (-16),0,5:12,0,0,,0,0,,1,2,.500,0,0,0,0,1,0,1,0,1,0.6,0
12,,2013-11-20,20-066,ATL,,DET,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,,2013-11-22,20-068,ATL,@,DET,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2013-11-23,20-069,ATL,,BOS,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,10,2013-11-26,20-072,ATL,,ORL,L (-17),0,5:19,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,1,0,0,0,4,4.7,+5
16,11,2013-11-27,20-073,ATL,@,HOU,L (-29),0,27:03,2,5,.400,0,2,.000,2,2,1.000,0,1,1,5,2,0,4,2,6,4.3,-18
17,,2013-11-29,20-075,ATL,,DAL,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
