,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,7,1,2005-11-15,22-294,DAL,,DEN,W (+3),0,4:44,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-0.8,0
1,9,2,2005-11-19,22-298,DAL,,DET,W (+37),0,19:47,2,2,1.0,0,0,,1,2,0.5,0,1,1,0,1,0,0,1,5,4.9,7
2,10,3,2005-11-22,22-301,DAL,,HOU,W (+9),0,8:35,1,2,0.5,0,0,,0,0,,2,1,3,0,0,0,1,2,2,0.9,-2
3,11,4,2005-11-25,22-304,DAL,@,MIA,W (+13),0,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,12,5,2005-11-26,22-305,DAL,,MEM,L (-20),0,5:59,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-15
5,14,6,2005-11-29,22-308,DAL,@,MIL,L (-2),1,9:25,1,1,1.0,0,0,,0,0,,0,1,1,0,1,0,0,3,2,1.8,8
6,16,7,2005-12-03,22-312,DAL,,NOK,W (+9),0,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-8
7,21,8,2005-12-12,22-321,DAL,,LAL,L (-3),0,3:04,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,-2
8,25,9,2005-12-20,22-329,DAL,@,LAL,L (-22),0,7:48,0,2,0.0,0,0,,3,4,0.75,2,2,4,1,0,0,0,0,3,3.9,9
9,28,10,2005-12-26,22-335,DAL,,IND,W (+22),0,6:43,1,1,1.0,0,0,,1,2,0.5,0,2,2,0,0,0,1,1,3,1.5,-6
10,37,11,2006-01-14,22-354,DAL,,NJN,W (+33),0,8:36,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,4,3.3,-5
11,38,12,2006-01-16,22-356,DAL,,MIL,W (+19),0,2:41,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,-8
12,39,13,2006-01-18,22-358,DAL,@,HOU,W (+27),0,13:26,3,4,0.75,0,0,,0,0,,0,1,1,0,0,2,0,3,6,4.9,-3
13,40,14,2006-01-20,22-360,DAL,@,LAC,W (+20),0,2:44,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-3
14,44,15,2006-01-28,23-003,DAL,,UTA,W (+14),0,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-2
15,55,16,2006-02-25,23-031,DAL,,TOR,W (+2),0,2:40,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,0,1,0,-0.4,-6
16,60,17,2006-03-07,23-041,DAL,,POR,W (+6),0,5:15,0,2,0.0,0,0,,0,0,,0,3,3,1,0,0,0,1,0,-0.2,4
17,61,18,2006-03-09,23-043,DAL,@,POR,W (+17),0,13:46,1,1,1.0,0,0,,2,2,1.0,1,1,2,1,0,0,1,2,4,3.6,-4
18,63,19,2006-03-12,23-046,DAL,@,SAC,L (-5),0,12:02,1,4,0.25,0,0,,1,2,0.5,2,1,3,0,0,0,0,2,3,1.1,-2
19,64,20,2006-03-14,23-048,DAL,,CLE,W (+4),0,7:38,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,1,3,0,-1.9,-7
20,65,21,2006-03-15,23-049,DAL,@,HOU,W (+14),0,11:50,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,1,2,2,-0.8,1
21,66,22,2006-03-17,23-051,DAL,@,WAS,W (+10),0,4:47,0,0,,0,0,,2,2,1.0,2,2,4,0,0,0,1,2,2,2.2,1
22,67,23,2006-03-19,23-053,DAL,@,NJN,L (-11),0,26:46,0,1,0.0,0,0,,4,4,1.0,1,4,5,1,2,0,1,1,4,6.5,11
23,68,24,2006-03-21,23-055,DAL,,HOU,W (+16),0,22:16,3,6,0.5,0,0,,0,0,,1,4,5,0,0,0,0,4,6,3.3,10
24,69,25,2006-03-23,23-057,DAL,,GSW,L (-1),0,13:11,1,3,0.333,0,0,,1,1,1.0,0,1,1,0,0,0,1,1,3,0.2,-8
25,70,26,2006-03-25,23-059,DAL,@,ATL,W (+15),0,5:15,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-4
26,72,27,2006-03-29,23-063,DAL,@,CLE,L (-13),0,12:11,1,1,1.0,0,0,,2,2,1.0,2,0,2,0,0,0,0,1,4,4.7,2
27,73,28,2006-03-31,23-065,DAL,@,ORL,L (-9),0,12:22,1,1,1.0,0,0,,0,0,,1,2,3,0,0,0,0,1,2,2.6,3
28,74,29,2006-04-02,23-067,DAL,,DEN,W (+24),0,17:58,2,3,0.667,0,0,,0,0,,0,2,2,1,0,0,1,1,4,2.6,-1
29,75,30,2006-04-04,23-069,DAL,,SAC,W (+26),0,23:48,5,6,0.833,0,0,,2,2,1.0,2,3,5,0,0,1,4,5,12,6.8,17
30,76,31,2006-04-07,23-072,DAL,@,SAS,W (+6),0,14:04,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,0,0,4,3.4,-2
31,77,32,2006-04-08,23-073,DAL,,NOK,W (+24),0,21:32,2,4,0.5,0,0,,3,4,0.75,1,2,3,0,0,0,2,1,7,3.5,7
32,78,33,2006-04-10,23-075,DAL,@,LAC,W (+2),0,14:25,1,1,1.0,0,0,,0,0,,1,1,2,0,1,0,1,2,2,1.9,7
33,79,34,2006-04-12,23-077,DAL,@,GSW,L (-12),0,14:59,3,4,0.75,0,0,,2,2,1.0,3,1,4,0,1,0,0,1,8,9.4,-3
34,80,35,2006-04-13,23-078,DAL,@,PHO,L (-13),0,15:43,0,2,0.0,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-0.8,-3
35,81,36,2006-04-16,23-081,DAL,,UTA,W (+16),0,16:06,1,1,1.0,0,0,,3,4,0.75,1,3,4,0,1,0,1,1,5,5.5,7
36,82,37,2006-04-19,23-084,DAL,,LAC,L (-14),1,43:24,2,12,0.167,0,0,,7,10,0.7,2,7,9,2,0,0,1,2,11,5.3,-2
37,4,1,2006-11-07,23-286,IND,,PHI,W (+11),0,2:40,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-2.5,-5
38,5,2,2006-11-08,23-287,IND,@,WAS,L (-26),0,22:57,1,7,0.143,0,0,,4,6,0.667,3,4,7,3,0,0,1,4,6,3.5,-11
39,10,3,2006-11-18,23-297,IND,@,MIL,W (+2),0,13:25,0,1,0.0,0,0,,2,4,0.5,2,2,4,0,0,0,0,1,2,2.1,1
40,18,4,2006-12-02,23-311,IND,@,DEN,L (-20),0,5:21,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,1,3,2,-0.2,0
41,23,5,2006-12-11,23-320,IND,@,CHI,L (-15),0,11:59,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,2,0,-0.9,1
42,25,6,2006-12-15,23-324,IND,,NYK,W (+16),0,5:13,0,2,0.0,0,0,,2,2,1.0,0,2,2,0,0,0,1,5,2,-1.8,-8
43,26,7,2006-12-17,23-326,IND,,UTA,L (-10),0,2:48,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,-7
44,41,8,2007-01-22,23-362,GSW,@,LAL,L (-5),0,12:00,1,3,0.333,0,0,,1,2,0.5,2,2,4,0,0,1,0,3,3,2.4,-5
45,43,9,2007-01-27,24-002,GSW,,CHA,W (+26),0,28:18,4,10,0.4,0,0,,5,6,0.833,3,4,7,1,1,2,2,3,13,10.4,0
46,44,10,2007-01-30,24-005,GSW,@,CLE,L (-27),0,17:58,2,3,0.667,0,0,,3,4,0.75,1,1,2,1,0,0,1,3,7,4.8,-13
47,45,11,2007-01-31,24-006,GSW,@,ATL,L (-21),0,10:39,1,2,0.5,0,0,,0,0,,0,0,0,1,0,1,3,1,2,-1.0,-10
48,46,12,2007-02-02,24-008,GSW,@,PHI,W (+1),0,2:03,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.7,1
49,47,13,2007-02-03,24-009,GSW,@,CHA,L (-8),0,6:44,1,1,1.0,0,0,,0,1,0.0,0,3,3,0,0,1,0,1,2,2.5,2
50,49,14,2007-02-07,24-013,GSW,@,MIN,L (-28),0,12:40,1,3,0.333,0,0,,0,0,,0,2,2,0,0,0,2,1,2,-1.5,-6
51,50,15,2007-02-09,24-015,GSW,,CHI,W (+2),0,11:36,4,5,0.8,0,0,,1,1,1.0,1,2,3,0,0,0,0,2,9,7.6,8
52,51,16,2007-02-11,24-017,GSW,,ATL,L (-1),0,2:35,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-1
53,52,17,2007-02-12,24-018,GSW,@,DEN,L (-12),0,30:32,5,6,0.833,0,0,,2,2,1.0,1,4,5,2,1,0,3,3,12,9.9,-10
54,53,18,2007-02-14,24-020,GSW,,NYK,W (+19),0,1:58,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,-6
55,54,19,2007-02-21,24-027,GSW,,MEM,W (+3),0,5:53,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,0,0,0,0.6,-4
56,55,20,2007-02-24,24-030,GSW,@,LAC,L (-13),0,8:15,0,2,0.0,0,0,,1,2,0.5,0,2,2,0,0,1,0,2,1,-0.3,-5
57,56,21,2007-02-25,24-031,GSW,,LAL,L (-17),0,10:46,2,5,0.4,0,0,,0,0,,0,0,0,1,1,1,1,1,4,2.3,3
58,57,22,2007-02-27,24-033,GSW,@,MIL,L (-21),0,21:26,5,6,0.833,0,0,,2,2,1.0,2,6,8,5,0,0,0,3,12,15.3,-6
59,59,23,2007-03-02,24-036,GSW,@,NYK,L (-9),0,7:08,1,3,0.333,0,0,,0,0,,0,2,2,0,0,1,1,2,2,-0.2,0
60,60,24,2007-03-04,24-038,GSW,@,WAS,L (-1),0,8:10,1,3,0.333,0,0,,0,0,,1,3,4,0,0,0,1,4,2,-0.7,-3
61,61,25,2007-03-05,24-039,GSW,@,DET,W (+18),0,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
62,62,26,2007-03-07,24-041,GSW,,DEN,W (+14),0,10:07,1,1,1.0,0,0,,0,0,,2,2,4,1,1,0,0,2,2,4.6,-11
63,64,27,2007-03-11,24-045,GSW,@,POR,L (-19),0,14:27,1,2,0.5,0,0,,2,2,1.0,0,5,5,0,0,0,1,2,4,2.7,0
64,65,28,2007-03-12,24-046,GSW,,DAL,W (+17),0,4:53,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,-7
65,66,29,2007-03-16,24-050,GSW,,MIN,W (+20),0,12:12,0,0,,0,0,,2,2,1.0,0,2,2,1,0,0,4,2,2,-1.5,4
66,67,30,2007-03-17,24-051,GSW,@,SEA,W (+1),0,6:49,2,3,0.667,0,0,,0,0,,1,0,1,1,1,1,0,0,4,5.8,0
67,68,31,2007-03-20,24-054,GSW,@,UTA,L (-4),0,3:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,1
68,70,32,2007-03-25,24-059,GSW,@,LAL,L (-2),0,2:06,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,0
69,71,33,2007-03-26,24-060,GSW,,SAS,L (-37),0,12:00,4,6,0.667,0,0,,0,0,,0,3,3,1,0,1,0,0,8,7.7,-1
70,76,34,2007-04-07,24-072,GSW,@,SAS,L (-13),0,0:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3
71,77,35,2007-04-09,24-074,GSW,,UTA,W (+24),0,4:52,0,2,0.0,0,0,,0,2,0.0,0,1,1,0,0,0,1,2,0,-3.7,-6
