,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1990-01-27,24-004,ATL,@,ORL,W (+18),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
1,2,2,1990-01-29,24-006,ATL,@,CHI,L (-10),0,7:00,1,1,1.0,0,0,,2,2,1.0,0,1,1,2,0,0,0,0,4,5.4,
2,3,3,1990-01-30,24-007,ATL,,DET,L (-17),0,1:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,
3,4,4,1990-02-02,24-010,ATL,@,LAL,L (-6),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
4,5,5,1990-02-04,24-012,ATL,@,DEN,L (-12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
5,6,6,1990-02-06,24-014,ATL,@,SAS,L (-11),0,4:00,1,2,0.5,0,0,,0,0,,0,1,1,0,3,0,0,2,2,3.5,
6,1,1,1990-11-02,24-283,WSB,@,MIA,L (-24),1,22:00,4,8,0.5,0,0,,1,2,0.5,1,1,2,3,1,0,3,4,9,4.1,
7,2,2,1990-11-03,24-284,WSB,,CHI,W (+1),1,13:00,0,1,0.0,0,0,,0,0,,0,2,2,4,0,0,1,0,0,1.7,
8,3,3,1990-11-08,24-289,WSB,@,NYK,L (-11),0,6:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,
9,4,4,1990-11-09,24-290,WSB,,MIL,L (-8),0,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,
10,5,5,1990-11-12,24-293,WSB,@,NJN,W (+5),0,10:00,1,3,0.333,0,0,,0,0,,0,1,1,1,0,1,0,2,2,1.2,
11,6,6,1990-11-13,24-294,WSB,@,CHH,L (-15),0,25:00,6,11,0.545,0,2,0.0,2,2,1.0,0,1,1,4,0,0,0,1,14,11.4,
12,7,7,1990-11-16,24-297,WSB,@,PHI,L (-13),0,7:00,0,0,,0,0,,0,0,,1,0,1,4,0,0,0,1,0,3.1,
13,8,8,1990-11-17,24-298,WSB,,BOS,L (-12),0,11:00,1,1,1.0,0,0,,1,1,1.0,0,2,2,0,3,0,1,0,3,5.3,
14,9,9,1990-11-20,24-301,WSB,,SAC,L (-5),0,7:00,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-0.7,
15,10,10,1990-11-23,24-304,WSB,@,DET,L (-9),0,30:00,3,11,0.273,0,0,,0,0,,0,5,5,5,2,0,2,2,6,3.7,
16,11,11,1990-11-24,24-305,WSB,,IND,W (+2),1,44:00,4,7,0.571,0,1,0.0,6,8,0.75,1,4,5,6,2,0,2,5,14,14.0,
17,12,12,1990-11-27,24-308,WSB,,GSW,W (+2),1,40:00,5,10,0.5,0,0,,5,6,0.833,0,4,4,4,1,0,2,5,15,10.6,
18,13,13,1990-11-28,24-309,WSB,@,CHI,L (-24),1,29:00,2,4,0.5,0,0,,0,0,,0,2,2,7,2,0,4,0,4,5.5,
19,14,14,1990-11-30,24-311,WSB,@,BOS,L (-28),1,36:00,5,12,0.417,0,0,,3,6,0.5,1,4,5,6,1,0,2,2,13,9.7,
20,15,15,1990-12-01,24-312,WSB,,DET,W (+11),1,39:00,4,11,0.364,0,0,,3,6,0.5,1,3,4,8,0,1,5,3,11,5.4,
21,16,16,1990-12-03,24-314,WSB,@,UTA,L (-34),1,22:00,2,5,0.4,0,0,,0,0,,2,2,4,4,0,0,5,4,4,-0.5,
22,17,17,1990-12-05,24-316,WSB,@,GSW,W (+6),1,22:00,2,6,0.333,0,0,,0,0,,0,2,2,7,0,0,2,1,4,3.7,
23,18,18,1990-12-06,24-317,WSB,@,SAC,L (-18),1,30:00,2,7,0.286,0,1,0.0,0,0,,2,3,5,4,0,0,1,0,4,4.0,
24,19,19,1990-12-09,24-320,WSB,@,LAL,L (-7),1,31:00,3,5,0.6,0,0,,2,2,1.0,0,1,1,6,0,0,4,4,8,4.6,
25,20,20,1990-12-11,24-322,WSB,@,DEN,L (-3),1,37:00,7,10,0.7,0,0,,1,2,0.5,0,4,4,4,2,1,1,4,15,14.5,
26,21,21,1990-12-14,24-325,WSB,,HOU,W (+13),1,18:00,3,6,0.5,0,0,,0,0,,0,1,1,1,1,0,1,3,6,2.8,
27,22,22,1990-12-15,24-326,WSB,@,ATL,L (-12),1,23:00,2,5,0.4,0,1,0.0,0,0,,0,2,2,8,0,0,2,4,4,3.9,
28,23,23,1990-12-19,24-330,WSB,@,IND,W (+2),1,41:00,4,11,0.364,0,0,,6,6,1.0,4,4,8,8,1,0,1,5,14,15.5,
