,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,11,1,2007-11-19,20-264,POR,@,CHA,L (-9),0,0:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3
1,17,2,2007-12-02,20-277,POR,@,SAS,L (-21),0,4:40,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,2
2,30,3,2007-12-30,20-305,POR,,PHI,W (+25),0,1:45,2,2,1.0,0,0,,0,0,,0,1,1,0,1,0,1,0,4,3.7,2
3,49,4,2008-02-08,20-345,POR,@,DET,L (-9),0,11:35,3,5,0.6,0,1,0.0,0,0,,1,1,2,1,0,0,0,0,6,5.4,10
4,52,5,2008-02-13,20-350,POR,@,DAL,L (-20),0,3:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
5,79,6,2008-04-11,21-043,POR,@,SAC,L (-17),0,2:47,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.7,-2
6,80,7,2008-04-12,21-044,POR,,DAL,W (+3),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
7,81,8,2008-04-15,21-047,POR,,MEM,W (+22),0,3:23,1,3,0.333,0,0,,0,0,,0,4,4,0,0,0,1,0,2,0.5,0
8,6,1,2008-11-10,21-256,IND,,OKC,W (+8),0,10:05,1,2,0.5,0,0,,0,0,,0,1,1,1,1,1,0,1,2,3.3,7
9,7,2,2008-11-12,21-258,IND,@,NJN,W (+11),0,14:23,0,1,0.0,0,0,,2,2,1.0,1,2,3,1,1,0,0,2,2,3.5,-8
10,9,3,2008-11-15,21-261,IND,@,CHI,L (-13),0,2:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,16,4,2008-11-29,21-275,IND,@,ORL,L (-14),0,1:25,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,0
12,17,5,2008-12-02,21-278,IND,,LAL,W (+1),0,10:38,1,2,0.5,0,0,,0,0,,2,4,6,1,0,1,2,4,2,1.4,-1
13,18,6,2008-12-03,21-279,IND,@,BOS,L (-18),0,2:03,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1
14,19,7,2008-12-05,21-281,IND,@,CLE,L (-24),0,4:26,1,2,0.5,0,1,0.0,0,0,,1,1,2,0,1,0,0,0,2,3.0,1
15,20,8,2008-12-07,21-283,IND,,BOS,L (-5),0,9:38,1,4,0.25,0,1,0.0,0,0,,1,1,2,0,0,1,0,3,2,0.1,5
16,21,9,2008-12-10,21-286,IND,@,TOR,L (-13),0,2:52,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-9
17,23,10,2008-12-13,21-289,IND,@,MIL,L (-18),0,1:00,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3
18,24,11,2008-12-15,21-291,IND,@,WAS,W (+20),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
19,26,12,2008-12-19,21-295,IND,,LAC,L (-8),0,16:42,1,3,0.333,0,0,,2,4,0.5,2,3,5,1,0,1,0,2,4,4.4,-16
20,27,13,2008-12-20,21-296,IND,@,PHI,W (+1),0,28:23,5,12,0.417,0,4,0.0,0,0,,3,5,8,0,0,4,3,3,10,5.8,9
21,28,14,2008-12-23,21-299,IND,,NJN,L (-1),0,25:05,4,10,0.4,0,0,,0,0,,1,3,4,5,2,0,0,1,8,9.3,-5
22,32,15,2009-01-02,21-309,IND,@,NYK,W (+2),0,4:02,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,2,2,2,-0.5,-7
23,33,16,2009-01-03,21-310,IND,,SAC,W (+5),0,6:28,1,4,0.25,0,0,,0,0,,2,1,3,0,0,0,0,0,2,1.3,6
24,34,17,2009-01-05,21-312,IND,@,DEN,L (-20),0,4:36,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,0,0,2.0,0
25,36,18,2009-01-09,21-316,IND,@,LAL,L (-2),0,2:29,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,0,1,2,2.3,3
26,40,19,2009-01-16,21-323,IND,,TOR,W (+7),0,5:24,0,2,0.0,0,0,,0,0,,0,2,2,0,0,0,2,6,0,-5.2,-8
27,57,20,2009-02-20,21-358,IND,@,MIN,W (+7),0,0:27,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,0
28,67,21,2009-03-13,22-013,IND,@,ATL,L (-14),0,1:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
29,69,22,2009-03-18,22-018,IND,,POR,L (-10),0,9:35,1,1,1.0,0,0,,0,0,,1,3,4,0,2,1,0,2,2,5.2,5
