Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
10,1,2017-11-06,22-217,MIA,@,GSW,L (-17),0,1:08,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3
16,2,2017-11-19,22-230,MIA,,IND,L (-25),0,3:26,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,-2
20,3,2017-11-28,22-239,MIA,@,CLE,L (-11),0,3:13,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,0,0,0.3,+6
21,4,2017-11-29,22-240,MIA,@,NYK,L (-29),0,4:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3,0
30,5,2017-12-18,22-259,MIA,@,ATL,L (-6),0,6:36,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,1,3,2.3,+2
31,6,2017-12-20,22-261,MIA,@,BOS,W (+1),0,6:34,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-2
32,7,2017-12-22,22-263,MIA,,DAL,W (+12),0,23:56,2,3,.667,1,2,.500,2,2,1.000,0,2,2,5,0,0,0,0,7,9.8,-15
33,8,2017-12-23,22-264,MIA,,NOP,L (-15),0,11:06,1,2,.500,1,1,1.000,0,0,,0,0,0,3,0,0,2,0,3,2.1,-2
34,9,2017-12-26,22-267,MIA,,ORL,W (+18),0,11:27,1,2,.500,1,2,.500,0,0,,0,0,0,2,0,0,0,2,3,2.6,-14
35,10,2017-12-29,22-270,MIA,,BRK,L (-24),0,25:31,1,6,.167,1,3,.333,0,0,,0,1,1,1,2,1,0,2,3,2.1,+1
36,11,2017-12-30,22-271,MIA,@,ORL,W (+6),0,2:55,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0
37,12,2018-01-03,22-275,MIA,,DET,W (+7),0,5:30,0,0,,0,0,,0,0,,0,1,1,0,1,1,0,0,0,2.0,-2
46,13,2018-01-20,22-292,MIA,@,CHO,W (+1),0,20:30,1,3,.333,1,3,.333,0,0,,1,1,2,1,0,0,0,1,3,2.6,-1
47,14,2018-01-22,22-294,MIA,@,HOU,L (-9),0,10:58,1,3,.333,1,3,.333,0,0,,0,2,2,1,1,0,0,0,3,3.6,-5
72,15,2018-03-21,22-352,MIA,,NYK,W (+21),0,5:02,0,0,,0,0,,2,2,1.000,1,3,4,0,1,0,0,0,2,4.6,-3
79,16,2018-04-04,23-001,MIA,@,ATL,W (+29),0,5:21,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,1,0,0.6,+4
4,1,2019-10-28,24-208,LAC,,CHO,W (+15),0,1:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
5,2,2019-10-30,24-210,LAC,@,UTA,L (-14),0,1:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
13,3,2019-11-16,24-227,LAC,,ATL,W (+49),0,6:53,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,1,2,3,1.6,+5
20,4,2019-11-29,24-240,LAC,@,SAS,L (-10),0,2:48,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+6
21,5,2019-12-01,24-242,LAC,,WAS,W (+25),0,6:17,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,2.0,-6
22,6,2019-12-03,24-244,LAC,,POR,W (+20),0,3:57,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-1
23,7,2019-12-06,24-247,LAC,@,MIL,L (-28),0,9:47,0,2,.000,0,1,.000,3,3,1.000,1,0,1,1,1,0,0,0,3,4.0,+4
24,8,2019-12-08,24-249,LAC,@,WAS,W (+16),0,12:24,3,4,.750,1,2,.500,0,0,,1,0,1,1,0,0,0,1,7,6.4,+6
25,9,2019-12-09,24-250,LAC,@,IND,W (+11),0,18:56,1,2,.500,1,2,.500,0,0,,0,2,2,0,1,0,0,1,3,3.2,-6
26,10,2019-12-11,24-252,LAC,@,TOR,W (+20),0,4:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+6
27,11,2019-12-13,24-254,LAC,@,MIN,W (+7),0,30:21,1,1,1.000,1,1,1.000,3,4,.750,0,1,1,3,1,0,0,2,6,7.9,-4
28,12,2019-12-14,24-255,LAC,@,CHI,L (-3),0,29:48,2,5,.400,1,3,.333,0,0,,0,2,2,4,1,0,1,2,5,4.9,+20
