Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
22,21,2005-04-01,7137,LAC,A,DET,L (-13),1,38:01,4,8,.500,0,0,,2,2,1.000,0,3,3,6,1,0,2,2,10,9.3,0
23,22,2005-04-03,7139,LAC,A,ATL,W (+20),1,35:44,3,7,.429,0,0,,0,0,,2,1,3,10,0,0,3,4,6,6.4,+30
24,23,2005-04-05,7141,LAC,A,CHA,W (+2),1,33:39,5,12,.417,0,0,,7,9,.778,2,6,8,9,6,1,1,5,17,23.0,+3
25,24,2005-04-06,7142,LAC,A,SAS,L (-9),1,30:49,4,8,.500,0,0,,0,0,,1,2,3,3,1,0,5,3,8,2.2,-5
26,25,2005-04-09,7145,LAC,H,SAS,L (-1),1,47:04,5,9,.556,0,0,,8,9,.889,0,5,5,7,1,0,2,4,18,17.1,-8
27,26,2005-04-12,7148,LAC,H,UTA,W (+9),1,35:24,6,12,.500,0,0,,3,7,.429,1,3,4,10,1,0,0,0,15,17.0,+20
28,27,2005-04-15,7151,LAC,A,PHO,L (-7),1,38:51,1,8,.125,0,0,,0,0,,1,4,5,11,0,0,7,4,2,-2.2,-5
29,28,2005-04-16,7152,LAC,H,NOH,W (+5),1,33:03,3,9,.333,0,0,,1,2,.500,0,2,2,8,1,0,2,4,7,5.1,-1
30,29,2005-04-18,7154,LAC,A,HOU,L (-25),1,35:07,5,10,.500,0,0,,0,0,,0,3,3,7,2,0,2,0,10,10.8,-17
31,30,2005-04-20,7156,LAC,A,NOH,W (+11),1,36:11,7,13,.538,0,0,,3,3,1.000,2,6,8,3,1,0,5,1,17,11.6,+16
21,1,2005-12-14,7394,LAC,A,NOK,L (-13),0,20:16,2,5,.400,0,0,,1,2,.500,0,4,4,0,1,0,2,5,5,0.1,-3
22,2,2005-12-17,7397,LAC,H,HOU,W (+8),0,29:02,3,7,.429,0,0,,0,0,,2,2,4,10,1,0,1,2,6,10.5,+6
23,3,2005-12-20,7400,LAC,A,NJN,L (-14),0,31:19,3,5,.600,0,0,,5,8,.625,0,4,4,7,3,0,2,3,11,13.4,-3
24,4,2005-12-21,7401,LAC,A,IND,L (-22),1,39:09,5,11,.455,0,0,,0,0,,0,3,3,5,2,0,1,4,10,8.1,-20
25,5,2005-12-23,7403,LAC,A,CHA,W (+9),1,41:37,2,9,.222,0,0,,4,4,1.000,1,2,3,10,2,1,5,2,8,7.7,+9
26,6,2005-12-27,7407,LAC,H,SAC,L (-17),1,36:15,3,10,.300,0,0,,0,0,,1,5,6,7,2,0,2,4,6,5.7,-17
27,7,2005-12-31,7411,LAC,H,BOS,L (-19),0,21:17,1,8,.125,0,0,,0,0,,0,2,2,2,0,1,0,5,2,-2.5,-14
28,8,2006-01-01,7412,LAC,A,POR,W (+6),0,23:05,1,4,.250,0,0,,0,0,,0,1,1,5,0,1,0,0,2,4.1,+5
29,9,2006-01-06,7417,LAC,A,SAC,L (-4),0,17:51,2,4,.500,0,0,,2,2,1.000,1,0,1,1,1,0,1,1,6,5.0,-4
30,10,2006-01-07,7418,LAC,H,LAL,L (-3),0,26:57,3,6,.500,0,0,,0,0,,1,1,2,10,0,2,3,4,6,7.8,+4
31,11,2006-01-10,7421,LAC,H,ORL,W (+17),0,28:52,2,6,.333,0,0,,3,4,.750,0,1,1,4,0,1,4,3,7,1.8,+17
32,12,2006-01-14,7425,LAC,H,SEA,W (+26),1,32:12,2,5,.400,0,0,,0,0,,2,2,4,6,0,1,1,1,4,6.8,+21
33,13,2006-01-16,7427,LAC,H,UTA,W (+9),1,22:29,1,5,.200,0,0,,0,0,,0,4,4,0,1,0,2,4,2,-2.5,-3
34,14,2006-01-18,7429,LAC,H,PHO,L (-10),0,29:03,7,14,.500,0,0,,2,2,1.000,1,5,6,2,2,1,2,4,16,11.7,-12
35,15,2006-01-20,7431,LAC,H,DAL,L (-20),0,26:28,1,6,.167,0,0,,0,0,,1,3,4,2,1,1,2,3,2,-0.3,-21
36,16,2006-01-22,7433,LAC,H,GSW,W (+13),0,23:15,2,4,.500,0,0,,0,0,,0,2,2,4,2,1,3,3,4,3.9,+8
37,17,2006-01-23,7434,LAC,A,GSW,W (+3),0,21:00,3,7,.429,0,0,,0,0,,1,2,3,4,0,0,1,4,6,3.8,+12
38,18,2006-01-25,7436,LAC,H,NJN,W (+13),0,20:39,1,5,.200,1,1,1.000,0,2,.000,0,3,3,3,1,1,2,2,3,1.0,-3
39,19,2006-01-27,7438,LAC,A,DEN,W (+18),0,18:35,2,4,.500,0,0,,0,0,,1,2,3,2,0,0,3,1,4,1.3,+5
40,20,2006-01-28,7439,LAC,H,DEN,W (+33),0,19:26,5,7,.714,0,0,,2,2,1.000,0,2,2,6,2,0,1,0,12,14.9,+12
41,21,2006-01-30,7441,LAC,A,MIA,L (-4),0,18:15,2,7,.286,0,1,.000,0,0,,0,2,2,1,0,1,2,2,4,-0.9,+2
42,22,2006-02-01,7443,LAC,A,ORL,W (+12),0,20:32,1,3,.333,0,0,,0,0,,0,4,4,3,0,0,3,5,2,-1.4,+7
43,23,2006-02-03,7445,LAC,A,BOS,W (+17),0,16:37,0,0,,0,0,,0,0,,0,0,0,4,1,0,1,1,0,2.4,+9
44,24,2006-02-05,7447,LAC,A,TOR,W (+2),0,11:00,0,4,.000,0,0,,0,0,,1,1,2,2,0,1,1,3,0,-1.9,-1
45,25,2006-02-07,7449,LAC,A,NYK,W (+3),0,20:44,1,2,.500,0,0,,2,2,1.000,1,1,2,5,2,0,2,3,4,6.3,-7
46,26,2006-02-08,7450,LAC,A,DET,L (-10),1,37:43,2,7,.286,0,0,,0,0,,0,6,6,12,1,2,3,5,4,7.5,+5
47,27,2006-02-10,7452,LAC,H,MEM,W (+4),0,16:02,1,5,.200,0,0,,0,0,,0,0,0,2,0,0,0,3,2,-0.9,-1
48,28,2006-02-12,7454,LAC,H,CHI,L (-6),0,29:13,3,7,.429,0,2,.000,0,0,,1,5,6,6,0,1,2,3,6,6.2,+5
49,29,2006-02-14,7456,LAC,H,HOU,L (-31),1,33:49,2,6,.333,0,0,,0,0,,2,1,3,3,2,0,1,2,4,4.6,-18
50,30,2006-02-15,7457,LAC,A,GSW,L (-7),1,38:03,4,7,.571,0,1,.000,0,0,,2,1,3,5,3,2,4,4,8,8.7,-9
51,31,2006-02-21,7463,LAC,A,DAL,L (-2),0,22:22,3,6,.500,0,0,,1,2,.500,0,2,2,2,1,1,3,3,7,3.1,+9
52,32,2006-02-22,7464,LAC,A,HOU,L (-4),1,34:45,4,9,.444,0,0,,0,0,,1,5,6,4,0,1,2,3,8,5.8,+6
53,33,2006-02-24,7466,LAC,H,LAL,W (+19),0,20:41,2,4,.500,0,0,,0,0,,1,2,3,8,0,0,0,5,4,6.9,-7
54,34,2006-02-27,7469,LAC,H,CHA,W (+8),0,15:00,2,3,.667,0,0,,0,0,,0,1,1,2,0,0,2,5,4,0.4,-11
55,35,2006-03-01,7471,LAC,H,NOK,W (+22),0,32:28,4,6,.667,0,1,.000,0,2,.000,0,3,3,5,0,4,2,1,8,9.4,+15
56,36,2006-03-03,7473,LAC,A,UTA,L (-2),0,14:32,2,3,.667,0,0,,1,4,.250,1,2,3,2,0,0,1,0,5,4.2,-6
57,37,2006-03-05,7475,LAC,H,MEM,L (-16),0,18:35,0,1,.000,0,0,,1,4,.250,2,0,2,5,2,1,2,0,1,4.7,-15
58,38,2006-03-07,7477,LAC,H,SAS,W (+13),0,22:50,1,4,.250,0,1,.000,1,2,.500,1,3,4,2,0,0,1,3,3,1.0,+2
59,39,2006-03-10,7480,LAC,A,CHI,W (+11),0,26:00,4,6,.667,0,0,,2,2,1.000,3,1,4,5,1,1,2,5,10,11.0,-4
60,40,2006-03-11,7481,LAC,A,MIL,W (+8),0,32:23,3,4,.750,0,0,,0,0,,0,6,6,3,0,1,2,2,6,6.2,+6
61,41,2006-03-13,7483,LAC,H,MIN,W (+8),0,20:07,1,4,.250,0,0,,4,4,1.000,1,0,1,4,3,1,3,0,6,7.8,-5
62,42,2006-03-15,7485,LAC,A,PHO,L (-31),0,15:12,1,2,.500,0,0,,0,0,,0,1,1,3,0,0,1,2,2,1.6,-2
63,43,2006-03-17,7487,LAC,H,PHI,W (+10),0,26:12,2,3,.667,0,0,,0,0,,0,3,3,6,0,1,5,1,4,3.1,-4
64,44,2006-03-20,7490,LAC,A,HOU,W (+8),0,28:22,2,3,.667,0,0,,4,4,1.000,0,1,1,6,1,0,2,1,8,9.8,+13
65,45,2006-03-21,7491,LAC,A,NOK,L (-12),0,13:45,0,3,.000,0,0,,0,0,,0,2,2,4,0,0,1,1,0,-0.1,-7
66,46,2006-03-23,7493,LAC,A,MEM,L (-10),0,29:11,3,5,.600,0,0,,0,0,,1,4,5,2,0,0,3,4,6,2.4,+1
67,47,2006-03-25,7495,LAC,H,WAS,W (+15),0,25:11,1,3,.333,0,0,,0,0,,0,4,4,3,0,0,4,2,2,-1.2,-8
68,48,2006-03-26,7496,LAC,A,POR,W (+14),0,24:46,3,4,.750,0,0,,3,4,.750,0,3,3,5,0,0,1,5,9,8.4,+3
69,49,2006-03-28,7498,LAC,H,SAS,L (-11),0,29:59,5,9,.556,0,0,,2,2,1.000,0,1,1,0,3,1,2,3,12,8.5,-4
70,50,2006-03-31,7501,LAC,H,UTA,W (+15),0,23:08,2,3,.667,0,1,.000,4,6,.667,1,0,1,6,0,0,2,2,8,8.0,-2
71,51,2006-04-02,7503,LAC,A,SAC,L (-10),0,15:26,2,8,.250,0,0,,0,0,,4,2,6,5,1,0,0,1,4,6.7,+3
72,52,2006-04-04,7505,LAC,H,DEN,W (+2),0,16:33,3,6,.500,0,0,,1,1,1.000,0,3,3,7,0,0,0,3,7,8.6,+14
73,53,2006-04-05,7506,LAC,A,PHO,W (+14),1,36:22,5,10,.500,0,0,,2,4,.500,0,7,7,13,1,0,1,3,12,16.2,+18
74,54,2006-04-07,7508,LAC,H,SAC,L (-3),1,23:53,5,9,.556,0,0,,0,0,,0,0,0,7,1,0,3,2,10,7.8,-12
75,55,2006-04-09,7510,LAC,A,LAL,L (-17),0,18:37,1,2,.500,0,0,,0,0,,0,1,1,5,0,0,2,4,2,1.2,-19
76,56,2006-04-10,7511,LAC,H,DAL,L (-2),1,41:43,4,15,.267,0,0,,1,2,.500,1,5,6,6,0,1,0,3,9,5.6,+3
77,57,2006-04-12,7513,LAC,H,POR,W (+4),0,26:04,4,7,.571,0,0,,1,2,.500,1,1,2,2,0,0,2,2,9,4.9,-8
78,58,2006-04-14,7515,LAC,A,SEA,W (+4),0,22:29,2,4,.500,0,0,,0,0,,0,2,2,4,1,0,0,2,4,5.6,-12
79,59,2006-04-16,7517,LAC,H,SEA,L (-16),0,29:20,7,9,.778,0,0,,4,4,1.000,2,0,2,3,1,0,0,3,18,17.8,-21
80,60,2006-04-18,7519,LAC,A,MEM,L (-6),1,30:11,2,7,.286,0,0,,0,0,,2,4,6,9,0,1,4,2,4,4.7,-3
81,61,2006-04-19,7520,LAC,A,DAL,W (+14),1,18:31,2,7,.286,0,0,,0,0,,0,2,2,2,0,0,1,1,4,0.5,-4
1,1,2006-11-01,7716,LAC,A,PHO,L (-8),1,39:17,4,13,.308,2,2,1.000,4,4,1.000,2,2,4,3,1,1,3,5,14,7.3,-15
2,2,2006-11-02,7717,LAC,H,DEN,W (+1),0,13:50,0,3,.000,0,0,,0,2,.000,0,1,1,3,2,3,4,2,0,-1.2,-11
3,3,2006-11-04,7719,LAC,H,PHO,W (+6),0,28:52,4,9,.444,0,0,,6,9,.667,0,4,4,9,0,1,2,4,14,12.7,+3
4,4,2006-11-06,7721,LAC,H,POR,W (+13),0,32:45,3,8,.375,0,0,,2,2,1.000,4,2,6,6,1,1,2,3,8,9.7,+6
5,5,2006-11-08,7723,LAC,H,DAL,W (+18),0,30:54,4,7,.571,0,0,,2,2,1.000,0,1,1,3,2,2,0,2,10,11.7,+16
6,6,2006-11-12,7727,LAC,H,NOK,W (+16),0,21:24,2,6,.333,0,0,,0,0,,0,0,0,6,0,0,2,2,4,2.0,+4
7,7,2006-11-14,7729,LAC,A,UTA,L (-22),0,21:34,0,4,.000,0,0,,0,0,,0,1,1,3,0,0,1,1,0,-1.8,-15
8,8,2006-11-18,7733,LAC,H,PHI,W (+6),0,23:56,1,3,.333,0,0,,0,0,,1,4,5,3,0,1,6,3,2,-2.2,+1
9,9,2006-11-21,7736,LAC,A,LAL,L (-4),0,19:46,4,6,.667,1,1,1.000,0,0,,0,0,0,1,1,1,1,1,9,7.4,-3
10,10,2006-11-22,7737,LAC,H,SEA,L (-10),0,17:26,3,7,.429,0,1,.000,2,2,1.000,1,1,2,1,1,0,0,3,8,5.8,+9
11,11,2006-11-25,7740,LAC,A,MIN,L (-8),0,10:55,1,1,1.000,0,0,,0,2,.000,0,1,1,2,1,0,1,2,2,1.8,-9
12,12,2006-11-26,7741,LAC,A,DEN,L (-15),0,28:49,2,8,.250,0,1,.000,0,0,,2,3,5,6,1,0,2,4,4,3.1,-8
13,13,2006-11-28,7743,LAC,A,SAC,L (-13),1,39:00,10,16,.625,0,0,,0,1,.000,2,3,5,4,0,0,1,2,20,15.7,-11
14,14,2006-11-29,7744,LAC,H,MEM,W (+15),1,27:04,4,7,.571,0,0,,0,0,,0,3,3,7,0,1,1,1,8,9.8,+7
15,15,2006-12-02,7747,LAC,H,LAL,L (-9),0,27:08,2,6,.333,0,1,.000,4,4,1.000,0,1,1,2,0,2,1,1,8,6.3,-11
16,16,2006-12-03,7748,LAC,H,ORL,W (+25),1,24:12,3,9,.333,0,0,,1,1,1.000,0,5,5,10,0,1,1,1,7,9.7,+4
17,17,2006-12-05,7750,LAC,H,MIA,W (+4),1,33:10,5,11,.455,0,1,.000,1,2,.500,0,0,0,7,0,2,4,2,11,6.4,+7
18,18,2006-12-08,7753,LAC,A,SAS,L (-29),1,32:14,8,11,.727,0,0,,0,2,.000,3,2,5,3,0,0,3,2,16,11.7,-28
19,19,2006-12-09,7754,LAC,A,MEM,W (+7),1,35:48,3,10,.300,0,0,,0,0,,1,3,4,9,1,0,1,2,6,7.3,+10
20,20,2006-12-11,7756,LAC,H,SAS,L (-22),1,35:43,6,10,.600,0,1,.000,1,2,.500,1,1,2,8,0,0,4,3,13,9.4,-9
21,21,2006-12-13,7758,LAC,H,UTA,L (-19),1,39:04,6,12,.500,0,0,,2,4,.500,0,3,3,8,0,0,2,3,14,10.5,-8
22,22,2006-12-15,7760,LAC,A,POR,L (-10),1,35:48,7,12,.583,0,1,.000,2,3,.667,2,2,4,10,0,2,4,3,16,15.2,-12
23,23,2006-12-17,7762,LAC,H,HOU,L (-5),1,42:47,8,16,.500,1,2,.500,4,5,.800,4,5,9,6,2,1,2,3,21,20.6,-7
24,24,2006-12-20,7765,LAC,H,TOR,L (-2),1,42:39,5,12,.417,0,0,,4,4,1.000,5,3,8,7,1,0,0,2,14,17.1,-1
25,25,2006-12-22,7767,LAC,A,DAL,L (-32),1,29:02,2,7,.286,0,0,,4,4,1.000,0,5,5,5,1,0,2,3,8,6.7,-23
26,26,2006-12-23,7768,LAC,A,HOU,W (+5),1,37:47,4,9,.444,0,0,,2,2,1.000,2,4,6,7,1,0,4,2,10,9.0,+10
27,27,2006-12-26,7771,LAC,A,UTA,L (-10),1,32:16,5,12,.417,0,1,.000,0,1,.000,1,3,4,4,1,0,1,4,10,6.0,-17
28,28,2006-12-27,7772,LAC,H,BOS,W (+23),1,38:04,3,6,.500,0,0,,4,6,.667,1,4,5,4,1,1,2,2,10,9.8,+24
29,29,2006-12-29,7774,LAC,H,SAC,W (+9),1,31:53,3,8,.375,0,0,,1,2,.500,0,1,1,5,2,0,1,4,7,5.4,0
30,30,2006-12-31,7776,LAC,H,NYK,W (+10),1,31:47,7,11,.636,0,0,,1,1,1.000,0,1,1,7,1,0,3,2,15,12.5,+3
31,31,2007-01-02,7778,LAC,A,ORL,L (-5),1,34:36,5,10,.500,0,1,.000,0,1,.000,1,3,4,6,1,0,3,4,10,6.8,-10
32,32,2007-01-03,7779,LAC,A,MIA,W (+15),1,27:59,6,9,.667,0,0,,0,0,,0,2,2,9,0,0,2,4,12,11.4,+20
33,33,2007-01-05,7781,LAC,A,WAS,L (-11),1,35:37,8,10,.800,0,0,,3,4,.750,1,4,5,8,5,1,3,3,19,23.8,-29
34,34,2007-01-06,7782,LAC,A,ATL,L (-12),1,37:55,2,11,.182,0,0,,4,4,1.000,2,2,4,5,1,0,2,3,8,4.4,-10
35,35,2007-01-08,7784,LAC,A,NOK,W (+10),1,32:11,2,9,.222,0,1,.000,5,6,.833,1,3,4,7,2,0,3,2,9,7.8,-1
36,36,2007-01-10,7786,LAC,A,MIN,W (+1),1,35:21,2,10,.200,0,0,,0,0,,0,5,5,6,1,1,2,2,4,2.4,0
37,37,2007-01-13,7789,LAC,H,CLE,L (-12),1,34:08,2,4,.500,0,0,,3,4,.750,0,2,2,6,0,0,3,2,7,5.6,-7
38,38,2007-01-15,7791,LAC,A,GSW,L (-15),1,23:31,5,11,.455,0,0,,0,0,,2,1,3,5,1,1,3,2,10,7.4,-8
41,39,2007-01-23,7799,LAC,H,MIL,W (+19),0,21:24,4,6,.667,0,0,,0,0,,0,1,1,2,0,0,1,1,8,5.7,+11
42,40,2007-01-25,7801,LAC,H,NJN,W (+1),0,23:55,3,8,.375,0,0,,1,2,.500,4,1,5,3,0,0,1,2,7,5.6,+7
43,41,2007-01-27,7803,LAC,H,MIN,L (-14),0,30:25,2,5,.400,0,0,,2,2,1.000,1,2,3,2,0,0,2,3,6,2.8,-2
44,42,2007-01-28,7804,LAC,A,SEA,W (+22),0,23:45,2,6,.333,0,0,,0,0,,0,2,2,4,4,1,3,0,4,5.7,+10
45,43,2007-01-31,7807,LAC,H,CHI,W (+12),0,30:04,5,7,.714,0,0,,4,4,1.000,1,2,3,3,2,1,0,3,14,16.0,+11
46,44,2007-02-02,7809,LAC,A,BOS,W (+11),0,24:53,0,4,.000,0,0,,1,2,.500,0,4,4,4,3,0,0,3,1,3.6,+13
47,45,2007-02-04,7811,LAC,A,TOR,L (-12),0,27:43,5,5,1.000,0,0,,1,1,1.000,1,1,2,0,1,0,2,3,11,8.3,-2
48,46,2007-02-06,7813,LAC,A,NYK,L (-12),0,29:56,5,7,.714,0,0,,3,3,1.000,0,4,4,4,4,1,4,6,13,12.4,-2
49,47,2007-02-07,7814,LAC,A,CLE,L (-17),0,37:28,9,17,.529,0,0,,1,3,.333,3,4,7,2,2,1,3,1,19,13.9,-11
50,48,2007-02-09,7816,LAC,A,PHI,W (+1),1,38:39,4,10,.400,1,1,1.000,2,4,.500,2,6,8,4,4,0,2,4,11,11.2,-1
51,49,2007-02-11,7818,LAC,A,IND,L (-14),1,33:29,2,7,.286,0,0,,0,1,.000,4,2,6,7,0,0,1,1,4,6.4,-14
52,50,2007-02-12,7819,LAC,A,DET,L (-18),1,32:40,2,6,.333,0,0,,0,0,,0,1,1,3,5,0,0,3,4,6.8,-16
53,51,2007-02-14,7821,LAC,H,ATL,L (-3),0,25:20,4,6,.667,0,0,,3,5,.600,1,1,2,3,2,2,1,3,11,11.9,-12
54,52,2007-02-20,7827,LAC,H,PHO,L (-25),0,28:39,3,8,.375,0,1,.000,0,0,,0,4,4,7,0,0,2,1,6,5.3,-21
55,53,2007-02-24,7831,LAC,H,GSW,W (+13),1,33:03,6,11,.545,0,0,,2,3,.667,0,2,2,14,0,0,4,5,14,12.7,+6
56,54,2007-02-26,7833,LAC,H,CHA,W (+7),1,3:50,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,2,1.7,-3
1,1,2008-10-29,8443,MIA,A,NYK,L (-5),0,4:20,0,0,,0,0,,2,2,1.000,0,0,0,0,1,0,1,1,2,1.6,0
2,2,2008-10-31,8445,MIA,H,SAC,W (+26),0,18:04,1,3,.333,0,0,,0,0,,0,1,1,3,1,0,2,2,2,0.9,-6
15,3,2008-11-26,8471,MIA,A,POR,L (-38),0,6:47,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-7
20,4,2008-12-06,8481,MIA,H,OKC,W (+6),0,12:06,1,3,.333,0,0,,1,2,.500,0,1,1,1,0,0,0,1,3,1.5,-8
34,5,2009-04-03,8599,OKC,H,POR,L (-35),0,26:50,5,6,.833,0,0,,0,0,,0,3,3,1,0,1,1,0,10,9.1,-13
35,6,2009-04-05,8601,OKC,H,IND,L (-18),0,27:23,5,7,.714,0,0,,0,0,,0,7,7,5,2,0,3,1,10,11.3,-2
36,7,2009-04-07,8603,OKC,H,SAS,L (-10),0,17:22,2,6,.333,0,0,,0,0,,0,2,2,0,0,0,0,1,4,0.8,-10
37,8,2009-04-08,8604,OKC,A,DEN,L (-10),0,17:35,3,9,.333,0,0,,0,0,,1,1,2,3,2,0,1,2,6,4.2,-8
38,9,2009-04-10,8606,OKC,H,CHA,W (+3),0,23:49,3,9,.333,0,0,,0,0,,1,2,3,1,0,1,0,2,6,2.8,-9
39,10,2009-04-11,8607,OKC,A,MIL,L (-17),0,25:03,7,7,1.000,0,0,,0,0,,0,2,2,2,0,0,1,1,14,12.5,-2
40,11,2009-04-13,8609,OKC,A,POR,L (-30),0,19:01,1,3,.333,0,0,,4,4,1.000,0,0,0,2,0,0,0,0,6,5.7,-12
41,12,2009-04-15,8611,OKC,A,LAC,W (+41),1,32:59,2,5,.400,0,0,,2,2,1.000,1,6,7,2,1,0,0,1,6,7.8,+22
5,1,2009-11-06,8816,OKC,A,HOU,L (-11),0,5:16,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,0,2,1.0,-3
6,2,2009-11-08,8818,OKC,H,ORL,W (+28),0,14:14,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,2,1,0,-2.2,-3
19,3,2009-12-04,8844,OKC,H,BOS,L (-18),0,6:23,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,+6
20,4,2009-12-07,8847,OKC,H,GSW,W (+16),0,17:47,0,1,.000,0,0,,0,0,,0,7,7,3,2,0,2,1,0,3.1,+8
21,5,2009-12-11,8851,OKC,A,MEM,W (+8),0,12:37,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-1.4,+2
22,6,2009-12-13,8853,OKC,H,CLE,L (-13),0,14:27,2,3,.667,0,0,,0,0,,1,3,4,1,0,0,1,0,4,4.0,-9
23,7,2009-12-14,8854,OKC,A,DEN,L (-9),0,10:11,1,3,.333,0,1,.000,0,0,,1,0,1,2,1,0,1,1,2,2.0,+2
24,8,2009-12-16,8856,OKC,H,DAL,L (-14),0,21:42,0,3,.000,0,1,.000,0,0,,2,1,3,3,2,0,0,3,0,2.5,+8
25,9,2009-12-18,8858,OKC,H,DET,W (+11),0,19:58,0,0,,0,0,,0,0,,0,0,0,3,0,2,0,2,0,2.7,+7
26,10,2009-12-19,8859,OKC,A,HOU,L (-5),0,7:03,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,-1
30,11,2010-02-26,8928,WAS,H,NYK,L (-2),0,2:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-9
31,12,2010-02-28,8930,WAS,A,NJN,W (+4),0,5:03,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,2,1,0,-2.8,+3
32,13,2010-03-03,8933,WAS,A,MIL,L (-13),0,15:01,3,6,.500,0,0,,0,0,,0,1,1,4,1,0,2,1,6,4.7,0
33,14,2010-03-05,8935,WAS,H,MIL,L (-28),0,14:30,3,4,.750,0,0,,0,0,,1,1,2,2,0,0,1,0,6,5.8,-4
35,15,2010-03-09,8939,WAS,H,HOU,L (-8),0,20:02,2,5,.400,0,0,,0,0,,0,0,0,5,0,1,2,2,4,2.7,+6
36,16,2010-03-11,8941,WAS,H,ATL,L (-6),0,17:47,0,3,.000,0,0,,2,2,1.000,0,0,0,4,1,0,2,4,2,0.1,+3
37,17,2010-03-12,8942,WAS,A,DET,L (-14),0,8:03,1,1,1.000,0,0,,1,1,1.000,0,0,0,4,0,0,1,1,3,4.1,+3
38,18,2010-03-13,8943,WAS,H,ORL,L (-14),0,30:54,8,11,.727,0,1,.000,2,2,1.000,0,3,3,8,0,1,2,2,18,17.9,-4
