,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1994-12-10,23-363,DET,@,CLE,L (-8),0,5:00,1,3,0.333,0,0,,0,0,,2,1,3,0,0,0,1,0,2,1.0,
1,2,2,1994-12-13,24-001,DET,@,CHI,L (-20),0,5:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
2,3,3,1994-12-14,24-002,DET,,CHH,L (-13),0,2:00,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,0.5,
3,4,4,1994-12-17,24-005,DET,@,PHI,W (+5),0,13:00,3,3,1.0,0,0,,0,2,0.0,3,1,4,0,0,1,0,1,6,7.0,
4,5,5,1994-12-21,24-009,DET,@,NJN,L (-18),0,16:00,0,1,0.0,0,0,,3,6,0.5,4,2,6,1,0,0,1,3,3,3.0,
5,6,6,1994-12-28,24-016,DET,@,NYK,L (-8),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
6,7,7,1994-12-30,24-018,DET,,BOS,L (-17),0,15:00,2,3,0.667,0,0,,0,0,,2,0,2,0,2,0,1,2,4,4.3,
7,8,8,1995-01-03,24-022,DET,@,LAL,L (-9),0,22:00,0,3,0.0,0,0,,0,0,,2,4,6,0,1,3,1,3,0,1.4,
8,9,9,1995-01-05,24-024,DET,@,SAC,L (-6),0,18:00,0,1,0.0,0,0,,0,2,0.0,2,1,3,1,0,1,1,5,0,-1.4,
9,10,10,1995-01-08,24-027,DET,,ORL,L (-20),0,23:00,1,4,0.25,0,0,,2,2,1.0,2,5,7,2,2,0,2,5,4,3.9,
10,11,11,1995-01-10,24-029,DET,,NJN,W (+14),0,17:00,0,2,0.0,0,0,,0,0,,1,0,1,0,0,1,1,4,0,-2.6,
11,12,12,1995-01-11,24-030,DET,@,ORL,L (-17),0,14:00,0,0,,0,0,,0,0,,3,1,4,1,0,0,0,1,0,2.7,
