,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1992-11-06,23-019,MIL,@,DET,W (+5),1,12:00,3,8,0.375,0,0,,0,0,,0,2,2,0,0,0,1,5,6,-0.8,
1,2,2,1992-11-07,23-020,MIL,,BOS,W (+36),1,26:00,3,8,0.375,0,0,,2,2,1.0,2,8,10,0,2,1,2,2,8,7.3,
2,3,3,1992-11-10,23-023,MIL,@,SAS,L (-6),1,20:00,2,8,0.25,0,0,,0,0,,0,3,3,0,1,1,2,3,4,-1.4,
3,4,4,1992-11-11,23-024,MIL,@,DAL,W (+8),1,25:00,3,10,0.3,0,0,,4,6,0.667,0,8,8,1,2,1,1,3,10,7.0,
4,5,5,1992-11-13,23-026,MIL,,CHI,L (-5),1,15:00,2,7,0.286,0,0,,2,2,1.0,3,3,6,0,0,0,4,2,6,0.1,
5,6,6,1992-11-15,23-028,MIL,,DEN,W (+17),1,34:00,12,17,0.706,0,0,,4,8,0.5,3,5,8,3,3,1,5,3,28,22.5,
6,7,7,1992-11-17,23-030,MIL,@,ATL,W (+8),1,39:00,9,15,0.6,0,0,,1,3,0.333,1,7,8,1,0,1,0,4,19,13.9,
7,8,8,1992-11-21,23-034,MIL,,IND,W (+10),1,20:00,2,7,0.286,0,0,,2,2,1.0,2,1,3,1,0,0,2,5,6,0.3,
8,9,9,1992-11-24,23-037,MIL,@,CLE,L (-4),1,30:00,7,11,0.636,0,0,,1,2,0.5,2,3,5,1,1,1,1,2,15,12.6,
9,10,10,1992-11-25,23-038,MIL,,CLE,W (+9),1,31:00,5,13,0.385,0,0,,0,0,,1,6,7,2,0,0,0,1,10,6.4,
10,11,11,1992-11-27,23-040,MIL,@,PHI,W (+4),1,23:00,3,9,0.333,0,0,,0,0,,2,3,5,2,1,0,2,2,6,2.8,
11,12,12,1992-11-28,23-041,MIL,,WSB,W (+2),1,30:00,4,7,0.571,0,0,,8,12,0.667,2,7,9,0,0,1,1,4,16,12.7,
12,13,13,1992-12-02,23-045,MIL,,MIA,W (+3),1,42:00,6,13,0.462,0,0,,6,6,1.0,1,5,6,1,1,3,4,4,18,11.7,
13,14,14,1992-12-03,23-046,MIL,@,WSB,L (-18),1,32:00,4,16,0.25,0,0,,5,8,0.625,6,7,13,0,2,1,1,3,13,9.0,
14,15,15,1992-12-05,23-048,MIL,@,NYK,L (-13),1,28:00,5,13,0.385,0,0,,4,4,1.0,2,1,3,1,0,0,1,0,14,8.3,
15,16,16,1992-12-06,23-049,MIL,,PHO,L (-10),1,37:00,9,14,0.643,0,0,,1,2,0.5,0,3,3,3,2,1,4,3,19,12.9,
16,17,17,1992-12-08,23-051,MIL,@,POR,L (-29),1,26:00,3,9,0.333,0,0,,4,8,0.5,7,1,8,3,1,0,3,4,10,7.0,
17,18,18,1992-12-10,23-053,MIL,@,GSW,L (-12),1,35:00,9,16,0.563,0,0,,0,0,,3,5,8,0,1,1,2,4,18,12.1,
18,19,19,1992-12-12,23-055,MIL,@,UTA,L (-26),1,28:00,0,7,0.0,0,0,,1,2,0.5,3,2,5,3,1,0,2,3,1,-1.7,
19,20,20,1992-12-13,23-056,MIL,@,LAL,L (-18),1,20:00,2,3,0.667,0,0,,0,0,,0,1,1,1,0,0,2,4,4,0.1,
20,21,21,1992-12-15,23-058,MIL,@,SEA,L (-8),1,42:00,9,13,0.692,0,0,,0,0,,2,9,11,0,2,2,7,4,18,11.4,
21,22,22,1992-12-17,23-060,MIL,,NJN,L (-1),1,33:00,6,9,0.667,0,0,,1,2,0.5,3,4,7,1,1,1,4,3,13,9.2,
22,23,23,1992-12-19,23-062,MIL,,DET,L (-13),1,21:00,0,6,0.0,0,0,,0,0,,1,2,3,0,0,0,2,0,0,-4.9,
23,24,24,1992-12-22,23-065,MIL,,SAC,L (-3),1,35:00,7,16,0.438,0,1,0.0,0,0,,5,5,10,2,0,0,2,2,14,9.2,
