Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2016-10-25,7665,GSW,H,SAS,L (-29),0,9:00,1,3,.333,0,2,.000,0,0,,0,0,0,2,1,1,0,0,2,3.4,-4
2,2,2016-10-28,7668,GSW,A,NOP,W (+8),0,9:59,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,3,3.3,-2
8,3,2016-11-09,7680,GSW,H,DAL,W (+21),0,19:46,2,4,.500,1,1,1.000,0,0,,0,2,2,3,0,0,0,3,5,4.5,+2
9,4,2016-11-10,7681,GSW,A,DEN,W (+24),0,14:42,3,6,.500,0,2,.000,2,2,1.000,0,1,1,2,0,1,1,0,8,6.4,+4
10,5,2016-11-13,7684,GSW,H,PHO,W (+13),0,17:56,2,4,.500,2,3,.667,0,0,,1,1,2,0,1,2,0,1,6,7.0,+4
11,6,2016-11-16,7687,GSW,A,TOR,W (+6),0,20:30,2,3,.667,1,2,.500,0,0,,0,2,2,2,1,1,0,3,5,6.2,-3
12,7,2016-11-18,7689,GSW,A,BOS,W (+16),0,16:05,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,1,2,2,-1.2,-14
13,8,2016-11-19,7690,GSW,A,MIL,W (+3),0,17:25,1,4,.250,1,3,.333,0,0,,1,0,1,1,0,0,1,2,3,0.2,-18
14,9,2016-11-21,7692,GSW,A,IND,W (+37),0,12:00,2,8,.250,1,4,.250,0,0,,0,0,0,0,0,0,0,1,5,-0.2,+8
15,10,2016-11-23,7694,GSW,H,LAL,W (+43),0,14:51,0,1,.000,0,0,,0,2,.000,0,1,1,4,0,0,1,0,0,0.6,+22
16,11,2016-11-25,7696,GSW,A,LAL,W (+24),0,11:51,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,1,2,3,1.2,-11
17,12,2016-11-26,7697,GSW,H,MIN,W (+13),0,13:25,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,0,2,3.7,-4
18,13,2016-11-28,7699,GSW,H,ATL,W (+5),0,3:48,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-1
19,14,2016-12-01,7702,GSW,H,HOU,L (-5),0,9:26,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-0.4,-11
20,15,2016-12-03,7704,GSW,H,PHO,W (+29),0,7:51,1,2,.500,0,0,,0,0,,0,0,0,0,0,1,0,2,2,0.9,+7
21,16,2016-12-05,7706,GSW,H,IND,W (+36),0,15:15,3,8,.375,3,6,.500,0,0,,2,2,4,5,1,0,2,0,9,9.1,+14
22,17,2016-12-07,7708,GSW,A,LAC,W (+17),0,7:44,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2
23,18,2016-12-08,7709,GSW,A,UTA,W (+7),0,16:19,4,5,.800,2,3,.667,0,0,,0,1,1,0,1,0,2,2,10,6.6,-3
24,19,2016-12-10,7711,GSW,A,MEM,L (-21),0,20:46,1,3,.333,1,2,.500,0,0,,0,4,4,1,0,1,1,0,3,2.9,-2
25,20,2016-12-11,7712,GSW,A,MIN,W (+8),0,6:41,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,-4
26,21,2016-12-13,7714,GSW,A,NOP,W (+4),0,2:26,0,0,,0,0,,0,0,,1,0,1,0,1,0,1,0,0,0.7,+2
27,22,2016-12-15,7716,GSW,H,NYK,W (+13),0,14:38,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2,-0.4,-2
28,23,2016-12-17,7718,GSW,H,POR,W (+45),0,15:38,0,4,.000,0,2,.000,0,0,,1,1,2,2,1,0,1,1,0,-0.8,+20
29,24,2016-12-20,7721,GSW,H,UTA,W (+30),0,11:13,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-3
30,25,2016-12-22,7723,GSW,A,BRK,W (+16),0,7:48,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,1.0,-1
32,26,2016-12-25,7726,GSW,A,CLE,L (-1),0,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
36,27,2017-01-04,7736,GSW,H,POR,W (+8),0,1:26,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,-3
37,28,2017-01-06,7738,GSW,H,MEM,L (-9),0,2:58,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-2
39,29,2017-01-10,7742,GSW,H,MIA,W (+12),1,18:30,1,3,.333,1,2,.500,0,0,,0,3,3,0,0,0,1,4,3,-0.4,-11
40,30,2017-01-12,7744,GSW,H,DET,W (+20),0,3:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,-4
41,31,2017-01-16,7748,GSW,H,CLE,W (+35),0,4:41,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,-3
42,32,2017-01-18,7750,GSW,H,OKC,W (+21),0,3:39,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+2
43,33,2017-01-20,7752,GSW,A,HOU,W (+17),0,3:20,3,3,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,8,7.1,-7
44,34,2017-01-22,7754,GSW,A,ORL,W (+20),0,20:17,4,11,.364,2,5,.400,0,0,,1,0,1,1,0,0,1,0,10,4.3,-12
45,35,2017-01-23,7755,GSW,A,MIA,L (-3),0,17:42,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0,-8
46,36,2017-01-25,7757,GSW,A,CHO,W (+10),0,11:58,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,1,0,1,4,3.6,-3
47,37,2017-01-28,7760,GSW,H,LAC,W (+46),0,18:05,2,5,.400,1,4,.250,0,0,,0,2,2,1,0,0,0,1,5,3.2,+25
48,38,2017-01-29,7761,GSW,A,POR,W (+2),0,19:50,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,2.3,+9
49,39,2017-02-01,7764,GSW,H,CHO,W (+15),0,18:15,1,5,.200,1,4,.250,2,4,.500,0,1,1,0,1,1,1,1,5,1.7,-13
50,40,2017-02-02,7765,GSW,A,LAC,W (+13),1,28:16,3,7,.429,2,5,.400,0,2,.000,0,1,1,6,2,0,1,3,8,7.8,+5
51,41,2017-02-04,7767,GSW,A,SAC,L (-3),0,8:55,0,2,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,1,0,0.2,-1
52,42,2017-02-08,7771,GSW,H,CHI,W (+31),0,8:43,1,3,.333,1,2,.500,0,0,,0,1,1,3,1,0,0,0,3,4.7,+9
53,43,2017-02-10,7773,GSW,A,MEM,W (+15),0,8:14,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,-4
54,44,2017-02-11,7774,GSW,A,OKC,W (+16),0,1:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6
55,45,2017-02-13,7776,GSW,A,DEN,L (-22),1,35:28,8,13,.615,1,5,.200,2,2,1.000,0,1,1,2,0,0,0,1,19,14.4,-22
56,46,2017-02-15,7778,GSW,H,SAC,W (+23),0,17:44,1,4,.250,0,3,.000,2,2,1.000,0,2,2,1,1,1,1,1,4,3.2,+21
57,47,2017-02-23,7786,GSW,H,LAC,W (+10),0,11:50,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,-12
58,48,2017-02-25,7788,GSW,H,BRK,W (+17),1,24:46,3,7,.429,1,5,.200,2,2,1.000,0,4,4,1,0,2,0,1,9,8.2,+20
59,49,2017-02-27,7790,GSW,A,PHI,W (+11),0,7:57,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,-3
60,50,2017-02-28,7791,GSW,A,WAS,L (-4),0,23:50,2,2,1.000,1,1,1.000,3,4,.750,0,2,2,1,0,0,1,1,8,6.9,-3
61,51,2017-03-02,7793,GSW,A,CHI,L (-7),1,28:38,4,5,.800,1,1,1.000,2,2,1.000,0,4,4,2,2,1,0,1,11,14.0,-7
62,52,2017-03-05,7796,GSW,A,NYK,W (+7),0,16:00,2,3,.667,0,0,,0,0,,1,1,2,0,1,0,0,1,4,4.3,+13
63,53,2017-03-06,7797,GSW,A,ATL,W (+8),1,26:38,3,6,.500,3,4,.750,0,0,,2,5,7,1,1,0,1,1,9,9.2,+11
64,54,2017-03-08,7799,GSW,H,BOS,L (-13),1,32:04,3,7,.429,0,3,.000,0,0,,1,3,4,3,0,0,1,1,6,4.6,-3
65,55,2017-03-10,7801,GSW,A,MIN,L (-1),1,25:18,3,7,.429,0,1,.000,0,0,,1,3,4,1,0,0,1,0,6,3.6,-14
66,56,2017-03-11,7802,GSW,A,SAS,L (-22),1,41:51,0,12,.000,0,6,.000,2,2,1.000,1,1,2,1,1,0,0,1,2,-4.1,-21
67,57,2017-03-14,7805,GSW,H,PHI,W (+2),1,13:44,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,2,0,2,0.4,-13
