,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2019-10-23,20-327,BOS,@,PHI,L (-14),0,7:12,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.2,0
1,2,2,2019-10-25,20-329,BOS,,TOR,W (+6),0,21:53,2,9,0.222,0,3,0.0,0,0,,6,1,7,4,1,0,1,3,4,4.6,5
2,3,3,2019-10-26,20-330,BOS,@,NYK,W (+23),0,19:10,3,4,0.75,0,1,0.0,1,3,0.333,1,0,1,1,2,3,0,2,7,9.3,16
3,4,4,2019-10-30,20-334,BOS,,MIL,W (+11),0,15:19,1,4,0.25,0,2,0.0,0,0,,0,2,2,0,1,0,2,1,2,-1.2,3
4,5,5,2019-11-01,20-336,BOS,,NYK,W (+2),0,26:32,2,4,0.5,0,2,0.0,6,6,1.0,0,4,4,1,0,0,1,1,10,8.5,-5
5,6,6,2019-11-05,20-340,BOS,@,CLE,W (+6),0,10:54,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-5
6,7,7,2019-11-07,20-342,BOS,@,CHO,W (+21),0,15:07,0,2,0.0,0,1,0.0,0,0,,1,1,2,3,1,0,0,3,0,1.5,13
7,8,8,2019-11-09,20-344,BOS,@,SAS,W (+20),0,18:12,0,3,0.0,0,2,0.0,0,1,0.0,1,3,4,2,0,2,1,3,0,-0.3,-3
8,9,9,2019-11-11,20-346,BOS,,DAL,W (+10),0,7:37,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,1,1,1,2,1.2,-7
9,10,10,2019-11-13,20-348,BOS,,WAS,W (+7),0,10:44,0,1,0.0,0,1,0.0,2,2,1.0,0,3,3,1,1,1,1,3,2,2.4,-6
