,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,4,1,2016-11-02,23-005,CHO,,PHI,W (+16),0,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
1,6,2,2016-11-07,23-010,CHO,,IND,W (+22),0,14:10,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,0,5,3,0.6,5
2,8,3,2016-11-11,23-014,CHO,,TOR,L (-2),1,24:24,1,2,0.5,0,0,,0,0,,0,3,3,2,0,0,0,5,2,1.3,0
3,17,4,2016-11-28,23-031,CHO,@,MEM,W (+19),0,3:44,2,2,1.0,2,2,1.0,0,0,,0,0,0,0,0,0,1,1,6,4.0,-3
4,18,5,2016-11-29,23-032,CHO,,DET,L (-23),0,4:22,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3
5,23,6,2016-12-09,23-042,CHO,,ORL,W (+21),0,5:11,1,2,0.5,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,4,3.3,-8
6,32,7,2016-12-28,23-061,CHO,@,ORL,W (+19),0,4:18,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,0,0,1,0.6,-9
7,34,8,2016-12-31,23-064,CHO,,CLE,L (-12),0,1:59,1,1,1.0,1,1,1.0,0,2,0.0,0,0,0,1,0,0,0,0,3,2.6,3
8,36,9,2017-01-04,23-068,CHO,,OKC,W (+11),0,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
9,38,10,2017-01-07,23-071,CHO,@,SAS,L (-17),0,8:37,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,5
10,39,11,2017-01-10,23-074,CHO,@,HOU,L (-7),0,3:45,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3
11,40,12,2017-01-13,23-077,CHO,@,PHI,L (-9),0,4:11,0,0,,0,0,,2,2,1.0,0,0,0,0,1,0,0,1,2,2.6,-2
12,42,13,2017-01-18,23-082,CHO,,POR,W (+22),0,3:06,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,2
13,43,14,2017-01-20,23-084,CHO,,TOR,W (+35),0,5:29,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,1,0,0,-1.1,3
14,49,15,2017-01-31,23-095,CHO,@,POR,L (-17),0,6:25,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,2
15,50,16,2017-02-01,23-096,CHO,@,GSW,L (-15),0,5:31,1,3,0.333,1,1,1.0,2,2,1.0,0,1,1,0,1,0,0,1,5,4.2,9
16,51,17,2017-02-04,23-099,CHO,@,UTA,L (-7),0,2:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
17,56,18,2017-02-15,23-110,CHO,@,TOR,L (-5),0,4:37,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-3
18,59,19,2017-02-26,23-121,CHO,@,LAC,L (-3),0,6:59,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,5
19,61,20,2017-03-02,23-125,CHO,@,PHO,L (-17),0,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
20,65,21,2017-03-10,23-133,CHO,,ORL,W (+40),0,7:21,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,7
21,67,22,2017-03-13,23-136,CHO,,CHI,L (-6),0,8:37,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-0.1,-16
22,68,23,2017-03-15,23-138,CHO,@,IND,L (-21),0,8:51,0,2,0.0,0,0,,0,0,,1,0,1,0,0,1,0,1,0,-0.4,6
23,70,24,2017-03-20,23-143,CHO,,ATL,W (+15),0,2:29,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.7,-4
24,80,25,2017-04-08,23-162,CHO,,BOS,L (-7),0,6:19,1,1,1.0,1,1,1.0,0,0,,2,0,2,0,0,0,0,2,3,3.3,-4
25,81,26,2017-04-10,23-164,CHO,@,MIL,L (-10),0,15:54,4,5,0.8,2,2,1.0,2,3,0.667,0,0,0,0,2,0,0,0,12,11.7,-10
26,82,27,2017-04-11,23-165,CHO,@,ATL,L (-27),0,25:28,5,10,0.5,0,2,0.0,0,0,,0,4,4,1,2,0,1,0,10,7.9,-15
27,1,1,2017-10-18,23-355,CHO,@,DET,L (-12),0,17:02,2,4,0.5,1,2,0.5,0,0,,0,2,2,3,0,0,0,1,5,5.3,8
28,2,2,2017-10-20,23-357,CHO,,ATL,W (+18),0,24:09,3,6,0.5,1,4,0.25,2,2,1.0,1,1,2,0,0,0,0,1,9,6.6,5
29,3,3,2017-10-23,23-360,CHO,@,MIL,L (-9),0,20:00,2,3,0.667,0,0,,0,2,0.0,0,1,1,3,0,0,0,5,4,2.3,-9
30,4,4,2017-10-25,23-362,CHO,,DEN,W (+17),0,15:38,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,1,0,-0.5,-7
31,6,5,2017-10-29,24-001,CHO,,ORL,W (+7),0,21:31,2,8,0.25,0,0,,0,0,,4,3,7,3,1,0,0,2,4,5.2,-4
32,7,6,2017-10-30,24-002,CHO,@,MEM,W (+5),0,15:26,1,3,0.333,0,1,0.0,2,2,1.0,1,2,3,0,1,0,2,1,4,2.2,-17
33,8,7,2017-11-01,24-004,CHO,,MIL,W (+5),0,24:53,0,1,0.0,0,1,0.0,0,0,,1,1,2,5,1,0,1,6,0,1.4,16
34,9,8,2017-11-03,24-006,CHO,@,SAS,L (-7),0,23:53,1,3,0.333,1,2,0.5,0,0,,0,3,3,1,2,0,2,0,3,2.9,-15
35,10,9,2017-11-05,24-008,CHO,@,MIN,L (-18),0,23:30,3,7,0.429,1,3,0.333,2,2,1.0,0,1,1,0,2,0,0,4,9,6.0,-15
36,11,10,2017-11-07,24-010,CHO,@,NYK,L (-5),0,18:53,3,7,0.429,1,4,0.25,0,0,,0,2,2,2,1,0,0,5,7,4.3,-1
37,19,11,2017-11-25,24-028,CHO,,SAS,L (-20),0,3:26,1,3,0.333,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,0,3,1.6,-3
38,20,12,2017-11-29,24-032,CHO,@,TOR,L (-13),0,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1
39,23,13,2017-12-06,24-039,CHO,,GSW,L (-14),0,13:06,2,3,0.667,1,1,1.0,0,0,,1,0,1,0,1,0,1,0,5,4.4,11
40,24,14,2017-12-08,24-041,CHO,,CHI,L (-8),0,18:32,4,7,0.571,2,3,0.667,2,2,1.0,1,1,2,2,0,0,1,2,12,9.3,-7
41,25,15,2017-12-09,24-042,CHO,,LAL,L (-11),0,26:06,2,6,0.333,1,4,0.25,2,2,1.0,1,2,3,3,1,0,1,1,7,6.6,-9
42,26,16,2017-12-11,24-044,CHO,@,OKC,W (+13),0,20:22,4,5,0.8,3,3,1.0,1,1,1.0,1,1,2,1,0,0,1,3,12,9.6,1
43,27,17,2017-12-13,24-046,CHO,@,HOU,L (-12),0,14:34,1,2,0.5,0,1,0.0,0,0,,1,2,3,1,0,1,1,2,2,1.9,-20
44,28,18,2017-12-15,24-048,CHO,,MIA,L (-6),0,6:17,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-7
45,29,19,2017-12-16,24-049,CHO,,POR,L (-2),0,4:56,0,1,0.0,0,1,0.0,3,4,0.75,0,0,0,0,0,0,0,0,3,1.9,2
46,33,20,2017-12-23,24-056,CHO,,MIL,W (+5),0,28:11,5,8,0.625,4,5,0.8,0,0,,0,2,2,0,0,0,1,3,14,8.8,17
47,34,21,2017-12-27,24-060,CHO,,BOS,L (-11),0,14:09,0,5,0.0,0,1,0.0,1,2,0.5,1,3,4,0,1,0,0,1,1,-0.7,-6
48,35,22,2017-12-29,24-062,CHO,@,GSW,W (+11),0,16:27,3,5,0.6,0,1,0.0,2,3,0.667,2,1,3,0,0,0,0,1,8,6.6,6
49,36,23,2017-12-31,24-064,CHO,@,LAC,L (-8),0,21:00,3,7,0.429,3,4,0.75,0,0,,1,1,2,2,0,0,2,2,9,4.9,0
50,37,24,2018-01-02,24-066,CHO,@,SAC,W (+20),0,16:18,3,6,0.5,1,3,0.333,0,0,,0,2,2,0,1,0,0,2,7,4.8,-2
51,38,25,2018-01-05,24-069,CHO,@,LAL,W (+14),0,19:45,1,3,0.333,0,0,,1,2,0.5,0,5,5,2,0,0,1,2,3,2.0,-1
52,39,26,2018-01-10,24-074,CHO,,DAL,L (-4),0,16:34,2,4,0.5,1,2,0.5,0,0,,0,3,3,0,0,0,1,1,5,2.5,0
53,40,27,2018-01-12,24-076,CHO,,UTA,W (+11),0,12:09,0,2,0.0,0,1,0.0,2,2,1.0,1,1,2,1,0,0,1,0,2,1.3,-2
54,41,28,2018-01-13,24-077,CHO,,OKC,L (-10),0,17:35,2,3,0.667,0,0,,0,1,0.0,0,3,3,0,0,0,1,3,4,1.0,-6
55,42,29,2018-01-15,24-079,CHO,@,DET,W (+11),0,11:30,1,2,0.5,0,0,,0,0,,0,1,1,2,0,0,0,2,2,1.9,7
56,43,30,2018-01-17,24-081,CHO,,WAS,W (+24),0,22:00,3,6,0.5,1,2,0.5,2,2,1.0,2,2,4,1,1,0,1,4,9,7.1,7
