Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2022-11-14,22-127,MIA,,PHO,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,2022-11-16,22-129,MIA,@,TOR,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,1,2022-11-18,22-131,MIA,@,WAS,L (-1),0,32:12,6,10,.600,0,2,.000,2,3,.667,1,6,7,0,1,1,1,5,14,10.2,-2
4,2,2022-11-20,22-133,MIA,@,CLE,L (-26),0,7:53,0,3,.000,0,1,.000,0,0,,1,1,2,1,1,0,0,0,0,0.6,+4
5,,2022-11-21,22-134,MIA,@,MIN,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,2022-11-23,22-136,MIA,,WAS,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2022-11-25,22-138,MIA,,WAS,W (+3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,,2022-11-27,22-140,MIA,@,ATL,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,2022-12-12,22-155,MIA,@,IND,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,,2022-12-14,22-157,MIA,@,OKC,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,3,2022-12-15,22-158,MIA,@,HOU,W (+3),0,35:31,3,7,.429,0,2,.000,3,4,.750,1,5,6,3,3,2,2,4,9,10.0,+11
12,4,2022-12-17,22-160,MIA,@,SAS,W (+10),0,4:27,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,0
13,5,2022-12-20,22-163,MIA,,CHI,L (-10),0,1:21,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,0,2,3.1,+4
14,6,2022-12-23,22-166,MIA,,IND,L (-3),0,10:16,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,1,2,0,-1.9,-4
15,7,2022-12-26,22-169,MIA,,MIN,W (+3),0,26:45,7,9,.778,0,0,,1,1,1.000,7,2,9,4,1,1,1,5,15,18.5,+4
16,8,2022-12-28,22-171,MIA,,LAL,W (+14),0,8:45,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,0,1,0,-0.1,-10
17,9,2022-12-30,22-173,MIA,@,DEN,L (-5),0,17:46,4,5,.800,0,0,,5,6,.833,2,3,5,0,0,1,0,2,13,12.9,-1
18,10,2022-12-31,22-174,MIA,@,UTA,W (+3),0,11:55,1,3,.333,0,0,,0,0,,1,2,3,1,0,0,1,2,2,0.5,-3
19,11,2023-01-02,22-176,MIA,@,LAC,W (+10),0,11:07,3,5,.600,0,0,,0,0,,3,3,6,0,0,0,0,1,6,6.3,-1
20,12,2023-01-04,22-178,MIA,@,LAL,L (-3),0,3:33,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4,-2
21,,2023-01-06,22-180,MIA,@,PHO,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,13,2023-01-08,22-182,MIA,,BRK,L (-1),0,19:41,3,4,.750,0,0,,0,0,,2,7,9,2,0,0,1,0,6,8.3,+24
23,14,2023-01-10,22-184,MIA,,OKC,W (+1),1,24:27,2,2,1.000,0,0,,0,0,,1,5,6,0,1,1,1,5,4,4.3,+1
24,15,2023-01-12,22-186,MIA,,MIL,W (+6),0,13:51,2,4,.500,0,0,,0,0,,1,4,5,0,1,0,0,1,4,4.5,-2
25,16,2023-01-14,22-188,MIA,,MIL,W (+16),0,17:02,2,4,.500,0,0,,0,0,,5,3,8,1,0,1,1,1,4,6.4,-2
26,17,2023-01-16,22-190,MIA,@,ATL,L (-8),0,11:50,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0,-0.5,-14
27,18,2023-01-18,22-192,MIA,@,NOP,W (+26),0,17:26,4,7,.571,0,0,,2,2,1.000,2,2,4,1,2,0,0,5,10,9.4,+10
28,19,2023-01-20,22-194,MIA,@,DAL,L (-25),0,10:58,0,0,,0,0,,0,2,.000,0,5,5,0,0,0,1,2,0,-1.1,-2
29,20,2023-01-22,22-196,MIA,,NOP,W (+4),0,13:25,0,1,.000,0,0,,1,2,.500,1,2,3,1,0,0,0,1,1,1.5,+6
30,21,2023-01-24,22-198,MIA,,BOS,W (+3),0,10:40,1,1,1.000,0,0,,3,4,.750,1,4,5,0,0,1,0,1,5,6.5,0
31,22,2023-01-27,22-201,MIA,,ORL,W (+5),0,11:28,0,1,.000,0,0,,0,0,,1,3,4,0,0,1,1,1,0,0.2,+1
32,23,2023-01-29,22-203,MIA,@,CHO,L (-5),0,12:02,0,1,.000,0,0,,2,2,1.000,2,1,3,0,1,0,1,1,2,2.6,-10
33,24,2023-01-31,22-205,MIA,@,CLE,W (+3),0,10:41,1,4,.250,0,0,,1,1,1.000,2,1,3,1,0,2,0,1,3,4.0,+9
34,,2023-02-02,22-207,MIA,@,NYK,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,,2023-02-04,22-209,MIA,@,MIL,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,25,2023-02-08,22-213,MIA,,IND,W (+5),0,11:06,1,2,.500,0,0,,0,0,,2,0,2,1,0,0,0,1,2,2.7,+3
37,26,2023-02-10,22-215,MIA,,HOU,W (+2),0,14:02,0,0,,0,0,,0,0,,0,3,3,0,0,1,1,4,0,-1.0,-19
38,27,2023-02-11,22-216,MIA,@,ORL,W (+4),0,9:37,1,1,1.000,0,0,,1,2,.500,2,2,4,1,0,0,1,1,3,3.6,-9
39,28,2023-02-13,22-218,MIA,,DEN,L (-4),0,13:34,3,3,1.000,0,0,,0,0,,2,4,6,0,0,0,0,2,6,6.9,+2
40,29,2023-02-15,22-220,MIA,@,BRK,L (-11),0,3:59,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-0.4,+3
41,,2023-02-24,22-229,MIA,@,MIL,L (-29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
42,,2023-02-25,22-230,MIA,@,CHO,L (-5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,,2023-02-27,22-232,MIA,@,PHI,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,,2023-03-01,22-234,MIA,,PHI,L (-23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,,2023-03-03,22-236,MIA,,NYK,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,2023-03-04,22-237,MIA,,ATL,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,2023-03-06,22-239,MIA,,ATL,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,,2023-03-08,22-241,MIA,,CLE,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
49,,2023-03-10,22-243,MIA,,CLE,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,2023-03-11,22-244,MIA,@,ORL,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,2023-03-13,22-246,MIA,,UTA,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,2023-03-15,22-248,MIA,,MEM,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,2023-03-18,22-251,MIA,@,CHI,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
