Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2023-10-26,21-347,MIL,,PHI,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2023-10-29,21-350,MIL,,ATL,L (-17),0,6:37,0,1,.000,0,1,.000,0,0,,1,3,4,1,1,0,1,2,0,0.8,+5
3,,2023-10-30,21-351,MIL,,MIA,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2,2023-11-01,21-353,MIL,@,TOR,L (-19),0,6:21,1,1,1.000,0,0,,0,0,,0,1,1,3,1,0,0,2,2,4.3,+4
5,,2023-11-03,21-355,MIL,,NYK,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,2023-11-06,21-358,MIL,@,BRK,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,3,2023-11-08,21-360,MIL,,DET,W (+2),0,3:38,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,3,0,-0.2,0
8,4,2023-11-09,21-361,MIL,@,IND,L (-2),0,5:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,+7
9,5,2023-11-11,21-363,MIL,@,ORL,L (-15),0,13:58,2,3,.667,0,1,.000,0,0,,1,2,3,0,0,0,2,2,4,1.2,+2
10,6,2023-11-13,22-000,MIL,,CHI,W (+9),0,12:41,2,4,.500,1,3,.333,0,0,,2,1,3,0,0,0,0,1,5,4.3,+2
11,7,2023-11-15,22-002,MIL,@,TOR,W (+16),1,16:30,0,1,.000,0,0,,0,0,,2,0,2,1,0,0,2,2,0,-1.4,+9
12,8,2023-11-17,22-004,MIL,@,CHO,W (+31),0,7:33,2,2,1.000,2,2,1.000,0,0,,0,1,1,2,0,0,1,1,6,5.7,+2
13,9,2023-11-18,22-005,MIL,,DAL,W (+7),1,12:01,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0,0.3,-11
14,10,2023-11-20,22-007,MIL,@,WAS,W (+13),0,1:19,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-5
15,11,2023-11-22,22-009,MIL,@,BOS,L (-3),0,7:43,3,4,.750,1,1,1.000,0,0,,1,0,1,0,0,0,1,2,7,4.3,-2
16,12,2023-11-24,22-011,MIL,,WAS,W (+3),0,8:49,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,4,0,-0.6,0
17,13,2023-11-26,22-013,MIL,,POR,W (+6),1,11:32,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-11
18,14,2023-11-28,22-015,MIL,@,MIA,W (+7),0,3:19,2,2,1.000,2,2,1.000,0,0,,1,0,1,0,0,0,0,0,6,6.1,-3
