Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1996-11-01,7878,HOU,H,SAC,W (+11),0,13:41,1,2,.500,0,0,,0,3,.000,0,1,1,1,1,0,2,4,2,-1.8,+8
2,2,1996-11-02,7879,HOU,A,PHO,W (+15),0,10:03,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,2,2,0.6,-8
3,3,1996-11-04,7881,HOU,A,UTA,W (+3),0,7:50,0,0,,0,0,,0,0,,0,0,0,0,1,0,4,1,0,-3.4,-7
4,4,1996-11-05,7882,HOU,A,SAC,W (+22),0,4:43,0,1,.000,0,0,,1,2,.500,0,0,0,1,1,0,0,1,1,1.2,-2
7,5,1996-11-26,7903,HOU,H,POR,W (+1),0,18:01,1,5,.200,0,0,,0,1,.000,1,1,2,1,1,0,1,0,2,0.2,+8
8,6,1996-11-29,7906,HOU,A,BOS,W (+26),0,21:21,2,4,.500,0,1,.000,6,6,1.000,2,2,4,4,1,0,2,2,10,11.0,+7
9,7,1996-11-30,7907,HOU,A,WSB,W (+4),0,10:38,0,1,.000,0,0,,0,0,,0,0,0,3,0,1,1,1,0,0.7,-5
10,8,1996-12-02,7909,HOU,A,TOR,L (-11),0,9:03,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,4,1.6,-1
11,9,1996-12-04,7911,HOU,H,BOS,W (+5),0,8:42,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,3,3,0,-4.2,-9
12,10,1996-12-07,7914,HOU,H,PHI,W (+15),0,10:51,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,2,4,0,-3.6,-7
13,11,1996-12-10,7917,HOU,A,MIN,W (+2),0,10:33,1,2,.500,0,0,,1,2,.500,0,2,2,1,1,1,2,1,3,2.2,+4
14,12,1996-12-12,7919,HOU,H,DET,W (+19),0,21:11,2,2,1.000,0,0,,2,2,1.000,2,3,5,7,0,0,0,5,6,10.6,+1
15,13,1996-12-14,7921,HOU,A,SEA,W (+9),0,16:29,2,2,1.000,0,0,,2,2,1.000,1,1,2,2,1,0,1,0,6,7.8,+11
16,14,1996-12-15,7922,HOU,A,POR,W (+10),0,14:38,3,3,1.000,1,1,1.000,2,2,1.000,0,2,2,2,0,0,1,4,9,7.5,+9
17,15,1996-12-17,7924,HOU,A,VAN,L (-1),0,20:10,0,1,.000,0,0,,0,0,,1,0,1,2,1,0,1,0,0,1.4,+16
18,16,1996-12-19,7926,HOU,H,SAS,L (-14),0,11:09,1,3,.333,0,1,.000,3,4,.750,0,0,0,1,0,0,0,1,5,3.2,+1
19,17,1996-12-21,7928,HOU,H,MIA,L (-20),0,24:23,1,8,.125,0,0,,1,2,.500,1,1,2,3,1,0,0,1,3,1.1,-15
20,18,1996-12-23,7930,HOU,H,MIL,L (-5),0,15:37,0,2,.000,0,0,,0,0,,1,2,3,3,0,0,0,1,0,1.6,-3
21,19,1996-12-26,7933,HOU,A,MIL,W (+11),0,17:18,2,4,.500,0,0,,1,2,.500,0,0,0,1,0,0,3,2,5,-0.5,-4
22,20,1996-12-28,7935,HOU,H,GSW,W (+9),0,20:52,0,4,.000,0,0,,1,2,.500,0,0,0,2,1,0,3,1,1,-3.2,-3
23,21,1996-12-30,7937,HOU,H,SEA,W (+8),0,15:10,3,6,.500,0,0,,0,0,,0,1,1,3,1,0,2,3,6,3.2,+10
24,22,1997-01-02,7940,HOU,H,POR,L (-16),0,17:34,1,3,.333,0,0,,1,2,.500,0,1,1,3,1,0,0,2,3,3.5,0
25,23,1997-01-04,7942,HOU,H,LAC,L (-4),0,17:36,1,2,.500,0,0,,0,0,,0,2,2,4,0,0,1,2,2,2.6,-2
26,24,1997-01-07,7945,HOU,A,MIN,W (+9),0,20:24,1,2,.500,0,0,,0,0,,0,1,1,6,0,0,2,1,2,3.1,+9
27,25,1997-01-08,7946,HOU,A,CLE,W (+3),0,14:39,0,1,.000,0,0,,0,0,,0,3,3,1,1,0,2,3,0,-1.3,-7
28,26,1997-01-10,7948,HOU,A,PHI,W (+21),0,25:27,5,9,.556,1,1,1.000,0,2,.000,3,1,4,4,0,0,6,3,11,3.9,0
29,27,1997-01-11,7949,HOU,A,CHI,L (-24),0,21:29,3,6,.500,0,0,,3,4,.750,0,1,1,3,0,1,2,1,9,6.3,-15
30,28,1997-01-14,7952,HOU,H,NYK,W (+20),0,22:32,2,3,.667,0,0,,4,4,1.000,1,2,3,2,0,1,2,2,8,7.3,+12
31,29,1997-01-16,7954,HOU,H,SAC,W (+9),0,22:51,4,5,.800,1,1,1.000,0,0,,1,1,2,3,3,0,0,1,9,12.8,-8
32,30,1997-01-17,7955,HOU,A,DAL,W (+10),0,26:27,3,8,.375,1,2,.500,2,2,1.000,1,2,3,2,2,0,1,3,9,7.1,+21
33,31,1997-01-19,7957,HOU,H,CHI,W (+16),0,15:19,0,3,.000,0,1,.000,0,0,,0,1,1,4,1,0,1,1,0,0.6,-7
34,32,1997-01-21,7959,HOU,A,CHH,L (-6),0,12:08,2,3,.667,0,0,,0,0,,0,2,2,3,1,0,2,1,4,4.0,+9
35,33,1997-01-23,7961,HOU,H,NJN,W (+7),0,16:37,1,4,.250,0,0,,0,0,,0,2,2,4,0,0,3,2,2,-0.8,-6
36,34,1997-01-25,7963,HOU,H,UTA,L (-5),0,17:19,1,1,1.000,0,0,,0,0,,0,1,1,0,1,1,2,3,2,0.5,-6
37,35,1997-01-30,7968,HOU,H,DEN,L (-4),0,20:46,5,9,.556,0,0,,0,0,,1,3,4,5,2,1,3,1,10,10.1,-3
38,36,1997-01-31,7969,HOU,A,IND,L (-26),0,24:59,3,7,.429,0,0,,0,3,.000,2,2,4,4,1,0,4,1,6,2.5,-5
39,37,1997-02-02,7971,HOU,A,ORL,L (-13),0,26:22,2,4,.500,1,2,.500,1,2,.500,0,3,3,4,0,1,2,1,6,5.6,+4
40,38,1997-02-04,7973,HOU,A,NYK,L (-4),0,25:10,4,8,.500,2,2,1.000,2,2,1.000,0,3,3,4,2,0,4,5,12,7.7,0
41,39,1997-02-06,7975,HOU,A,DET,L (-9),0,21:26,0,6,.000,0,1,.000,0,0,,0,1,1,5,0,0,1,1,0,-1.8,-8
42,40,1997-02-11,7980,HOU,H,VAN,W (+9),0,6:36,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+3
43,41,1997-02-14,7983,HOU,A,SEA,L (-20),0,17:38,1,1,1.000,0,0,,2,2,1.000,0,2,2,2,0,0,2,3,4,2.5,-6
44,42,1997-02-15,7984,HOU,A,POR,L (-4),0,5:18,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,1,0,0,0,1.4,+5
45,43,1997-02-17,7986,HOU,H,ATL,W (+29),0,15:22,3,5,.600,0,0,,2,2,1.000,1,0,1,0,1,0,2,2,8,4.6,+8
46,44,1997-02-20,7989,HOU,H,TOR,W (+10),0,10:29,1,3,.333,0,2,.000,0,0,,0,0,0,2,0,0,3,1,2,-1.7,+6
47,45,1997-02-21,7990,HOU,A,ATL,L (-2),0,6:50,1,2,.500,0,0,,0,0,,1,0,1,1,0,0,1,2,2,0.6,+4
48,46,1997-02-23,7992,HOU,H,SAS,W (+10),0,20:12,3,5,.600,1,1,1.000,1,2,.500,1,1,2,3,2,0,1,0,8,9.4,+11
49,47,1997-02-25,7994,HOU,H,LAL,W (+4),0,12:29,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,2,2,1.6,-11
50,48,1997-02-27,7996,HOU,H,CHH,L (-11),0,21:15,2,4,.500,0,0,,0,0,,1,2,3,4,0,0,2,0,4,4.1,-4
