,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,38,1,2006-01-24,18-268,DET,@,MIN,W (+24),0,3:53,1,2,0.5,0,0,,0,0,,0,0,0,0,0,1,2,2,2,-1.1,-4
1,80,2,2006-04-17,18-351,DET,@,MIL,L (-20),0,18:20,6,6,1.0,2,2,1.0,4,4,1.0,2,0,2,2,0,0,1,3,18,16.8,0
2,81,3,2006-04-19,18-353,DET,,WAS,L (-16),0,16:33,0,2,0.0,0,1,0.0,0,0,,1,1,2,1,0,1,1,2,0,-0.8,-18
3,5,1,2006-11-08,19-191,DET,@,SAC,L (-13),0,1:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1
4,7,2,2006-11-11,19-194,DET,@,GSW,L (-32),0,9:37,2,2,1.0,0,0,,0,0,,1,2,3,0,0,1,0,2,4,4.6,0
5,30,3,2007-01-04,19-248,DET,@,NOK,W (+24),0,3:49,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0,-2.5,-1
6,31,4,2007-01-06,19-250,DET,@,CHI,L (-17),0,5:44,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,0.6,3
7,79,5,2007-04-13,19-347,DET,@,TOR,L (-3),0,18:11,1,2,0.5,0,0,,1,1,1.0,1,3,4,0,0,1,2,3,3,1.1,-2
8,80,6,2007-04-15,19-349,DET,,PHI,L (-11),0,34:52,3,12,0.25,0,1,0.0,6,7,0.857,5,5,10,3,1,6,1,5,12,13.7,-9
9,81,7,2007-04-17,19-351,DET,,TOR,W (+16),0,13:11,2,3,0.667,0,0,,4,6,0.667,2,4,6,0,1,0,1,2,8,7.7,5
10,82,8,2007-04-18,19-352,DET,@,BOS,W (+2),0,37:09,10,14,0.714,0,2,0.0,0,0,,6,6,12,0,3,4,3,4,20,21.4,3
11,2,1,2007-11-02,20-185,DET,@,ORL,W (+24),0,4:55,1,2,0.5,0,0,,0,0,,2,2,4,0,0,1,1,1,2,2.3,0
12,5,2,2007-11-09,20-192,DET,,LAC,W (+24),0,12:00,0,2,0.0,0,0,,1,2,0.5,2,1,3,2,0,1,0,1,1,2.6,-3
13,6,3,2007-11-11,20-194,DET,@,SEA,W (+4),0,5:04,1,2,0.5,0,0,,1,2,0.5,1,0,1,0,0,0,0,1,3,1.9,-9
14,8,4,2007-11-14,20-197,DET,@,GSW,W (+7),0,10:41,1,2,0.5,0,0,,1,2,0.5,1,3,4,2,0,1,1,2,3,3.5,8
15,9,5,2007-11-16,20-199,DET,@,LAL,L (-12),0,18:26,0,1,0.0,0,0,,1,2,0.5,1,6,7,2,1,4,0,4,1,6.0,9
16,10,6,2007-11-18,20-201,DET,@,SAC,L (-10),0,15:05,0,0,,0,0,,0,0,,1,2,3,0,0,0,2,3,0,-1.9,6
17,11,7,2007-11-21,20-204,DET,,NYK,W (+12),0,5:08,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,2,2,0.9,-9
18,12,8,2007-11-23,20-206,DET,,PHI,W (+5),0,5:37,1,1,1.0,0,0,,0,0,,0,1,1,0,0,1,0,0,2,2.7,1
19,14,9,2007-11-28,20-211,DET,,CLE,W (+35),0,9:35,3,5,0.6,0,0,,1,1,1.0,0,1,1,0,0,2,0,0,7,6.4,11
20,15,10,2007-12-01,20-214,DET,@,MIL,W (+26),0,6:22,1,2,0.5,0,0,,3,3,1.0,1,1,2,0,0,1,0,2,5,4.9,4
21,16,11,2007-12-02,20-215,DET,,NJN,W (+23),0,9:55,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,1,5,2,-0.3,-1
22,17,12,2007-12-04,20-217,DET,@,ATL,W (+11),0,8:01,0,0,,0,0,,0,0,,0,1,1,1,0,5,0,1,0,4.1,-14
23,20,13,2007-12-09,20-222,DET,,CHA,W (+19),0,7:07,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,1,1,2,0.3,-2
24,23,14,2007-12-14,20-227,DET,,ATL,W (+10),0,1:07,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2
25,24,15,2007-12-16,20-229,DET,,GSW,W (+22),0,14:36,3,4,0.75,0,0,,0,0,,1,6,7,0,1,3,1,2,6,8.2,2
26,26,16,2007-12-21,20-234,DET,,MEM,W (+27),0,12:51,1,3,0.333,0,0,,0,0,,1,4,5,0,0,1,1,3,2,0.7,4
27,27,17,2007-12-23,20-236,DET,,HOU,W (+12),0,5:34,0,2,0.0,0,0,,0,0,,0,1,1,1,0,1,0,2,0,-0.5,-7
28,28,18,2007-12-26,20-239,DET,@,NJN,W (+18),0,1:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
29,29,19,2007-12-28,20-241,DET,,IND,W (+13),0,12:00,2,6,0.333,0,0,,0,0,,6,3,9,0,0,1,1,3,4,4.2,-10
30,31,20,2007-12-31,20-244,DET,,MIL,W (+45),0,8:15,2,4,0.5,0,0,,2,2,1.0,1,3,4,0,2,0,0,0,6,7.6,10
31,32,21,2008-01-02,20-246,DET,@,WAS,W (+13),0,2:40,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,1,0,2,1.0,-3
32,35,22,2008-01-09,20-253,DET,@,DAL,L (-16),0,3:29,1,1,1.0,0,0,,0,0,,1,0,1,1,0,0,0,0,2,3.1,5
33,38,23,2008-01-13,20-257,DET,@,NYK,L (-24),0,12:00,3,3,1.0,0,0,,2,2,1.0,0,2,2,0,1,0,3,2,8,4.9,5
34,39,24,2008-01-15,20-259,DET,,TOR,W (+14),0,2:15,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-2
35,43,25,2008-01-23,20-267,DET,@,PHI,W (+8),0,14:40,2,5,0.4,0,0,,1,2,0.5,4,1,5,0,0,2,0,2,5,5.6,12
36,44,26,2008-01-25,20-269,DET,,ORL,W (+8),0,8:36,1,2,0.5,0,0,,0,0,,3,1,4,0,0,3,1,3,2,3.3,3
37,45,27,2008-01-29,20-273,DET,@,IND,W (+6),0,13:50,3,4,0.75,0,0,,0,0,,3,3,6,2,0,1,1,3,6,7.3,8
38,46,28,2008-01-31,20-275,DET,,LAL,W (+1),0,12:54,2,4,0.5,0,0,,0,0,,2,7,9,0,1,1,2,3,4,4.0,6
39,47,29,2008-02-03,20-278,DET,,DAL,W (+23),0,6:33,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,3,0,-0.9,8
40,48,30,2008-02-06,20-281,DET,,MIA,W (+5),0,2:33,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-6
41,49,31,2008-02-08,20-283,DET,,POR,W (+9),0,25:35,4,5,0.8,0,0,,2,4,0.5,4,2,6,2,0,3,3,4,10,9.6,8
42,50,32,2008-02-10,20-285,DET,,CHA,W (+26),0,15:03,3,4,0.75,0,0,,0,0,,2,2,4,2,1,0,2,5,6,4.8,14
43,51,33,2008-02-12,20-287,DET,@,ATL,W (+4),0,6:46,3,4,0.75,0,0,,0,0,,3,1,4,1,0,0,0,1,6,7.1,-6
44,52,34,2008-02-13,20-288,DET,,IND,W (+16),0,30:37,3,8,0.375,0,0,,2,4,0.5,2,7,9,1,1,7,2,4,8,9.3,7
45,53,35,2008-02-19,20-294,DET,,ORL,L (-18),0,13:53,2,4,0.5,0,0,,0,0,,2,0,2,0,1,2,0,3,4,4.6,4
46,54,36,2008-02-20,20-295,DET,@,MIL,L (-5),0,14:21,1,3,0.333,0,0,,1,2,0.5,1,5,6,0,0,0,0,0,3,3.1,13
47,55,37,2008-02-22,20-297,DET,,MIL,W (+27),0,22:38,6,7,0.857,0,0,,1,1,1.0,2,4,6,3,2,2,0,3,13,17.4,17
48,56,38,2008-02-24,20-299,DET,@,PHO,W (+30),0,18:37,2,3,0.667,0,0,,1,4,0.25,3,2,5,3,0,2,1,5,5,5.7,14
49,57,39,2008-02-25,20-300,DET,@,DEN,W (+5),0,8:04,1,1,1.0,0,0,,0,0,,1,1,2,0,0,0,0,3,2,1.5,-3
50,59,40,2008-03-01,20-305,DET,@,LAC,W (+30),0,22:57,2,4,0.5,0,0,,0,0,,1,6,7,0,0,2,1,1,4,4.5,25
51,60,41,2008-03-04,20-308,DET,,SEA,W (+3),0,20:40,1,3,0.333,0,0,,3,4,0.75,5,3,8,0,2,2,2,4,5,7.1,16
52,61,42,2008-03-05,20-309,DET,@,BOS,L (-12),0,10:46,0,1,0.0,0,0,,0,0,,1,1,2,0,0,2,0,2,0,0.9,-4
53,62,43,2008-03-07,20-311,DET,@,NYK,W (+4),0,21:17,2,2,1.0,0,0,,2,5,0.4,0,5,5,0,0,3,2,3,6,4.6,-1
54,63,44,2008-03-09,20-313,DET,,CHI,W (+7),0,12:50,2,2,1.0,0,0,,0,0,,0,0,0,0,1,2,0,5,4,3.8,-11
55,64,45,2008-03-12,20-316,DET,,PHI,L (-1),0,4:42,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,2,0,0.5,-2
56,66,46,2008-03-16,20-320,DET,,NOH,W (+21),0,3:40,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,4
57,67,47,2008-03-18,20-322,DET,,DEN,W (+16),0,8:58,1,1,1.0,0,0,,2,2,1.0,3,2,5,0,0,0,0,2,4,5.6,4
58,68,48,2008-03-19,20-323,DET,@,CLE,L (-16),0,4:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3
59,69,49,2008-03-23,20-327,DET,@,WAS,L (-12),0,6:19,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,2,2,1.2,-4
60,70,50,2008-03-24,20-328,DET,,PHO,W (+5),0,11:17,1,2,0.5,0,0,,0,0,,2,1,3,0,0,0,1,1,2,1.3,-1
61,71,51,2008-03-26,20-330,DET,@,TOR,L (-7),0,19:24,1,4,0.25,0,0,,0,0,,1,6,7,1,1,2,0,2,2,4.4,7
62,72,52,2008-03-27,20-331,DET,,MIA,W (+16),0,16:51,1,4,0.25,0,0,,0,0,,0,3,3,0,1,2,1,2,2,1.1,3
63,73,53,2008-03-29,20-333,DET,,CLE,W (+14),0,6:55,0,0,,0,0,,0,0,,1,2,3,0,0,2,1,1,0,1.3,-7
64,74,54,2008-04-01,20-336,DET,@,MIN,W (+4),0,29:38,2,3,0.667,0,0,,1,1,1.0,3,6,9,0,1,2,0,2,5,9.2,14
65,75,55,2008-04-04,20-339,DET,,NJN,W (+19),0,20:54,3,4,0.75,0,0,,1,2,0.5,3,4,7,0,2,0,2,6,7,5.9,8
66,76,56,2008-04-06,20-341,DET,@,MIA,W (+16),0,27:30,1,3,0.333,0,0,,0,0,,3,4,7,1,0,4,0,4,2,5.5,15
67,77,57,2008-04-08,20-343,DET,,NYK,L (-4),0,24:43,5,6,0.833,0,0,,4,4,1.0,5,4,9,1,2,2,0,5,14,18.6,7
68,78,58,2008-04-09,20-344,DET,@,PHI,L (-7),0,16:13,2,5,0.4,0,0,,2,2,1.0,2,5,7,1,0,0,0,4,6,5.3,1
69,79,59,2008-04-11,20-346,DET,,WAS,W (+28),0,16:53,4,6,0.667,0,0,,0,0,,1,3,4,0,1,4,2,4,8,7.2,-4
70,80,60,2008-04-13,20-348,DET,,TOR,W (+7),0,15:08,0,2,0.0,0,0,,0,0,,1,3,4,1,0,1,0,1,0,1.2,2
71,81,61,2008-04-15,20-350,DET,,MIN,W (+12),0,11:08,2,2,1.0,0,0,,2,2,1.0,0,2,2,0,1,1,1,2,6,5.9,-1
72,82,62,2008-04-16,20-351,DET,@,CLE,W (+10),0,21:39,2,3,0.667,0,0,,0,0,,1,7,8,0,0,4,0,5,4,6.3,9
73,1,1,2008-10-29,21-181,DET,,IND,W (+6),1,20:50,3,6,0.5,0,0,,0,0,,3,3,6,1,1,3,1,1,6,8.4,1
74,2,2,2008-11-01,21-184,DET,,WAS,W (+8),1,10:49,1,2,0.5,0,0,,0,0,,1,1,2,1,0,0,2,5,2,-1.3,13
75,3,3,2008-11-03,21-186,DET,@,CHA,W (+18),1,22:54,5,7,0.714,0,0,,2,3,0.667,5,1,6,0,1,0,1,4,12,10.9,21
76,4,4,2008-11-05,21-188,DET,@,TOR,W (+7),1,16:54,3,4,0.75,0,0,,0,0,,1,2,3,1,3,0,0,4,6,7.8,3
77,5,5,2008-11-07,21-190,DET,@,NJN,L (-7),1,18:12,1,1,1.0,0,0,,0,0,,1,6,7,0,0,0,0,2,2,3.4,-7
78,6,6,2008-11-09,21-192,DET,,BOS,L (-12),1,22:24,3,7,0.429,0,0,,1,1,1.0,2,3,5,0,2,3,0,4,7,8.1,9
79,7,7,2008-11-11,21-194,DET,@,SAC,W (+8),1,15:50,0,0,,0,0,,0,0,,3,0,3,0,0,1,1,3,0,0.6,-3
80,8,8,2008-11-13,21-196,DET,@,GSW,W (+5),0,7:48,3,5,0.6,0,0,,0,0,,2,0,2,0,0,0,1,3,6,2.9,-4
81,10,9,2008-11-16,21-199,DET,@,PHO,L (-18),0,14:47,0,2,0.0,0,0,,1,2,0.5,3,3,6,1,0,1,0,4,1,2.0,-16
82,11,10,2008-11-19,21-202,DET,,CLE,W (+7),0,8:11,2,5,0.4,0,0,,0,0,,1,3,4,0,0,1,0,3,4,2.4,-4
83,12,11,2008-11-20,21-203,DET,@,BOS,L (-18),0,7:34,3,3,1.0,0,0,,0,0,,1,1,2,0,0,2,0,2,6,6.7,7
84,13,12,2008-11-23,21-206,DET,,MIN,L (-26),0,18:15,1,2,0.5,0,0,,0,0,,1,1,2,0,0,1,1,4,2,0.1,-16
85,14,13,2008-11-26,21-209,DET,,NYK,W (+14),0,31:42,5,8,0.625,0,0,,2,2,1.0,5,8,13,1,0,3,0,4,12,15.5,13
86,15,14,2008-11-28,21-211,DET,,MIL,W (+10),0,12:52,3,4,0.75,0,0,,2,2,1.0,0,3,3,0,0,3,0,3,8,8.2,8
87,16,15,2008-11-30,21-213,DET,,POR,L (-11),0,23:18,4,5,0.8,0,0,,0,0,,4,4,8,0,0,0,1,5,8,7.1,4
88,17,16,2008-12-02,21-215,DET,@,SAS,W (+12),0,13:00,1,3,0.333,0,0,,2,2,1.0,3,1,4,0,1,1,0,0,4,6.4,10
89,18,17,2008-12-05,21-218,DET,,PHI,L (-5),0,16:07,2,5,0.4,0,0,,0,0,,1,2,3,0,1,2,1,2,4,3.2,9
90,19,18,2008-12-07,21-220,DET,@,NYK,L (-12),0,8:26,1,3,0.333,0,0,,0,0,,2,1,3,0,0,0,0,4,2,0.4,-2
91,25,19,2008-12-21,21-234,DET,@,ATL,L (-7),0,8:24,1,1,1.0,0,0,,0,0,,2,2,4,0,0,0,0,2,2,2.9,-9
92,27,20,2008-12-26,21-239,DET,,OKC,W (+2),0,12:56,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,0,4,2,0.7,6
93,28,21,2008-12-27,21-240,DET,@,MIL,W (+11),1,35:27,4,6,0.667,0,0,,0,0,,5,6,11,0,1,4,3,6,8,9.1,19
94,29,22,2008-12-29,21-242,DET,,ORL,W (+6),1,19:17,0,1,0.0,0,0,,2,4,0.5,2,5,7,1,0,2,0,4,2,3.9,-5
95,30,23,2008-12-31,21-244,DET,,NJN,W (+8),1,25:48,4,6,0.667,0,0,,0,0,,3,2,5,1,1,1,2,4,8,6.9,-4
96,31,24,2009-01-02,21-246,DET,,SAC,W (+6),1,37:54,5,8,0.625,0,0,,0,0,,6,8,14,0,0,3,2,5,10,11.1,11
97,32,25,2009-01-04,21-248,DET,@,LAC,W (+1),1,23:05,2,3,0.667,0,0,,0,0,,2,4,6,0,1,1,0,4,4,5.4,0
98,33,26,2009-01-07,21-251,DET,@,POR,L (-1),1,17:12,2,2,1.0,0,0,,0,0,,1,4,5,2,0,0,1,5,4,3.7,8
99,34,27,2009-01-09,21-253,DET,@,DEN,W (+3),1,22:09,3,4,0.75,0,0,,0,1,0.0,1,1,2,0,0,1,1,4,6,3.1,2
100,35,28,2009-01-10,21-254,DET,@,UTA,L (-17),1,8:19,1,1,1.0,0,0,,0,0,,0,0,0,0,1,1,1,6,2,0.0,-9
101,36,29,2009-01-13,21-257,DET,,CHA,L (-2),0,9:35,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,4,0,-1.9,-2
