,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2006-11-01,21-180,TOR,@,NJN,L (-10),0,8:06,0,2,0.0,0,0,,3,4,0.75,1,3,4,0,1,0,1,1,3,2.4,0.0
1,2,2,2006-11-03,21-182,TOR,,MIL,W (+17),0,3:12,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-6.0
2,5,3,2006-11-10,21-189,TOR,,ATL,L (-9),0,0:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
3,6,4,2006-11-12,21-191,TOR,@,SAC,L (-15),0,4:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-4.0
4,7,5,2006-11-14,21-193,TOR,@,GSW,L (-11),0,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
5,14,6,2006-11-28,21-207,TOR,@,NOK,W (+17),0,2:41,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4.0
6,15,7,2006-11-29,21-208,TOR,@,DAL,L (-19),0,4:47,1,3,0.333,0,0,,0,0,,1,0,1,0,0,0,1,0,2,0.0,1.0
7,20,8,2006-12-10,21-219,TOR,,POR,L (-10),0,4:09,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0,0.0
8,21,9,2006-12-11,21-220,TOR,@,MIA,L (-22),0,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2.0
9,24,10,2006-12-17,21-226,TOR,,GSW,W (+5),0,0:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3.0
10,25,11,2006-12-19,21-228,TOR,@,PHO,L (-17),0,19:30,5,8,0.625,0,0,,2,2,1.0,4,5,9,0,0,0,0,2,12,11.9,-2.0
11,26,12,2006-12-20,21-229,TOR,@,LAC,W (+2),0,9:51,1,2,0.5,0,0,,1,1,1.0,2,3,5,3,0,0,1,2,3,4.6,9.0
12,27,13,2006-12-22,21-231,TOR,@,POR,W (+1),0,4:38,1,1,1.0,0,0,,0,2,0.0,0,0,0,0,0,0,0,2,2,0.1,-9.0
13,28,14,2006-12-23,21-232,TOR,@,SEA,L (-13),0,1:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3.0
14,31,15,2006-12-30,21-239,TOR,@,MEM,L (-6),0,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0
