,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1980-10-10,22-054,SDC,,HOU,W (+16),0,19:00,4,7,0.571,0,0.0,,2,2,1.0,,,6,1,0.0,0.0,2.0,2,10,,
1,2,2,1980-10-11,22-055,SDC,@,GSW,L (-13),0,29:00,4,11,0.364,0,0.0,,2,7,0.286,7.0,5.0,12,1,0.0,0.0,3.0,2,10,5.2,
2,3,3,1980-10-17,22-061,SDC,,DEN,L (-13),0,38:00,16,18,0.889,0,0.0,,3,10,0.3,3.0,7.0,10,4,1.0,2.0,1.0,2,35,33.6,
3,4,4,1980-10-19,22-063,SDC,,PHO,L (-18),0,34:00,10,16,0.625,0,0.0,,8,13,0.615,5.0,9.0,14,2,0.0,0.0,7.0,6,28,17.0,
4,5,5,1980-10-21,22-065,SDC,@,SAS,L (-3),0,35:00,12,17,0.706,0,0.0,,8,11,0.727,,,5,3,1.0,1.0,3.0,1,32,,
5,6,6,1980-10-24,22-068,SDC,,UTA,W (+3),0,37:00,8,15,0.533,0,0.0,,4,4,1.0,,,7,3,3.0,1.0,1.0,3,20,,
6,7,7,1980-10-25,22-069,SDC,,SAS,L (-18),0,31:00,7,11,0.636,0,0.0,,7,9,0.778,,,2,3,0.0,0.0,2.0,3,21,,
7,8,8,1980-10-28,22-072,SDC,,LAL,L (-30),1,34:00,8,20,0.4,0,0.0,,8,11,0.727,,,6,4,0.0,0.0,3.0,3,24,,
8,9,9,1980-10-29,22-073,SDC,@,PHO,L (-16),1,41:00,6,19,0.316,0,0.0,,5,6,0.833,3.0,1.0,4,5,4.0,0.0,4.0,4,17,10.0,
9,10,10,1980-10-31,22-075,SDC,,GSW,W (+16),1,27:00,2,9,0.222,0,0.0,,2,3,0.667,3.0,1.0,4,3,2.0,0.0,6.0,4,6,-1.0,
10,11,11,1980-11-04,22-079,SDC,@,DAL,W (+14),1,41:00,9,16,0.563,0,0.0,,6,8,0.75,,,9,10,4.0,0.0,6.0,5,24,,
11,12,12,1980-11-05,22-080,SDC,@,HOU,W (+7),1,33:00,8,14,0.571,0,0.0,,1,2,0.5,,,3,4,1.0,0.0,1.0,5,17,,
12,13,13,1980-11-07,22-082,SDC,@,SEA,L (-19),1,35:00,7,15,0.467,0,0.0,,4,4,1.0,5.0,2.0,7,1,0.0,1.0,1.0,2,18,14.0,
13,14,14,1980-11-08,22-083,SDC,@,POR,W (+4),1,36:00,7,14,0.5,0,0.0,,3,3,1.0,3.0,2.0,5,2,0.0,1.0,6.0,3,17,7.6,
14,15,15,1980-11-11,22-086,SDC,,PHO,L (-2),1,28:00,7,14,0.5,0,0.0,,4,8,0.5,1.0,1.0,2,4,0.0,0.0,2.0,2,18,10.4,
15,16,16,1980-11-13,22-088,SDC,,SAS,L (-6),1,37:00,13,20,0.65,0,0.0,,2,5,0.4,,,8,2,0.0,0.0,,3,28,,
16,17,17,1980-11-14,22-089,SDC,@,LAL,L (-13),1,30:00,5,15,0.333,0,0.0,,7,11,0.636,,,5,5,1.0,0.0,3.0,1,17,,
17,18,18,1980-11-15,22-090,SDC,,KCK,L (-2),1,40:00,8,16,0.5,0,0.0,,1,4,0.25,,,7,2,2.0,0.0,2.0,1,17,,
18,19,19,1980-11-18,22-093,SDC,@,CLE,L (-10),1,37:00,8,19,0.421,0,0.0,,4,5,0.8,2.0,2.0,4,3,1.0,0.0,1.0,1,20,13.2,
19,20,20,1980-11-20,22-095,SDC,@,DET,L (-7),1,37:00,9,18,0.5,0,0.0,,5,5,1.0,,,5,1,1.0,1.0,3.0,5,23,,
20,21,21,1980-11-21,22-096,SDC,@,WSB,L (-12),1,41:00,10,24,0.417,0,0.0,,6,11,0.545,,,12,1,3.0,0.0,1.0,2,26,,
21,22,22,1980-11-23,22-098,SDC,,SEA,W (+11),1,42:00,8,21,0.381,0,0.0,,5,7,0.714,2.0,4.0,6,5,,,1.0,1,21,,
22,23,23,1980-11-25,22-100,SDC,,DEN,W (+14),1,21:00,4,12,0.333,0,0.0,,0,0,,2.0,1.0,3,1,1.0,0.0,3.0,4,8,0.0,
23,24,24,1980-11-26,22-101,SDC,@,DEN,L (-4),1,34:00,9,17,0.529,0,0.0,,7,9,0.778,4.0,7.0,11,3,1.0,2.0,4.0,3,25,20.1,
24,25,25,1980-11-28,22-103,SDC,@,SEA,W (+1),1,43:00,11,15,0.733,0,0.0,,6,6,1.0,1.0,4.0,5,1,2.0,1.0,1.0,4,28,24.6,
25,26,26,1980-11-30,22-105,SDC,,GSW,W (+20),1,30:00,9,18,0.5,0,0.0,,5,7,0.714,4.0,2.0,6,5,0.0,0.0,4.0,1,23,15.7,
26,27,27,1980-12-03,22-108,SDC,@,LAL,W (+6),1,31:00,5,9,0.556,0,0.0,,3,3,1.0,3.0,6.0,9,2,1.0,0.0,4.0,3,13,9.8,
27,28,28,1980-12-04,22-109,SDC,,POR,L (-3),1,24:00,3,8,0.375,0,0.0,,0,0,,1.0,0.0,1,3,0.0,0.0,4.0,1,6,0.0,
28,29,29,1980-12-07,22-112,SDC,,NJN,W (+3),1,26:00,4,6,0.667,0,0.0,,4,9,0.444,,,5,0,2.0,0.0,2.0,5,12,,
29,30,30,1980-12-09,22-114,SDC,@,ATL,L (-27),1,28:00,5,10,0.5,0,1.0,0.0,0,0,,,,4,2,0.0,0.0,3.0,2,10,,
30,31,31,1980-12-10,22-115,SDC,@,KCK,L (-12),1,37:00,1,7,0.143,0,0.0,,2,3,0.667,,,3,0,1.0,0.0,2.0,4,4,,
31,32,32,1980-12-12,22-117,SDC,@,DAL,L (-3),1,39:00,10,19,0.526,0,0.0,,4,4,1.0,,,7,2,2.0,0.0,3.0,5,24,,
32,33,33,1980-12-14,22-119,SDC,,SEA,W (+10),1,43:00,10,18,0.556,0,0.0,,0,0,,1.0,2.0,3,5,3.0,0.0,3.0,4,20,14.6,
33,34,34,1980-12-16,22-121,SDC,,LAL,W (+5),1,23:00,3,9,0.333,0,1.0,0.0,2,2,1.0,,,5,2,2.0,0.0,1.0,2,8,,
34,35,35,1980-12-18,22-123,SDC,,DAL,W (+10),1,32:00,4,10,0.4,0,0.0,,2,2,1.0,,,3,3,3.0,1.0,3.0,5,10,,
35,36,36,1980-12-20,22-125,SDC,@,UTA,W (+12),1,32:00,8,14,0.571,0,0.0,,7,9,0.778,,,6,1,2.0,0.0,,4,23,,
36,37,37,1980-12-21,22-126,SDC,,DET,W (+20),1,27:00,11,16,0.688,0,0.0,,3,3,1.0,,,6,1,2.0,0.0,3.0,2,25,,
37,38,38,1980-12-27,22-132,SDC,,IND,W (+12),1,31:00,5,17,0.294,0,0.0,,5,6,0.833,,,2,4,2.0,0.0,1.0,1,15,,
38,39,39,1980-12-30,22-135,SDC,@,HOU,L (-6),1,33:00,5,11,0.455,0,0.0,,0,0,,,,6,3,1.0,0.0,0.0,3,10,,
39,40,40,1981-01-01,22-137,SDC,,BOS,L (-3),1,33:00,4,16,0.25,0,0.0,,1,4,0.25,,,6,2,3.0,0.0,2.0,3,9,,
40,41,41,1981-01-03,22-139,SDC,@,IND,L (-24),1,33:00,8,17,0.471,0,0.0,,9,13,0.692,,,8,3,2.0,3.0,0.0,5,25,,
41,42,42,1981-01-04,22-140,SDC,@,MIL,L (-33),1,33:00,5,15,0.333,0,0.0,,1,3,0.333,,,5,2,2.0,0.0,3.0,3,11,,
42,43,43,1981-01-06,22-142,SDC,@,CHI,L (-15),1,27:00,4,14,0.286,0,0.0,,1,2,0.5,5.0,3.0,8,3,2.0,0.0,2.0,1,9,6.5,
43,44,44,1981-01-09,22-145,SDC,,DEN,L (-14),0,27:00,8,13,0.615,0,0.0,,3,4,0.75,3.0,2.0,5,3,4.0,2.0,2.0,4,19,19.3,
44,45,45,1981-01-11,22-147,SDC,@,KCK,W (+10),0,13:00,0,3,0.0,0,0.0,,0,0,,0.0,0.0,0,0,1.0,0.0,0.0,3,0,-2.3,
45,46,46,1981-01-14,22-150,SDC,,ATL,W (+21),0,20:00,6,10,0.6,0,1.0,0.0,0,0,,,,3,1,2.0,1.0,3.0,4,12,,
46,47,47,1981-01-16,22-152,SDC,@,UTA,L (-3),0,23:00,2,11,0.182,0,0.0,,3,3,1.0,,,3,1,0.0,1.0,,1,7,,
47,48,48,1981-01-18,22-154,SDC,,DAL,W (+6),0,24:00,6,12,0.5,0,0.0,,3,4,0.75,,,8,4,1.0,0.0,1.0,1,15,,
48,49,49,1981-01-21,22-157,SDC,@,DEN,W (+9),0,21:00,2,6,0.333,0,0.0,,1,2,0.5,0.0,5.0,5,6,2.0,2.0,0.0,0,5,10.3,
49,50,50,1981-01-22,22-158,SDC,,NYK,L (-7),0,23:00,2,6,0.333,0,0.0,,2,2,1.0,,,8,3,0.0,1.0,6.0,3,6,,
50,51,51,1981-01-24,22-160,SDC,,MIL,L (-4),1,40:00,6,15,0.4,0,1.0,0.0,4,5,0.8,,,6,2,6.0,1.0,3.0,3,16,,
51,52,52,1981-01-27,22-163,SDC,,KCK,W (+5),1,26:00,4,11,0.364,0,0.0,,1,2,0.5,,,4,0,1.0,0.0,1.0,1,9,,
