Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2005-11-02,8287,DET,H,PHI,W (+20),0,3:24,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0
3,2,2005-11-05,8290,DET,H,TOR,W (+33),0,7:22,1,3,.333,0,0,,0,1,.000,0,0,0,0,0,0,2,2,2,-2.9,+3
4,3,2005-11-08,8293,DET,A,SAC,W (+14),0,2:19,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,2.0,-7
7,4,2005-11-15,8300,DET,H,BOS,W (+15),0,1:04,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,0
9,5,2005-11-19,8304,DET,A,DAL,L (-37),0,7:08,3,4,.750,0,0,,1,2,.500,1,0,1,0,0,0,0,3,7,4.5,-2
10,6,2005-11-23,8308,DET,H,DEN,W (+25),0,7:16,3,4,.750,0,0,,0,0,,2,1,3,1,0,0,0,1,6,6.4,-3
17,7,2005-12-11,8326,DET,A,LAC,W (+8),0,0:51,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5
19,8,2005-12-14,8329,DET,H,SAC,W (+11),0,2:16,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-4
20,9,2005-12-16,8331,DET,H,CHI,W (+28),0,6:55,1,4,.250,0,0,,0,0,,0,1,1,0,0,1,0,1,2,0.2,-4
21,10,2005-12-17,8332,DET,A,CHA,W (+25),0,5:06,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2
25,11,2005-12-25,8340,DET,H,SAS,W (+15),0,1:18,1,1,1.000,0,0,,0,2,.000,0,0,0,0,0,0,0,0,2,0.9,-2
26,12,2005-12-27,8342,DET,H,TOR,W (+7),0,1:25,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-8
34,13,2006-01-14,8360,DET,H,CHA,W (+23),0,4:08,0,1,.000,0,0,,3,8,.375,1,1,2,0,1,0,0,0,3,2.3,+2
36,14,2006-01-18,8364,DET,A,ATL,W (+28),0,7:02,2,3,.667,0,0,,1,3,.333,1,0,1,0,0,1,0,0,5,4.3,-2
37,15,2006-01-19,8365,DET,A,NYK,W (+26),0,6:16,0,0,,0,0,,1,4,.250,0,0,0,0,0,1,0,1,1,0.1,-4
39,16,2006-01-24,8370,DET,A,MIN,W (+24),0,3:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-4
44,17,2006-02-01,8378,DET,H,MIN,W (+16),0,3:37,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2.2,-4
