Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1994-11-05,8397,CHH,H,CLE,L (-8),0,15:00,3,5,.600,0,0,,2,5,.400,0,2,2,0,0,0,2,3,8,1.9,
2,2,1994-11-09,8401,CHH,H,ORL,L (-2),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
3,3,1994-11-11,8403,CHH,A,MIL,W (+8),0,4:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,
4,4,1994-11-12,8404,CHH,H,DET,W (+13),0,4:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,
5,5,1994-11-17,8409,CHH,H,LAC,W (+16),1,27:00,3,8,.375,0,0,,1,4,.250,2,4,6,3,2,0,1,1,7,6.7,
6,6,1994-11-19,8411,CHH,H,IND,L (-13),1,13:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,1,4,2,-0.2,
7,7,1994-11-22,8414,CHH,H,GSW,W (+4),0,10:00,2,5,.400,0,0,,0,0,,3,1,4,0,0,0,1,0,4,2.7,
8,8,1994-11-23,8415,CHH,A,BOS,L (-7),0,13:00,2,4,.500,0,0,,0,1,.000,0,2,2,2,2,0,1,3,4,3.4,
9,9,1994-11-26,8418,CHH,A,NYK,W (+10),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
10,10,1994-11-29,8421,CHH,A,ATL,W (+5),0,5:00,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0,1.0,
11,11,1994-11-30,8422,CHH,H,MIA,W (+18),0,6:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,1,0,-1.4,
12,12,1994-12-05,8427,CHH,A,LAC,W (+32),0,6:00,2,3,.667,0,0,,1,1,1.000,0,1,1,0,0,0,1,2,5,2.2,
13,13,1994-12-06,8428,CHH,A,UTA,W (+9),0,1:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
14,14,1994-12-08,8430,CHH,A,HOU,L (-6),0,7:00,2,3,.667,0,0,,0,0,,0,0,0,1,1,0,2,0,4,2.4,
15,15,1994-12-13,8435,CHH,H,MIL,W (+6),0,12:00,3,5,.600,0,0,,2,2,1.000,0,0,0,1,0,0,1,2,8,4.6,
16,16,1994-12-14,8436,CHH,A,DET,W (+13),0,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-2.2,
17,17,1994-12-17,8439,CHH,H,DEN,W (+19),0,20:00,1,3,.333,0,0,,2,4,.500,0,1,1,0,1,1,0,3,4,2.3,
18,18,1994-12-22,8444,CHH,H,PHI,W (+12),0,17:00,1,4,.250,0,0,,0,0,,1,1,2,1,1,0,2,0,2,0.3,
