,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1991-11-05,22-188,GSW,@,CHI,W (+8),0,18:00,3,4,0.75,0,0,,1,5,0.2,1,3,4,0,0,3,2,3,7,4.3,
1,2,2,1991-11-06,22-189,GSW,@,MIL,W (+6),0,27:00,7,10,0.7,0,0,,2,4,0.5,5,2,7,1,1,1,1,3,16,15.3,
2,3,3,1991-11-08,22-191,GSW,@,PHI,L (-10),0,32:00,8,12,0.667,0,0,,0,0,,0,8,8,2,6,0,6,5,16,12.6,
3,4,4,1991-11-09,22-192,GSW,@,WSB,W (+8),1,19:00,1,8,0.125,0,0,,2,2,1.0,3,5,8,1,1,0,2,4,4,0.5,
4,5,5,1991-11-12,22-195,GSW,,PHO,W (+3),1,30:00,6,11,0.545,0,0,,2,3,0.667,2,5,7,1,1,2,2,5,14,10.3,
5,6,6,1991-11-14,22-197,GSW,,LAL,L (-3),1,30:00,3,8,0.375,0,0,,2,2,1.0,1,2,3,1,1,0,0,3,8,5.4,
6,7,7,1991-11-16,22-199,GSW,@,LAC,W (+18),1,25:00,5,11,0.455,0,0,,4,6,0.667,3,7,10,3,3,0,3,5,14,11.8,
7,8,8,1991-11-20,22-203,GSW,,CHI,L (-4),1,26:00,3,7,0.429,0,0,,1,2,0.5,1,2,3,1,1,0,0,1,7,5.5,
8,9,9,1991-11-22,22-205,GSW,@,POR,W (+4),1,25:00,6,13,0.462,0,0,,0,0,,4,2,6,0,1,1,1,3,12,8.2,
9,10,10,1991-11-23,22-206,GSW,,MIL,W (+5),1,19:00,4,6,0.667,0,0,,0,0,,1,3,4,1,3,1,1,4,8,8.8,
10,11,11,1991-11-26,22-209,GSW,@,SEA,L (-6),1,32:00,0,4,0.0,0,0,,2,4,0.5,0,6,6,3,1,0,1,5,2,0.3,
11,12,12,1991-11-29,22-212,GSW,@,UTA,L (-27),1,29:00,6,15,0.4,0,0,,1,2,0.5,1,1,2,2,2,0,1,1,13,7.5,
12,13,13,1991-12-03,22-216,GSW,,UTA,W (+5),1,19:00,1,5,0.2,0,0,,0,2,0.0,5,5,10,1,1,0,4,2,2,0.0,
13,14,14,1991-12-05,22-218,GSW,,DAL,W (+10),1,31:00,3,8,0.375,0,0,,4,6,0.667,0,7,7,3,3,0,1,1,10,10.6,
14,15,15,1991-12-07,22-220,GSW,,SAC,W (+4),1,39:00,8,12,0.667,0,0,,1,4,0.25,3,11,14,5,2,0,2,2,17,18.7,
15,16,16,1991-12-10,22-223,GSW,,LAC,L (-10),1,29:00,4,9,0.444,0,0,,3,8,0.375,5,4,9,0,0,0,0,4,11,7.4,
16,17,17,1991-12-12,22-225,GSW,,HOU,L (-3),1,17:00,1,7,0.143,0,0,,0,0,,4,3,7,0,0,1,2,3,2,-1.3,
17,18,18,1991-12-14,22-227,GSW,,ORL,W (+21),1,31:00,8,11,0.727,0,0,,8,8,1.0,6,4,10,1,0,1,3,4,24,21.7,
18,19,19,1991-12-17,22-230,GSW,,MIN,W (+14),1,25:00,4,8,0.5,0,0,,0,0,,3,2,5,0,1,1,3,5,8,3.4,
19,20,20,1991-12-18,22-231,GSW,@,LAC,W (+4),1,27:00,4,8,0.5,0,0,,1,2,0.5,3,2,5,1,2,0,0,2,9,9.2,
20,21,21,1991-12-20,22-233,GSW,,POR,W (+5),1,36:00,6,12,0.5,0,0,,5,6,0.833,6,4,10,1,2,0,3,3,17,14.5,
21,22,22,1991-12-21,22-234,GSW,@,SEA,L (-8),1,33:00,7,11,0.636,0,0,,3,4,0.75,5,9,14,3,0,1,2,3,17,17.5,
22,23,23,1991-12-26,22-239,GSW,@,DEN,W (+10),1,25:00,3,6,0.5,0,1,0.0,3,4,0.75,1,4,5,1,2,0,1,5,9,7.2,
23,24,24,1991-12-27,22-240,GSW,@,MIN,W (+4),1,33:00,4,10,0.4,0,0,,0,0,,2,7,9,2,2,2,3,2,8,7.1,
24,25,25,1991-12-30,22-243,GSW,@,LAL,W (+15),1,21:00,7,9,0.778,0,0,,4,5,0.8,7,1,8,1,3,0,2,3,18,19.8,
25,26,26,1992-01-02,22-246,GSW,,DEN,W (+14),1,25:00,5,12,0.417,0,0,,5,5,1.0,3,5,8,2,1,1,2,2,15,12.5,
26,27,27,1992-01-04,22-248,GSW,,IND,W (+19),1,33:00,7,8,0.875,0,0,,7,7,1.0,1,9,10,1,4,2,4,4,21,22.1,
27,28,28,1992-01-10,22-254,GSW,,SAS,L (-8),1,30:00,8,22,0.364,0,0,,0,1,0.0,4,7,11,0,0,0,0,5,16,6.3,
28,29,29,1992-01-11,22-255,GSW,@,PHO,L (-12),1,30:00,6,9,0.667,0,0,,5,7,0.714,2,6,8,1,1,1,0,5,17,15.9,
29,30,30,1992-01-14,22-258,GSW,@,SAS,W (+1),1,32:00,7,12,0.583,0,0,,2,3,0.667,0,4,4,1,0,2,0,3,16,12.1,
30,31,31,1992-01-16,22-260,GSW,@,HOU,W (+7),1,20:00,4,8,0.5,0,0,,7,8,0.875,1,2,3,0,0,0,2,4,15,8.3,
31,32,32,1992-01-18,22-262,GSW,@,DAL,W (+2),1,27:00,8,10,0.8,0,0,,5,11,0.455,1,7,8,1,0,2,0,5,21,17.7,
32,33,33,1992-01-20,22-264,GSW,,CHH,W (+16),1,34:00,4,13,0.308,0,0,,2,2,1.0,5,5,10,3,1,0,3,2,10,6.8,
33,34,34,1992-01-22,22-266,GSW,,ATL,W (+12),1,34:00,10,15,0.667,0,0,,1,1,1.0,2,7,9,3,1,0,3,3,21,16.9,
