Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1985-10-25,8123,UTA,H,HOU,L (-4),0,24:00,4,11,.364,0,0,,0,2,.000,2,4,6,2,4,0,4,4,8,3.5,
2,2,1985-10-29,8127,UTA,A,SAS,L (-12),0,23:00,6,11,.545,0,0,,2,5,.400,1,5,6,1,1,1,1,4,14,9.5,
3,3,1985-10-30,8128,UTA,H,SAS,W (+2),1,23:00,6,9,.667,0,0,,1,3,.333,3,3,6,2,1,0,2,4,13,10.1,
4,4,1985-11-01,8130,UTA,H,PHO,W (+11),1,22:00,5,12,.417,0,0,,1,5,.200,0,10,10,1,2,2,4,4,11,4.5,
5,5,1985-11-05,8134,UTA,H,GSW,W (+19),1,27:00,5,9,.556,0,0,,1,2,.500,3,7,10,6,0,0,5,3,11,8.5,
6,6,1985-11-07,8136,UTA,H,LAL,L (-10),1,20:00,3,7,.429,0,0,,2,4,.500,0,1,1,2,1,0,4,5,8,0.2,
7,7,1985-11-09,8138,UTA,H,CLE,W (+7),1,14:00,2,6,.333,0,0,,0,0,,1,5,6,1,0,0,2,3,4,0.3,
8,8,1985-11-12,8141,UTA,A,LAL,L (-9),1,29:00,4,8,.500,0,0,,2,6,.333,0,5,5,2,2,0,3,3,10,5.1,
9,9,1985-11-13,8142,UTA,H,DAL,L (-15),1,25:00,4,8,.500,0,0,,2,4,.500,3,5,8,0,0,0,5,4,10,2.2,
10,10,1985-11-15,8144,UTA,H,POR,W (+15),1,33:00,4,9,.444,0,0,,0,2,.000,2,8,10,3,0,4,3,2,8,7.4,
11,11,1985-11-16,8145,UTA,A,SAC,W (+4),1,30:00,2,8,.250,0,0,,1,2,.500,1,8,9,2,1,2,5,2,5,0.9,
12,12,1985-11-20,8149,UTA,A,BOS,L (-9),1,34:00,8,15,.533,0,0,,1,3,.333,3,6,9,3,0,0,1,3,17,12.7,
13,13,1985-11-22,8151,UTA,A,CLE,W (+8),1,21:00,4,7,.571,0,0,,1,3,.333,1,3,4,1,1,0,1,4,9,5.6,
14,14,1985-11-23,8152,UTA,A,ATL,W (+10),1,22:00,5,7,.714,0,0,,4,6,.667,1,9,10,2,0,1,4,3,14,10.6,
15,15,1985-11-25,8154,UTA,A,IND,W (+1),1,26:00,4,9,.444,0,0,,3,4,.750,3,7,10,4,0,1,1,3,11,11.4,
