Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2009-02-03,24-157,CLE,,TOR,W (+18),0,2:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2
5,2,2009-02-11,24-165,CLE,,PHO,W (+17),0,9:18,0,4,.000,0,0,,4,4,1.000,0,1,1,0,0,0,1,1,4,0.1,-2
8,3,2009-02-24,24-178,CLE,,MEM,W (+15),0,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3
10,4,2009-02-27,24-181,CLE,@,SAS,W (+11),0,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-9
1,1,2011-01-26,26-149,TOR,,PHI,L (-13),0,12:20,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,2,1,3,-1.8,-12
2,2,2011-01-28,26-151,TOR,,MIL,L (-6),0,2:47,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,0.3,-4
3,3,2011-01-29,26-152,TOR,@,MIN,L (-16),0,21:31,2,8,.250,0,1,.000,0,0,,0,2,2,6,1,0,1,2,4,3.2,-5
5,4,2011-02-02,26-156,TOR,@,ATL,L (-13),0,7:58,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,0,0,1,3,1.2,+5
6,5,2011-02-04,26-158,TOR,,MIN,W (+11),0,18:10,3,7,.429,0,0,,4,4,1.000,0,3,3,1,0,1,2,4,10,5.0,-8
7,6,2011-02-08,26-162,TOR,@,MIL,L (-18),0,10:38,2,5,.400,0,0,,0,0,,1,0,1,3,0,0,0,1,4,3.7,+3
10,7,2011-02-13,26-167,TOR,,LAC,W (+5),0,7:34,1,3,.333,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,1.9,+1
12,8,2011-04-13,26-226,LAL,@,SAC,W (+8),0,13:24,2,3,.667,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,6,4.3,+1
2,1,2011-12-28,27-120,NOH,,BOS,W (+19),0,2:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
3,2,2011-12-30,27-122,NOH,,PHO,L (-15),0,4:22,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,1.6,-3
4,3,2012-01-01,27-124,NOH,@,SAC,L (-16),0,1:24,2,2,1.000,0,0,,0,0,,2,0,2,0,0,0,0,0,4,4.8,+2
5,4,2012-01-02,27-125,NOH,@,UTA,L (-4),0,11:29,1,2,.500,0,0,,0,0,,0,2,2,3,0,0,0,2,2,2.9,0
6,5,2012-01-04,27-127,NOH,,PHI,L (-8),0,12:18,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,1,2,2,1.9,-7
7,6,2012-01-06,27-129,NOH,,DEN,L (-8),0,5:51,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,2,-0.2,+5
8,7,2012-01-07,27-130,NOH,@,DAL,L (-15),0,8:12,1,4,.250,0,0,,0,0,,1,2,3,0,0,0,0,1,2,0.5,0
9,8,2012-01-09,27-132,NOH,@,DEN,W (+13),0,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
12,9,2012-01-14,27-137,NOH,@,MEM,L (-9),0,7:50,1,1,1.000,0,0,,3,3,1.000,0,1,1,0,0,0,1,1,5,3.6,+12
13,10,2012-01-16,27-139,NOH,,POR,L (-7),0,2:04,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-4
14,11,2012-01-18,27-141,NOH,,MEM,L (-6),0,4:41,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,1,2,0.3,-3
