,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2000-10-31,22-082,CHI,,SAC,L (-19),0,24:15,7,13,0.538,2,2,1.0,0,0,,2,2,4,0,1,0,2,2,16,9.9,-9
1,2,2,2000-11-03,22-085,CHI,,NJN,L (-10),1,22:08,2,6,0.333,0,1,0.0,0,0,,1,1,2,2,0,0,2,2,4,0.2,-20
2,3,3,2000-11-04,22-086,CHI,@,IND,L (-13),0,23:44,3,10,0.3,0,1,0.0,0,0,,2,2,4,1,0,1,2,3,6,0.4,-4
3,4,4,2000-11-07,22-089,CHI,,WAS,L (-5),0,25:03,4,10,0.4,0,1,0.0,2,3,0.667,2,3,5,1,0,0,1,2,10,5.4,-3
4,5,5,2000-11-09,22-091,CHI,,ORL,W (+5),0,18:08,6,11,0.545,0,0,,2,2,1.0,2,2,4,4,1,0,3,4,14,9.9,-5
5,6,6,2000-11-11,22-093,CHI,,TOR,L (-23),0,22:18,3,9,0.333,0,0,,0,0,,1,1,2,1,2,0,3,4,6,0.0,-25
6,7,7,2000-11-14,22-096,CHI,@,HOU,L (-27),0,24:03,3,10,0.3,0,1,0.0,0,1,0.0,2,3,5,1,0,0,2,4,6,-0.8,-17
7,8,8,2000-11-16,22-098,CHI,@,DEN,L (-4),0,19:39,1,7,0.143,0,0,,3,4,0.75,0,2,2,2,1,0,0,2,5,2.3,-3
8,9,9,2000-11-18,22-100,CHI,@,UTA,L (-45),0,24:39,3,13,0.231,0,1,0.0,1,4,0.25,1,1,2,0,2,0,1,2,7,-0.9,-29
9,10,10,2000-11-19,22-101,CHI,@,LAL,L (-8),0,5:21,1,3,0.333,0,0,,0,0,,1,1,2,1,0,0,0,0,2,2.0,-3
10,11,11,2000-11-21,22-103,CHI,@,GSW,L (-12),0,13:03,3,8,0.375,0,0,,1,2,0.5,2,2,4,0,1,1,3,0,7,2.9,-17
11,12,12,2000-11-22,22-104,CHI,@,SAC,L (-29),0,25:29,2,5,0.4,0,0,,1,3,0.333,1,8,9,0,1,0,2,3,5,2.4,-16
12,14,13,2000-11-28,22-110,CHI,,MIN,L (-20),0,16:38,3,7,0.429,0,0,,0,0,,0,6,6,1,0,0,1,3,6,2.6,-4
13,15,14,2000-11-30,22-112,CHI,@,ATL,W (+9),0,18:44,1,5,0.2,0,0,,3,4,0.75,0,2,2,0,0,0,1,2,5,0.3,-1
14,16,15,2000-12-01,22-113,CHI,,NYK,L (-5),0,19:51,1,6,0.167,1,2,0.5,2,4,0.5,1,2,3,2,0,2,1,4,5,1.9,12
15,17,16,2000-12-05,22-117,CHI,@,MIN,L (-10),1,33:27,5,13,0.385,0,1,0.0,1,2,0.5,1,4,5,3,1,0,2,4,11,4.9,-11
16,18,17,2000-12-06,22-118,CHI,,CLE,L (-4),1,38:01,4,17,0.235,0,1,0.0,6,6,1.0,3,5,8,3,2,3,1,3,14,11.3,-2
17,19,18,2000-12-08,22-120,CHI,@,DAL,L (-19),1,37:09,3,10,0.3,0,0,,2,2,1.0,4,5,9,2,0,0,4,2,8,3.1,-7
18,20,19,2000-12-09,22-121,CHI,@,SAS,L (-24),0,22:21,4,9,0.444,0,0,,0,1,0.0,1,5,6,0,0,0,3,3,8,0.9,-6
19,22,20,2000-12-13,22-125,CHI,@,BOS,W (+18),0,20:31,3,9,0.333,0,0,,3,3,1.0,0,4,4,1,0,0,1,2,9,4.0,8
20,23,21,2000-12-15,22-127,CHI,,ATL,L (-11),0,14:53,1,4,0.25,0,0,,1,2,0.5,0,4,4,1,0,0,0,2,3,1.3,-5
21,25,22,2000-12-19,22-131,CHI,,IND,L (-5),0,19:32,3,8,0.375,0,0,,4,4,1.0,3,3,6,1,0,0,1,2,10,7.5,-5
22,26,23,2000-12-21,22-133,CHI,@,ORL,L (-11),0,14:05,2,5,0.4,0,1,0.0,3,4,0.75,0,2,2,1,0,0,0,1,7,4.8,-3
23,27,24,2000-12-23,22-135,CHI,@,DET,L (-13),0,14:03,3,8,0.375,0,1,0.0,0,0,,0,1,1,1,0,0,2,5,6,-1.4,-5
24,28,25,2000-12-28,22-140,CHI,,SAS,W (+1),0,19:09,3,7,0.429,0,1,0.0,0,0,,1,2,3,3,0,0,1,3,6,3.5,9
25,29,26,2000-12-29,22-141,CHI,@,NYK,L (-27),0,20:18,4,7,0.571,0,0,,0,0,,1,2,3,1,0,0,1,1,8,5.3,-14
26,30,27,2000-12-31,22-143,CHI,,NJN,W (+9),1,13:14,0,3,0.0,0,0,,0,0,,0,1,1,1,1,0,4,1,0,-4.5,-13
27,31,28,2001-01-02,22-145,CHI,,MIL,L (-34),0,25:23,4,10,0.4,0,0,,0,0,,1,9,10,1,2,0,2,0,8,6.7,-12
28,32,29,2001-01-04,22-147,CHI,,WAS,W (+2),0,12:24,3,5,0.6,0,0,,1,4,0.25,0,1,1,1,1,0,2,3,7,2.3,-1
29,33,30,2001-01-08,22-151,CHI,,DAL,L (-13),0,11:05,3,6,0.5,0,0,,0,0,,0,2,2,0,0,0,1,2,6,1.8,-9
30,35,31,2001-01-12,22-155,CHI,,CHH,L (-1),0,6:08,1,4,0.25,0,0,,0,0,,0,1,1,1,0,0,1,1,2,-0.8,-2
31,36,32,2001-01-14,22-157,CHI,@,MIA,L (-9),0,11:43,2,5,0.4,0,0,,2,2,1.0,0,2,2,0,0,0,0,0,6,3.9,-17
32,37,33,2001-01-15,22-158,CHI,@,ORL,L (-9),0,13:33,2,5,0.4,0,0,,4,4,1.0,1,1,2,2,0,0,1,2,8,5.9,-14
33,38,34,2001-01-17,22-160,CHI,@,PHI,L (-11),0,13:41,1,7,0.143,0,0,,1,2,0.5,0,1,1,0,0,0,1,3,3,-3.8,-23
34,40,35,2001-01-20,22-163,CHI,@,NJN,L (-20),0,22:52,5,11,0.455,0,2,0.0,0,0,,1,3,4,0,0,1,1,3,10,4.4,-5
35,41,36,2001-01-23,22-166,CHI,,POR,L (-4),0,20:40,2,6,0.333,0,0,,2,2,1.0,1,2,3,1,0,0,0,4,6,3.0,0
36,42,37,2001-01-24,22-167,CHI,@,CLE,L (-8),0,26:57,5,9,0.556,0,1,0.0,2,2,1.0,1,7,8,2,1,1,0,2,12,12.8,1
37,43,38,2001-01-27,22-170,CHI,,TOR,L (-10),0,21:46,3,6,0.5,0,0,,0,0,,0,6,6,1,0,0,1,2,6,3.7,-3
38,45,39,2001-02-01,22-175,CHI,@,SEA,L (-6),0,9:41,2,4,0.5,0,1,0.0,0,0,,1,0,1,1,0,0,0,0,4,3.4,2
39,46,40,2001-02-03,22-177,CHI,@,VAN,L (-7),0,24:50,10,14,0.714,0,1,0.0,6,6,1.0,2,3,5,0,0,0,4,5,26,16.5,2
40,47,41,2001-02-05,22-179,CHI,@,LAC,L (-20),0,16:27,3,9,0.333,0,0,,3,4,0.75,1,0,1,0,1,0,1,3,9,3.0,-14
41,48,42,2001-02-06,22-180,CHI,@,PHO,L (-17),1,38:14,6,13,0.462,0,0,,4,5,0.8,3,10,13,1,0,0,4,3,16,9.5,-12
42,49,43,2001-02-13,22-187,CHI,,ATL,W (+4),0,26:44,7,12,0.583,0,1,0.0,5,8,0.625,0,8,8,0,0,1,4,3,19,10.1,-5
43,50,44,2001-02-17,22-191,CHI,,MIA,W (+7),0,21:34,4,8,0.5,0,1,0.0,0,0,,3,8,11,2,1,0,5,4,8,4.3,14
44,51,45,2001-02-19,22-193,CHI,@,CLE,L (-1),0,22:42,6,11,0.545,1,3,0.333,1,1,1.0,0,6,6,0,0,0,2,2,14,7.7,-12
45,52,46,2001-02-20,22-194,CHI,,MIL,L (-9),0,19:12,7,10,0.7,0,0,,1,2,0.5,1,4,5,0,0,1,1,2,15,11.2,-14
46,53,47,2001-02-22,22-196,CHI,,LAC,L (-13),0,23:27,2,9,0.222,0,1,0.0,4,4,1.0,2,4,6,3,0,0,1,1,8,5.8,-7
47,54,48,2001-02-24,22-198,CHI,,VAN,W (+15),0,27:16,5,11,0.455,0,0,,3,6,0.5,2,1,3,2,0,2,5,3,13,4.4,-2
