Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2023-02-08,23-226,MIA,,IND,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2023-02-10,23-228,MIA,,HOU,W (+2),0,14:06,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,0,2,2,2,-1.5,+2
3,2,2023-02-11,23-229,MIA,@,ORL,W (+4),0,9:18,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,1,0,-0.7,-8
4,3,2023-02-13,23-231,MIA,,DEN,L (-4),0,28:16,4,8,.500,2,4,.500,0,0,,1,1,2,3,3,1,1,0,10,11.8,-10
5,4,2023-02-15,23-233,MIA,@,BRK,L (-11),0,13:20,1,2,.500,0,0,,1,2,.500,0,3,3,1,0,0,0,2,3,2.4,-5
6,,2023-03-04,23-250,WAS,,TOR,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2023-03-05,23-251,WAS,,MIL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,,2023-03-07,23-253,WAS,@,DET,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,,2023-03-08,23-254,WAS,,ATL,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,,2023-03-10,23-256,WAS,,ATL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,5,2023-03-12,23-258,WAS,@,PHI,L (-19),0,5:32,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,+4
1,1,2023-11-12,24-138,POR,@,LAL,L (-6),0,12:22,3,6,.500,0,1,.000,0,0,,1,3,4,3,0,0,1,0,6,5.7,-3
2,2,2023-11-14,24-140,POR,@,UTA,L (-16),0,16:48,0,5,.000,0,2,.000,0,0,,0,1,1,0,0,0,4,2,0,-8.0,-17
3,3,2023-11-15,24-141,POR,,CLE,L (-14),0,9:20,1,6,.167,0,3,.000,0,0,,0,2,2,0,0,0,0,1,2,-1.6,+1
4,4,2023-11-17,24-143,POR,,LAL,L (-12),0,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
5,5,2023-11-19,24-145,POR,,OKC,L (-43),0,15:53,1,4,.250,0,2,.000,0,0,,1,1,2,5,0,0,2,0,2,2.1,-6
6,6,2023-11-21,24-147,POR,@,PHO,L (-13),0,1:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+3
1,1,2023-11-12,24-138,POR,@,LAL,L (-6),0,12:22,3,6,.500,0,1,.000,0,0,,1,3,4,3,0,0,1,0,6,5.7,-3
2,2,2023-11-14,24-140,POR,@,UTA,L (-16),0,16:48,0,5,.000,0,2,.000,0,0,,0,1,1,0,0,0,4,2,0,-8.0,-17
3,3,2023-11-15,24-141,POR,,CLE,L (-14),0,9:20,1,6,.167,0,3,.000,0,0,,0,2,2,0,0,0,0,1,2,-1.6,+1
4,4,2023-11-17,24-143,POR,,LAL,L (-12),0,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
5,5,2023-11-19,24-145,POR,,OKC,L (-43),0,15:53,1,4,.250,0,2,.000,0,0,,1,1,2,5,0,0,2,0,2,2.1,-6
6,6,2023-11-21,24-147,POR,@,PHO,L (-13),0,1:39,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,+3
