Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1997-10-31,22-226,VAN,,DAL,L (-2),1,23:25,2,8,.250,0,1,.000,2,4,.500,0,1,1,4,1,0,4,3,6,-0.7,-10
2,2,1997-11-01,22-227,VAN,,SAC,W (+1),1,16:47,3,4,.750,0,0,,0,0,,0,0,0,4,0,0,0,3,6,6.0,-2
3,3,1997-11-04,22-230,VAN,@,DAL,L (-5),1,33:02,5,12,.417,0,2,.000,0,0,,0,1,1,4,2,0,1,1,10,7.3,-18
4,4,1997-11-05,22-231,VAN,@,SAS,L (-8),1,34:29,5,10,.500,0,0,,2,4,.500,0,4,4,8,1,0,0,0,12,14.0,-8
5,5,1997-11-07,22-233,VAN,,MIN,L (-11),1,33:57,4,11,.364,0,0,,4,5,.800,0,1,1,11,1,0,5,1,12,9.1,+3
6,6,1997-11-09,22-235,VAN,,DET,W (+8),1,23:17,2,6,.333,0,1,.000,0,1,.000,0,2,2,5,0,0,1,2,4,2.5,+5
7,7,1997-11-11,22-237,VAN,,LAC,W (+6),1,31:29,5,9,.556,0,0,,8,10,.800,0,0,0,10,0,1,4,1,18,16.2,-1
8,8,1997-11-12,22-238,VAN,@,UTA,L (-18),1,30:32,3,10,.300,1,1,1.000,2,4,.500,0,3,3,7,0,0,1,1,9,6.8,-14
9,9,1997-11-15,22-241,VAN,,MIL,W (+15),1,25:58,5,7,.714,0,0,,2,2,1.000,0,1,1,4,2,0,2,0,12,12.2,+5
10,10,1997-11-16,22-242,VAN,@,LAL,L (-26),1,29:51,5,10,.500,0,0,,3,3,1.000,0,1,1,7,1,0,4,1,13,9.8,-27
11,11,1997-11-18,22-244,VAN,@,DEN,W (+13),1,29:39,2,9,.222,0,0,,2,4,.500,0,2,2,4,1,1,1,1,6,3.4,+2
12,12,1997-11-19,22-245,VAN,@,SEA,L (-20),1,33:06,6,11,.545,1,1,1.000,0,0,,1,2,3,4,2,0,4,2,13,9.0,-14
13,13,1997-11-21,22-247,VAN,,DEN,W (+3),1,23:47,4,5,.800,0,0,,0,0,,0,2,2,5,0,0,1,1,8,8.8,-11
14,14,1997-11-23,22-249,VAN,@,NYK,L (-20),1,24:18,0,7,.000,0,1,.000,3,4,.750,0,2,2,2,3,0,2,2,3,-0.1,-17
15,15,1997-11-26,22-252,VAN,@,MIL,L (-19),1,31:57,3,8,.375,0,0,,4,4,1.000,1,3,4,4,1,0,5,3,10,4.8,-15
16,16,1997-11-27,22-253,VAN,@,IND,L (-21),1,28:20,2,4,.500,0,0,,5,8,.625,0,3,3,5,0,0,5,0,9,5.2,-20
17,17,1997-11-29,22-255,VAN,@,MIN,L (-19),1,33:38,6,10,.600,1,2,.500,3,6,.500,1,2,3,7,0,0,1,3,16,14.2,-15
18,18,1997-11-30,22-256,VAN,@,DET,W (+2),1,28:01,5,11,.455,0,2,.000,3,3,1.000,0,2,2,4,1,0,4,2,13,6.9,0
19,19,1997-12-03,22-259,VAN,,ORL,L (-4),1,25:42,2,6,.333,0,2,.000,0,0,,0,0,0,4,1,0,4,1,4,0.0,-5
20,20,1997-12-05,22-261,VAN,,CLE,L (-9),1,22:53,2,8,.250,0,1,.000,1,2,.500,0,0,0,2,0,0,1,2,5,-0.6,-20
21,21,1997-12-09,22-265,VAN,@,PHO,L (-22),1,31:56,6,9,.667,0,0,,1,1,1.000,0,1,1,5,0,0,2,1,13,10.5,-12
22,22,1997-12-12,22-268,VAN,,GSW,W (+7),1,29:57,2,4,.500,0,1,.000,3,4,.750,0,3,3,7,0,0,2,3,7,7.2,+11
23,23,1997-12-14,22-270,VAN,,HOU,W (+5),1,24:32,1,5,.200,0,0,,2,2,1.000,1,1,2,6,2,0,2,0,4,6.1,-2
24,24,1997-12-16,22-272,VAN,@,HOU,L (-27),1,24:41,2,5,.400,0,1,.000,0,0,,0,0,0,4,0,0,2,0,4,2.1,-18
25,25,1997-12-17,22-273,VAN,@,SAS,L (-11),1,39:45,5,11,.455,0,1,.000,4,4,1.000,1,9,10,6,0,0,4,0,14,11.9,-1
26,26,1997-12-19,22-275,VAN,@,POR,L (-5),1,41:32,2,11,.182,0,1,.000,3,6,.500,0,4,4,7,0,0,2,1,7,2.6,0
27,27,1997-12-21,22-277,VAN,,POR,W (+2),1,35:04,4,15,.267,1,2,.500,5,6,.833,1,4,5,8,0,0,1,0,14,11.2,-10
28,28,1997-12-26,22-282,VAN,,PHO,L (-18),1,31:24,3,7,.429,0,2,.000,4,4,1.000,0,2,2,9,0,0,5,2,10,7.4,-11
29,29,1997-12-28,22-284,VAN,,UTA,L (-1),1,34:46,5,13,.385,0,0,,3,4,.750,0,3,3,10,0,0,3,1,13,10.0,+5
30,30,1997-12-30,22-286,VAN,,SAS,L (-9),1,27:38,5,9,.556,1,1,1.000,2,2,1.000,1,1,2,7,2,0,1,1,13,15.2,+7
31,31,1998-01-01,22-288,VAN,,PHI,L (-11),1,34:43,4,9,.444,1,2,.500,4,6,.667,0,1,1,9,4,3,1,3,13,18.0,+7
32,32,1998-01-02,22-289,VAN,@,SAC,L (-14),1,30:06,2,6,.333,0,1,.000,0,0,,1,0,1,2,0,0,1,0,4,1.7,-20
33,33,1998-01-04,22-291,VAN,,SEA,L (-12),1,30:15,5,7,.714,0,1,.000,1,4,.250,0,0,0,5,0,1,2,1,11,8.7,-13
36,34,1998-01-09,22-296,VAN,,CHH,L (-8),0,26:12,2,3,.667,0,0,,1,2,.500,0,0,0,5,2,0,1,1,5,7.4,+7
37,35,1998-01-11,22-298,VAN,,MIA,L (-6),1,29:55,1,6,.167,0,2,.000,2,2,1.000,0,2,2,5,1,0,3,1,4,1.9,-16
38,36,1998-01-13,22-300,VAN,@,PHI,L (-18),1,33:40,2,11,.182,0,2,.000,1,2,.500,2,1,3,6,1,1,5,2,5,-0.5,-5
39,37,1998-01-15,22-302,VAN,@,BOS,L (-4),1,37:24,2,6,.333,0,1,.000,0,0,,0,7,7,6,0,0,2,3,4,3.7,-10
40,38,1998-01-16,22-303,VAN,@,WAS,L (-2),1,26:28,4,8,.500,0,0,,0,0,,0,3,3,5,1,0,3,1,8,6.0,-2
41,39,1998-01-20,22-307,VAN,,DEN,W (+11),1,41:28,5,14,.357,0,1,.000,0,0,,0,1,1,4,1,1,3,1,10,3.6,+14
42,40,1998-01-23,22-310,VAN,@,GSW,W (+8),1,32:49,1,7,.143,1,2,.500,0,2,.000,0,6,6,5,1,0,3,1,3,0.6,+10
43,41,1998-01-24,22-311,VAN,,GSW,W (+11),1,29:03,5,8,.625,0,1,.000,1,2,.500,0,1,1,5,2,0,4,1,11,8.4,-5
44,42,1998-01-27,22-314,VAN,,CHI,L (-18),1,32:31,3,6,.500,0,2,.000,0,0,,0,1,1,4,1,0,2,0,6,5.1,-35
45,43,1998-01-29,22-316,VAN,,MIN,L (-6),1,26:56,3,6,.500,0,0,,2,2,1.000,0,1,1,6,0,1,3,4,8,5.6,-3
