Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2008-10-28,8079,MIL,A,CHI,L (-13),0,26:24,3,7,.429,0,0,,0,0,,2,0,2,1,2,1,2,2,6,4.3,-2
2,2,2008-10-29,8080,MIL,A,OKC,W (+11),0,10:34,0,2,.000,0,0,,0,0,,3,2,5,0,0,0,1,1,0,-0.1,-7
3,3,2008-11-01,8083,MIL,H,TOR,L (-4),0,19:35,4,7,.571,0,0,,1,2,.500,1,1,2,1,1,2,0,2,9,8.6,+5
4,4,2008-11-02,8084,MIL,A,NYK,W (+8),0,35:00,4,6,.667,0,0,,3,5,.600,2,8,10,3,2,0,0,4,11,13.9,-2
5,5,2008-11-05,8087,MIL,H,WAS,W (+8),0,34:13,8,10,.800,0,0,,1,2,.500,0,6,6,1,0,0,3,5,17,10.3,+3
6,6,2008-11-07,8089,MIL,A,BOS,L (-12),0,23:33,2,4,.500,0,1,.000,5,6,.833,1,8,9,0,0,1,1,2,9,8.6,-19
7,7,2008-11-08,8090,MIL,H,PHO,L (-8),0,34:48,6,10,.600,0,0,,2,2,1.000,3,4,7,2,0,1,2,3,14,11.6,+4
8,8,2008-11-11,8093,MIL,A,CLE,L (-6),0,30:51,1,4,.250,0,0,,5,8,.625,3,6,9,0,0,1,1,5,7,5.0,-6
9,9,2008-11-12,8094,MIL,H,SAS,W (+4),1,34:32,3,8,.375,0,0,,5,6,.833,3,4,7,0,0,0,3,4,11,4.9,+8
10,10,2008-11-14,8096,MIL,A,MEM,W (+5),1,44:12,6,16,.375,0,0,,7,8,.875,10,7,17,2,1,1,3,4,19,17.4,+14
11,11,2008-11-15,8097,MIL,H,BOS,L (-5),1,40:24,4,16,.250,0,0,,6,7,.857,5,4,9,0,3,0,0,2,14,10.9,+1
12,12,2008-11-18,8100,MIL,A,DEN,L (-9),1,20:29,4,5,.800,0,0,,3,4,.750,1,3,4,1,1,0,1,5,11,9.0,-11
13,13,2008-11-19,8101,MIL,A,UTA,L (-11),1,26:33,2,10,.200,0,0,,4,6,.667,5,2,7,0,1,0,1,4,8,3.5,-2
14,14,2008-11-21,8103,MIL,H,NYK,W (+17),1,28:52,3,5,.600,0,0,,2,4,.500,6,7,13,0,1,2,2,2,8,10.8,+12
15,15,2008-11-22,8104,MIL,A,CHA,W (+5),1,27:45,1,5,.200,0,0,,0,0,,3,3,6,0,2,0,3,1,2,0.5,+4
16,16,2008-11-24,8106,MIL,A,ORL,L (-7),1,37:33,3,8,.375,0,0,,5,6,.833,4,4,8,2,2,1,1,4,11,11.7,-4
17,17,2008-11-26,8108,MIL,A,ATL,L (-6),1,32:47,1,4,.250,0,0,,2,2,1.000,1,7,8,3,1,0,4,5,4,1.5,+4
