,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1996-11-01,20-081,BOS,,CHI,L (-9),1,26:35,5,12,0.417,1,3,0.333,1,4,0.25,1,2,3,0,0,0,1,4,12,3.1,1
1,2,2,1996-11-02,20-082,BOS,@,MIL,L (-22),1,30:33,5,14,0.357,1,2,0.5,12,12,1.0,2,1,3,3,2,0,7,3,23,12.8,-11
2,3,3,1996-11-06,20-086,BOS,,IND,W (+10),1,20:35,2,10,0.2,1,2,0.5,0,2,0.0,1,3,4,2,1,0,3,2,5,-1.8,-18
3,4,4,1996-11-08,20-088,BOS,,PHI,L (-10),0,24:03,8,15,0.533,1,3,0.333,0,1,0.0,3,4,7,0,2,0,1,3,17,12.4,-1
4,5,5,1996-11-09,20-089,BOS,@,CHI,L (-12),0,23:13,2,10,0.2,0,1,0.0,1,3,0.333,3,5,8,1,2,0,2,4,5,0.7,-3
5,6,6,1996-11-13,20-093,BOS,,ATL,W (+18),1,28:01,6,12,0.5,3,5,0.6,0,0,,1,6,7,6,0,1,5,3,15,10.2,13
6,7,7,1996-11-15,20-095,BOS,,DEN,L (-2),1,34:59,3,11,0.273,0,3,0.0,1,2,0.5,2,4,6,2,0,0,4,5,7,-1.9,-8
7,8,8,1996-11-16,20-096,BOS,@,WSB,L (-14),1,32:03,5,7,0.714,0,1,0.0,0,0,,0,6,6,0,0,0,0,3,10,7.7,-5
8,9,9,1996-11-20,20-100,BOS,,DET,L (-25),1,36:06,8,19,0.421,0,2,0.0,2,3,0.667,3,6,9,5,2,0,4,3,18,11.7,-10
9,10,10,1996-11-22,20-102,BOS,,SEA,L (-27),0,26:33,5,15,0.333,1,3,0.333,4,5,0.8,6,4,10,1,1,1,4,2,15,9.1,-22
10,11,11,1996-11-24,20-104,BOS,,DAL,W (+14),1,26:36,7,13,0.538,0,1,0.0,2,6,0.333,5,3,8,3,1,0,3,3,16,11.4,-1
11,12,12,1996-11-27,20-107,BOS,,LAL,W (+16),1,34:08,8,14,0.571,1,2,0.5,2,4,0.5,3,9,12,4,2,0,3,3,19,17.0,11
12,13,13,1996-11-29,20-109,BOS,,HOU,L (-26),1,26:30,5,15,0.333,0,2,0.0,2,3,0.667,3,4,7,3,2,0,1,1,12,9.1,-14
13,14,14,1996-11-30,20-110,BOS,@,MIA,L (-1),1,22:49,5,11,0.455,0,0,,2,2,1.0,5,1,6,0,0,0,2,3,12,6.9,-5
14,15,15,1996-12-03,20-113,BOS,@,ATL,L (-10),1,32:52,4,9,0.444,0,1,0.0,1,2,0.5,1,6,7,3,2,1,5,1,9,5.8,3
15,16,16,1996-12-04,20-114,BOS,@,HOU,L (-5),1,26:53,5,12,0.417,0,1,0.0,0,1,0.0,4,3,7,2,0,0,2,3,10,5.1,-16
16,17,17,1996-12-06,20-116,BOS,,NJN,L (-2),1,36:36,8,15,0.533,0,0,,2,7,0.286,6,6,12,3,1,1,5,5,18,11.5,-1
17,18,18,1996-12-08,20-118,BOS,@,MIL,L (-13),0,25:23,4,6,0.667,0,0,,5,8,0.625,1,4,5,2,0,0,2,2,13,9.7,1
18,19,19,1996-12-11,20-121,BOS,,TOR,W (+2),0,28:18,5,14,0.357,0,1,0.0,1,2,0.5,4,3,7,3,0,0,2,5,11,4.6,-16
19,20,20,1996-12-13,20-123,BOS,@,IND,L (-3),0,15:57,3,9,0.333,0,1,0.0,0,0,,1,1,2,0,1,0,1,3,6,0.7,-13
20,21,21,1996-12-15,20-125,BOS,@,DET,L (-10),0,27:24,5,14,0.357,0,1,0.0,6,8,0.75,6,3,9,1,0,0,0,5,16,11.2,-10
21,22,22,1996-12-16,20-126,BOS,,MIL,L (-16),0,23:43,4,11,0.364,0,0,,0,3,0.0,3,1,4,1,0,1,2,3,8,1.3,-14
22,23,23,1996-12-21,20-131,BOS,@,NJN,L (-1),0,28:29,6,8,0.75,0,1,0.0,1,1,1.0,1,8,9,3,1,3,3,3,13,13.9,14
23,24,24,1996-12-22,20-132,BOS,,CHH,L (-4),0,33:29,6,14,0.429,0,1,0.0,2,8,0.25,2,7,9,3,3,1,3,3,14,9.3,8
24,25,25,1996-12-27,20-137,BOS,@,LAL,L (-7),0,31:29,7,13,0.538,0,0,,3,5,0.6,4,3,7,1,0,1,4,5,17,9.0,-9
25,26,26,1996-12-28,20-138,BOS,@,SAC,L (-30),0,29:32,4,12,0.333,0,0,,7,9,0.778,3,6,9,3,1,0,3,4,15,9.8,-22
26,27,27,1996-12-30,20-140,BOS,@,DEN,W (+2),0,31:37,5,11,0.455,0,0,,2,3,0.667,5,5,10,1,1,1,0,2,12,12.5,-10
27,28,28,1997-01-02,20-143,BOS,@,DET,L (-12),0,28:34,5,17,0.294,0,0,,0,2,0.0,5,5,10,0,0,0,2,3,10,1.1,-6
28,29,29,1997-01-03,20-144,BOS,,MIN,L (-10),1,30:40,9,19,0.474,0,0,,0,2,0.0,6,6,12,0,1,1,2,4,18,11.6,-8
29,30,30,1997-01-05,20-146,BOS,,PHO,W (+7),1,35:44,5,13,0.385,0,0,,1,4,0.25,2,5,7,2,2,0,3,4,11,4.4,-4
30,31,31,1997-01-08,20-149,BOS,,SAS,W (+24),1,37:41,7,17,0.412,1,1,1.0,2,2,1.0,3,8,11,4,3,2,1,5,17,16.6,31
31,32,32,1997-01-10,20-151,BOS,,NYK,L (-13),1,30:02,5,13,0.385,0,1,0.0,0,1,0.0,1,6,7,4,0,0,2,5,10,3.8,-23
