,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1979-10-12,23-269,BOS,,HOU,W (+8),0,9:00,1,5,0.2,0,0,,0,0,,1.0,0.0,1,2,0.0,0.0,1.0,1,2,-0.4,
1,2,2,1979-10-13,23-270,BOS,@,CLE,W (+22),0,17:00,5,7,0.714,0,0,,2,4,0.5,0.0,2.0,2,1,0.0,1.0,2.0,5,12,6.3,
2,3,3,1979-10-17,23-274,BOS,,CLE,W (+19),0,12:00,3,4,0.75,0,0,,3,9,0.333,0.0,2.0,2,1,2.0,0.0,0.0,2,9,7.5,
3,4,4,1979-10-19,23-276,BOS,,WSB,W (+37),0,22:00,4,8,0.5,0,0,,6,6,1.0,0.0,2.0,2,3,3.0,0.0,3.0,2,14,11.9,
4,5,5,1979-10-20,23-277,BOS,@,IND,L (-3),0,12:00,1,3,0.333,0,0,,3,5,0.6,0.0,0.0,0,1,0.0,0.0,2.0,0,5,1.2,
5,6,6,1979-10-23,23-280,BOS,@,SAS,L (-9),0,7:00,0,0,,0,0,,0,0,,0.0,1.0,1,0,0.0,0.0,0.0,0,0,0.3,
6,7,7,1979-10-24,23-281,BOS,@,HOU,W (+1),0,9:00,1,2,0.5,0,0,,2,2,1.0,0.0,1.0,1,0,0.0,0.0,4.0,2,4,-1.5,
7,8,8,1979-10-27,23-284,BOS,@,ATL,W (+5),0,14:00,1,2,0.5,0,0,,2,3,0.667,0.0,2.0,2,2,0.0,0.0,1.0,2,4,2.8,
8,9,9,1979-10-31,23-288,BOS,@,NJN,W (+37),0,14:00,2,5,0.4,0,0,,0,0,,1.0,1.0,2,4,0.0,0.0,2.0,1,4,2.7,
9,10,10,1979-11-03,23-291,BOS,@,WSB,W (+21),0,12:00,3,6,0.5,0,0,,0,0,,1.0,0.0,1,0,0.0,1.0,3.0,2,6,0.6,
10,11,11,1979-11-07,23-295,BOS,,SAS,W (+12),0,12:00,3,4,0.75,0,0,,1,2,0.5,0.0,1.0,1,2,0.0,0.0,3.0,2,7,2.9,
11,12,12,1979-11-09,23-297,BOS,,KCK,W (+8),0,5:00,0,1,0.0,0,0,,0,0,,0.0,1.0,1,0,0.0,0.0,1.0,1,0,-1.8,
12,13,13,1979-11-10,23-298,BOS,@,PHI,L (-1),0,12:00,3,6,0.5,0,0,,0,0,,1.0,2.0,3,1,0.0,0.0,1.0,3,6,2.8,
13,14,14,1979-11-14,23-302,BOS,,DET,W (+4),0,16:00,3,6,0.5,0,0,,0,0,,0.0,1.0,1,3,0.0,0.0,2.0,1,6,3.0,
