Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2013-10-30,19-074,PHO,,POR,W (+13),0,8:28,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-1.4,+3
2,2,2013-11-01,19-076,PHO,,UTA,W (+3),0,10:52,2,5,.400,0,1,.000,0,0,,0,0,0,0,0,2,1,1,4,1.3,-10
4,3,2013-11-05,19-080,PHO,@,NOP,W (+6),0,17:05,1,4,.250,1,3,.333,0,0,,0,2,2,1,1,0,1,2,3,1.1,-8
5,4,2013-11-06,19-081,PHO,@,SAS,L (-3),0,9:11,2,5,.400,0,0,,0,0,,0,1,1,1,1,0,3,1,4,-0.1,+9
6,5,2013-11-08,19-083,PHO,,DEN,W (+11),0,6:02,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,-10
7,6,2013-11-10,19-085,PHO,,NOP,W (+7),0,16:41,3,7,.429,0,4,.000,0,0,,1,2,3,0,0,3,1,1,6,4.3,+10
8,7,2013-11-13,19-088,PHO,@,POR,L (-1),0,8:27,1,4,.250,0,0,,0,0,,0,2,2,1,1,0,1,0,2,0.9,+6
9,8,2013-11-15,19-090,PHO,,BRK,L (-2),0,7:50,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,0,0,1,0,3,1.3,+7
10,9,2013-11-19,19-094,PHO,@,SAC,L (-3),0,19:13,7,10,.700,1,3,.333,1,2,.500,1,1,2,2,2,0,1,1,16,14.4,+6
11,10,2013-11-20,19-095,PHO,,SAC,L (-7),0,18:13,0,8,.000,0,3,.000,1,2,.500,1,2,3,2,1,0,1,1,1,-2.7,-1
12,11,2013-11-22,19-097,PHO,@,CHA,W (+7),0,22:20,3,5,.600,0,1,.000,2,3,.667,0,6,6,0,1,1,2,1,8,6.4,+19
13,12,2013-11-24,19-099,PHO,@,ORL,W (+8),0,13:14,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-7
14,13,2013-11-25,19-100,PHO,@,MIA,L (-15),0,10:55,1,2,.500,0,1,.000,1,2,.500,1,1,2,0,0,0,2,1,3,0.2,-16
15,14,2013-11-27,19-102,PHO,,POR,W (+14),0,3:42,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,1,1,3,0.9,-8
16,15,2013-11-29,19-104,PHO,@,UTA,W (+11),0,4:11,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-3
17,16,2013-11-30,19-105,PHO,,UTA,L (-8),0,6:41,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8,-3
18,17,2013-12-03,19-108,PHO,@,MEM,L (-19),0,12:27,4,7,.571,0,2,.000,0,0,,0,3,3,0,0,0,2,0,8,3.6,-3
19,18,2013-12-04,19-109,PHO,@,HOU,W (+9),0,3:49,1,1,1.000,0,0,,0,1,.000,0,0,0,0,0,0,1,0,2,0.3,-1
20,19,2013-12-06,19-111,PHO,,TOR,W (+9),0,13:10,1,2,.500,0,1,.000,0,0,,1,3,4,0,0,1,0,0,2,3.3,+3
21,20,2013-12-10,19-115,PHO,@,LAL,W (+6),0,15:12,2,4,.500,0,0,,0,0,,1,3,4,1,0,0,1,2,4,2.5,+6
