Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-04-09,24-269,MEM,@,OKC,L (-15),0,40:47,1,3,.333,1,3,.333,0,0,,0,4,4,7,3,0,2,3,3,7.2,-13
1,,2023-10-25,25-103,MEM,,NOP,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,2023-10-27,25-105,MEM,,DEN,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2023-10-28,25-106,MEM,@,WAS,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,1,2023-10-30,25-108,MEM,,DAL,L (-15),0,0:38,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
5,2,2023-11-01,25-110,MEM,@,UTA,L (-24),0,20:00,1,2,.500,1,2,.500,0,0,,0,3,3,6,1,0,0,0,3,8.1,+4
6,3,2023-11-03,25-112,MEM,@,POR,L (-2),0,12:21,0,0,,0,0,,0,0,,0,0,0,3,0,0,1,0,0,1.1,+17
7,4,2023-11-05,25-114,MEM,@,POR,W (+12),0,11:24,0,0,,0,0,,0,0,,0,0,0,2,0,1,1,1,0,0.7,-5
8,5,2023-11-08,25-117,MEM,,MIA,L (-6),0,14:41,2,3,.667,2,3,.667,0,0,,0,0,0,4,0,0,0,1,6,7.1,+10
9,6,2023-11-10,25-119,MEM,,UTA,L (-6),1,34:02,5,10,.500,4,9,.444,0,0,,2,2,4,8,1,0,2,2,14,14.8,-12
10,7,2023-11-12,25-121,MEM,@,LAC,W (+4),1,23:52,2,6,.333,2,6,.333,0,0,,1,4,5,3,3,0,0,3,6,8.4,+3
11,8,2023-11-14,25-123,MEM,@,LAL,L (-27),1,20:48,3,5,.600,3,5,.600,0,0,,1,2,3,1,2,0,1,2,9,8.9,-13
12,9,2023-11-18,25-127,MEM,@,SAS,W (+12),1,12:29,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,3,3,1.5,-14
13,10,2023-11-19,25-128,MEM,,BOS,L (-2),0,14:35,1,2,.500,1,2,.500,0,0,,1,1,2,5,2,0,1,1,3,7.1,-2
14,11,2023-11-22,25-131,MEM,@,HOU,L (-20),1,24:08,2,6,.333,1,4,.250,0,0,,1,0,1,4,0,0,0,1,5,4.7,-14
15,12,2023-11-24,25-133,MEM,,PHO,L (-21),1,23:33,2,5,.400,1,4,.250,1,1,1.000,0,0,0,5,0,0,2,2,6,4.0,-2
16,13,2023-11-26,25-135,MEM,,MIN,L (-22),1,16:20,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-21
17,,2023-11-29,25-138,MEM,,UTA,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,14,2023-12-01,25-140,MEM,@,DAL,W (+14),0,2:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
19,,2023-12-02,25-141,MEM,@,PHO,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,15,2023-12-06,25-145,MEM,@,DET,W (+14),0,0:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
