Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
3,1,2013-11-02,20-007,CLE,@,IND,L (-15),0,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
6,2,2013-11-08,20-013,CLE,@,PHI,L (-15),0,5:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-3
9,3,2013-11-13,20-018,CLE,@,MIN,L (-29),0,14:18,2,5,.400,1,1,1.000,2,2,1.000,0,4,4,2,0,0,0,1,7,6.5,+3
10,4,2013-11-15,20-020,CLE,,CHA,L (-6),0,8:40,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0,-3.1,-4
11,5,2013-11-16,20-021,CLE,@,WAS,W (+7),0,5:53,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-10
12,6,2013-11-20,20-025,CLE,,WAS,L (-7),0,1:48,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,0
13,7,2013-11-22,20-027,CLE,@,NOP,L (-4),0,11:11,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,1,4,6,2.1,+1
14,8,2013-11-23,20-028,CLE,@,SAS,L (-30),0,21:03,2,6,.333,0,3,.000,4,4,1.000,0,5,5,1,0,0,1,2,8,5.0,-3
15,9,2013-11-27,20-032,CLE,,MIA,L (-11),0,18:51,1,3,.333,1,3,.333,0,0,,0,3,3,0,1,1,2,3,3,0.7,-2
16,10,2013-11-29,20-034,CLE,@,BOS,L (-17),1,15:12,0,1,.000,0,0,,1,2,.500,0,0,0,1,1,0,1,3,1,-0.6,-15
19,11,2013-12-06,20-041,CLE,@,ATL,L (-19),0,2:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0
21,12,2013-12-10,20-045,CLE,,NYK,W (+15),0,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
26,13,2013-12-21,20-056,CLE,@,CHI,L (-16),0,8:18,1,3,.333,0,2,.000,0,0,,0,0,0,0,1,0,0,0,2,1.3,+5
27,14,2013-12-23,20-058,CLE,,DET,L (-23),0,8:03,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,+3
35,15,2014-01-07,20-073,CLE,,PHI,W (+18),0,7:07,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0,-3.3,-13
36,16,2014-01-10,20-076,CLE,@,UTA,W (+11),0,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
37,17,2014-01-12,20-078,CLE,@,SAC,L (-44),0,6:02,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,0.6,-4
57,18,2014-02-23,20-120,CLE,,WAS,L (-13),0,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
60,19,2014-02-28,20-125,CLE,,UTA,W (+20),0,3:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
62,20,2014-03-04,20-129,CLE,,SAS,L (-21),0,3:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-1
76,21,2014-04-02,20-158,CLE,@,ORL,W (+21),0,2:36,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,4,3.7,+2
79,22,2014-04-09,20-165,CLE,,DET,W (+22),0,7:11,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0,-2.6,-7
