,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,3,1,2018-10-20,20-049,MIN,@,DAL,L (-4),1,28:32,2,5,0.4,1,3,0.333,1,2,0.5,1,4,5,2,1,0,3,5,6,2.2,3.0
1,4,2,2018-10-22,20-051,MIN,,IND,W (+10),0,24:26,5,13,0.385,1,6,0.167,1,1,1.0,1,3,4,0,3,0,2,1,12,7.1,8.0
2,5,3,2018-10-24,20-053,MIN,@,TOR,L (-7),1,26:43,4,14,0.286,2,4,0.5,0,0,,5,6,11,1,0,1,2,2,10,5.7,-7.0
3,6,4,2018-10-26,20-055,MIN,,MIL,L (-30),1,29:17,2,10,0.2,0,5,0.0,0,0,,2,2,4,1,1,0,0,0,4,1.5,-27.0
4,7,5,2018-10-29,20-058,MIN,,LAL,W (+4),1,30:05,6,13,0.462,1,5,0.2,4,4,1.0,0,4,4,3,3,1,0,2,17,16.5,1.0
5,8,6,2018-10-31,20-060,MIN,,UTA,W (+3),1,36:54,4,5,0.8,0,1,0.0,2,3,0.667,1,3,4,1,2,2,2,5,10,9.4,12.0
6,9,7,2018-11-02,20-062,MIN,@,GSW,L (-17),0,25:00,4,10,0.4,1,2,0.5,6,7,0.857,0,5,5,1,1,0,2,0,15,10.4,-4.0
7,10,8,2018-11-04,20-064,MIN,@,POR,L (-30),1,29:32,2,8,0.25,1,3,0.333,1,2,0.5,1,2,3,1,0,0,0,3,6,1.6,-19.0
8,11,9,2018-11-05,20-065,MIN,@,LAC,L (-11),0,19:56,3,6,0.5,1,3,0.333,0,0,,0,1,1,2,0,0,1,4,7,3.1,-1.0
9,12,10,2018-11-07,20-067,MIN,@,LAL,L (-4),0,11:54,0,3,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,1,0,-2.9,-12.0
10,13,11,2018-11-09,20-069,MIN,@,SAC,L (-11),1,27:21,2,7,0.286,0,2,0.0,2,2,1.0,0,2,2,1,0,0,2,3,6,0.0,-5.0
11,14,12,2018-11-12,20-072,MIN,,BRK,W (+7),0,19:34,3,7,0.429,1,4,0.25,1,2,0.5,0,4,4,1,0,1,1,1,8,5.1,4.0
12,15,13,2018-11-14,20-074,MIN,,NOP,W (+7),0,16:47,4,9,0.444,3,5,0.6,0,0,,1,4,5,1,3,0,1,3,11,9.7,15.0
13,16,14,2018-11-16,20-076,MIN,,POR,W (+16),0,0:38,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0.0
14,20,15,2018-11-24,20-084,MIN,,CHI,W (+15),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0
15,22,16,2018-11-28,20-088,MIN,,SAS,W (+39),0,10:22,4,7,0.571,3,4,0.75,1,2,0.5,0,2,2,2,1,0,0,3,12,10.1,2.0
16,25,17,2018-12-05,20-095,MIN,,CHO,W (+17),0,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0
17,26,18,2018-12-08,20-098,MIN,@,POR,L (-8),0,25:42,3,5,0.6,1,1,1.0,1,2,0.5,0,2,2,1,1,1,1,3,8,6.1,7.0
18,27,19,2018-12-10,20-100,MIN,@,GSW,L (-8),0,2:31,1,2,0.5,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,2,1.7,-2.0
19,28,20,2018-12-12,20-102,MIN,@,SAC,L (-11),0,5:48,1,1,1.0,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,-2.0
20,29,21,2018-12-15,20-105,MIN,@,PHO,L (-8),0,4:29,1,3,0.333,0,2,0.0,0,0,,0,1,1,0,0,1,0,0,2,1.3,-3.0
21,30,22,2018-12-17,20-107,MIN,,SAC,W (+27),0,27:37,4,9,0.444,1,3,0.333,1,2,0.5,0,3,3,3,2,1,1,4,10,8.0,33.0
22,31,23,2018-12-19,20-109,MIN,,DET,L (-6),0,31:01,1,4,0.25,0,2,0.0,5,6,0.833,2,4,6,0,0,0,0,1,7,6.4,9.0
23,32,24,2018-12-21,20-111,MIN,@,SAS,L (-26),0,26:00,2,6,0.333,0,1,0.0,4,5,0.8,2,1,3,1,1,1,1,2,8,6.5,-19.0
24,33,25,2018-12-23,20-113,MIN,@,OKC,W (+2),0,25:00,3,10,0.3,1,4,0.25,2,5,0.4,0,2,2,2,3,1,1,2,9,5.9,0.0
25,34,26,2018-12-26,20-116,MIN,@,CHI,W (+25),0,14:23,1,4,0.25,0,3,0.0,0,0,,1,4,5,0,0,0,1,1,2,0.1,12.0
26,35,27,2018-12-28,20-118,MIN,,ATL,L (-3),0,9:15,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,1,0,0,2,1,0.4,-13.0
27,36,28,2018-12-30,20-120,MIN,@,MIA,W (+9),0,23:50,1,7,0.143,0,3,0.0,5,8,0.625,1,5,6,3,0,1,0,5,7,4.3,2.0
28,37,29,2018-12-31,20-121,MIN,@,NOP,L (-9),0,19:24,2,5,0.4,0,1,0.0,2,2,1.0,1,1,2,1,2,0,1,2,6,5.2,-22.0
29,38,30,2019-01-02,20-123,MIN,@,BOS,L (-13),1,24:16,0,4,0.0,0,0,,3,4,0.75,0,3,3,2,2,0,1,4,3,1.5,-1.0
30,39,31,2019-01-04,20-125,MIN,,ORL,W (+17),1,33:11,2,9,0.222,0,3,0.0,4,4,1.0,0,5,5,5,0,0,2,2,8,4.7,12.0
31,40,32,2019-01-06,20-127,MIN,,LAL,W (+22),1,34:14,3,7,0.429,1,4,0.25,1,2,0.5,0,2,2,0,1,3,2,4,8,4.0,30.0
32,41,33,2019-01-08,20-129,MIN,@,OKC,W (+2),1,36:53,3,9,0.333,1,5,0.2,2,3,0.667,0,1,1,1,0,1,0,3,9,4.0,-2.0
33,42,34,2019-01-11,20-132,MIN,,DAL,L (-4),1,22:46,5,8,0.625,4,6,0.667,1,2,0.5,1,1,2,1,1,0,2,3,15,10.5,3.0
34,43,35,2019-01-12,20-133,MIN,,NOP,W (+4),1,41:43,6,14,0.429,1,8,0.125,4,5,0.8,0,5,5,2,1,0,1,2,17,11.3,4.0
35,44,36,2019-01-15,20-136,MIN,@,PHI,L (-42),1,21:17,1,6,0.167,1,3,0.333,3,4,0.75,0,1,1,1,1,0,1,3,6,1.6,-16.0
36,45,37,2019-01-18,20-139,MIN,,SAS,L (-3),1,25:18,3,7,0.429,1,4,0.25,3,3,1.0,0,2,2,3,1,0,1,3,10,7.8,-1.0
37,46,38,2019-01-20,20-141,MIN,,PHO,W (+2),1,11:05,1,4,0.25,0,1,0.0,2,2,1.0,0,1,1,1,1,1,2,4,4,0.7,2.0
38,47,39,2019-01-22,20-143,MIN,@,PHO,W (+27),1,24:57,7,11,0.636,4,7,0.571,3,3,1.0,0,5,5,2,2,0,1,5,21,18.0,15.0
39,48,40,2019-01-24,20-145,MIN,@,LAL,W (+15),1,39:30,2,14,0.143,0,7,0.0,5,5,1.0,2,1,3,1,1,0,1,2,9,1.6,8.0
40,49,41,2019-01-25,20-146,MIN,@,UTA,L (-4),1,27:51,3,8,0.375,0,1,0.0,1,1,1.0,0,4,4,1,1,0,1,2,7,3.7,1.0
41,50,42,2019-01-27,20-148,MIN,,UTA,L (-14),1,30:19,1,10,0.1,1,6,0.167,0,0,,0,2,2,1,1,0,2,2,3,-4.1,-10.0
42,51,43,2019-01-30,20-151,MIN,,MEM,W (+2),1,19:48,2,6,0.333,0,3,0.0,1,2,0.5,0,2,2,0,2,0,0,4,5,2.2,-6.0
43,52,44,2019-02-02,20-154,MIN,,DEN,L (-1),1,20:31,1,4,0.25,1,3,0.333,1,2,0.5,0,1,1,1,0,0,1,2,4,0.4,-10.0
44,53,45,2019-02-05,20-157,MIN,@,MEM,L (-2),1,25:56,4,8,0.5,1,2,0.5,2,2,1.0,0,5,5,0,0,0,2,3,11,5.3,-8.0
45,54,46,2019-02-07,20-159,MIN,@,ORL,L (-10),1,29:19,6,12,0.5,1,2,0.5,0,0,,1,3,4,1,3,0,2,2,13,9.5,-12.0
46,55,47,2019-02-08,20-160,MIN,@,NOP,L (-5),1,29:50,1,9,0.111,1,6,0.167,0,0,,2,3,5,0,1,1,2,3,3,-2.1,-10.0
47,56,48,2019-02-11,20-163,MIN,,LAC,W (+10),1,26:42,3,6,0.5,1,2,0.5,3,3,1.0,1,3,4,1,2,0,1,3,10,9.1,5.0
48,57,49,2019-02-13,20-165,MIN,,HOU,W (+10),1,32:19,7,15,0.467,2,6,0.333,0,2,0.0,2,1,3,4,2,1,1,4,16,12.1,7.0
49,58,50,2019-02-22,20-174,MIN,@,NYK,W (+11),1,16:49,2,6,0.333,0,1,0.0,0,2,0.0,1,3,4,1,2,1,1,1,4,3.4,2.0
50,59,51,2019-02-23,20-175,MIN,@,MIL,L (-12),1,17:58,6,9,0.667,2,2,1.0,0,0,,1,1,2,0,1,0,2,2,14,9.3,-13.0
51,60,52,2019-02-25,20-177,MIN,,SAC,W (+7),1,25:50,1,4,0.25,0,2,0.0,4,4,1.0,0,2,2,1,4,0,1,1,6,7.5,20.0
52,61,53,2019-02-27,20-179,MIN,@,ATL,L (-8),1,32:43,4,9,0.444,2,6,0.333,5,6,0.833,0,4,4,0,2,1,0,4,15,12.2,-11.0
53,62,54,2019-02-28,20-180,MIN,@,IND,L (-7),1,25:47,1,4,0.25,0,1,0.0,1,2,0.5,2,2,4,2,1,1,0,2,3,4.5,5.0
54,63,55,2019-03-03,20-183,MIN,@,WAS,L (-14),1,15:55,1,3,0.333,0,1,0.0,0,0,,1,1,2,1,1,1,1,5,2,0.7,1.0
55,64,56,2019-03-05,20-185,MIN,,OKC,W (+11),1,30:29,2,5,0.4,2,3,0.667,0,2,0.0,1,3,4,2,0,0,0,3,6,4.3,20.0
56,65,57,2019-03-06,20-186,MIN,@,DET,L (-17),1,20:34,2,2,1.0,1,1,1.0,1,1,1.0,0,2,2,1,0,0,0,1,6,6.3,-8.0
