Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1983-10-29,8479,DAL,H,PHO,W (+17),0,15:00,3,5,.600,0,0,,5,7,.714,1,1,2,0,2,0,1,1,11,9.5,
2,2,1983-10-30,8480,DAL,A,SAS,L (-22),0,27:00,8,15,.533,0,0,,0,1,.000,1,3,4,3,1,0,3,2,16,9.2,
3,3,1983-11-01,8482,DAL,A,DEN,W (+6),0,15:00,3,7,.429,0,0,,2,2,1.000,1,6,7,1,3,0,4,3,8,5.3,
4,4,1983-11-02,8483,DAL,H,POR,W (+6),0,11:00,3,8,.375,0,0,,2,2,1.000,2,0,2,0,1,0,0,1,8,5.6,
5,5,1983-11-04,8485,DAL,A,CLE,L (-21),0,29:00,6,16,.375,0,2,.000,5,5,1.000,5,5,10,3,2,1,1,3,17,15.8,
6,6,1983-11-05,8486,DAL,H,LAL,W (+5),0,26:00,7,14,.500,0,0,,0,0,,5,1,6,1,1,0,3,2,14,8.7,
7,7,1983-11-09,8490,DAL,A,LAL,L (-14),0,32:00,6,14,.429,0,2,.000,5,6,.833,4,8,12,1,0,1,1,2,17,14.0,
8,8,1983-11-11,8492,DAL,H,SAS,W (+7),0,19:00,1,3,.333,0,0,,1,4,.250,0,3,3,0,2,0,2,1,3,0.6,
9,9,1983-11-12,8493,DAL,A,HOU,L (-2),0,20:00,3,9,.333,0,0,,3,4,.750,2,1,3,0,1,0,0,4,9,4.6,
10,10,1983-11-17,8498,DAL,H,NJN,W (+2),0,10:00,4,5,.800,0,0,,1,1,1.000,3,3,6,1,1,1,1,2,9,10.7,
11,11,1983-11-19,8500,DAL,H,PHO,W (+9),0,25:00,4,10,.400,0,0,,5,7,.714,6,5,11,0,0,0,1,1,13,11.1,
12,12,1983-11-22,8503,DAL,H,SAS,W (+1),0,17:00,3,4,.750,0,0,,1,2,.500,1,0,1,1,0,0,3,1,7,3.0,
13,13,1983-11-25,8506,DAL,H,KCK,W (+2),0,17:00,1,4,.250,0,0,,2,2,1.000,2,2,4,2,0,0,2,3,4,1.8,
14,14,1983-11-26,8507,DAL,H,GSW,W (+6),0,17:00,4,7,.571,0,0,,1,2,.500,0,2,2,1,1,0,1,0,9,6.6,
15,15,1983-11-30,8511,DAL,H,HOU,W (+11),0,13:00,2,7,.286,0,0,,0,1,.000,1,0,1,0,1,0,0,1,4,0.8,
16,16,1983-12-02,8513,DAL,A,LAL,W (+15),0,18:00,4,6,.667,0,0,,1,2,.500,1,1,2,4,0,0,2,2,9,7.0,
17,17,1983-12-03,8514,DAL,H,CHI,W (+10),0,15:00,4,6,.667,0,0,,3,4,.750,0,2,2,0,0,0,1,0,11,7.6,
18,18,1983-12-06,8517,DAL,A,KCK,L (-9),0,13:00,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,4,2.3,
19,19,1983-12-07,8518,DAL,H,WSB,L (-2),0,11:00,1,4,.250,1,1,1.000,0,0,,1,0,1,4,0,0,0,1,3,3.7,
