Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2008-10-29,19-309,LAC,,LAL,L (-38),0,13:50,0,4,.000,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,1,2,-0.5,-19
2,2,2008-10-31,19-311,LAC,,DEN,L (-10),0,2:09,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-2
3,3,2008-11-01,19-312,LAC,@,UTA,L (-22),0,3:41,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,0,4,2.3,+4
4,4,2008-11-03,19-314,LAC,,UTA,L (-16),0,3:00,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,+1
5,5,2008-11-05,19-316,LAC,@,LAL,L (-18),0,4:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2.7,-3
6,6,2008-11-07,19-318,LAC,,HOU,L (-9),0,17:01,2,5,.400,1,2,.500,2,2,1.000,0,1,1,1,1,0,3,1,7,2.9,-2
7,7,2008-11-09,19-320,LAC,,DAL,W (+11),0,29:35,4,8,.500,3,4,.750,0,0,,0,1,1,2,2,0,1,0,11,9.7,+5
8,8,2008-11-12,19-323,LAC,,SAC,L (-5),0,13:28,0,1,.000,0,1,.000,0,0,,0,1,1,4,1,0,0,0,0,3.4,+4
9,9,2008-11-15,19-326,LAC,,GSW,L (-18),0,19:29,2,7,.286,1,3,.333,2,2,1.000,3,2,5,2,2,1,0,1,7,9.3,-15
10,10,2008-11-17,19-328,LAC,,SAS,L (-3),0,13:34,1,3,.333,0,1,.000,2,2,1.000,0,0,0,1,0,1,1,0,4,2.7,+1
11,11,2008-11-19,19-330,LAC,@,OKC,W (+20),0,5:30,1,4,.250,0,2,.000,1,1,1.000,0,2,2,1,0,0,1,2,3,0.1,-4
12,12,2008-11-21,19-332,LAC,@,PHI,L (-1),0,29:29,1,5,.200,1,3,.333,5,6,.833,1,1,2,2,2,0,2,3,8,5.7,+9
13,13,2008-11-22,19-333,LAC,@,NJN,L (-17),0,21:37,2,5,.400,1,3,.333,4,6,.667,0,0,0,2,1,0,3,3,9,3.7,-2
14,14,2008-11-24,19-335,LAC,,NOH,L (-12),1,36:12,9,18,.500,4,8,.500,3,4,.750,0,1,1,3,4,1,2,2,25,19.9,-8
15,15,2008-11-26,19-337,LAC,,DEN,L (-1),1,41:44,8,14,.571,4,9,.444,4,4,1.000,2,3,5,4,4,2,3,3,24,23.7,-14
16,16,2008-11-29,19-340,LAC,,MIA,W (+1),1,29:34,2,7,.286,1,2,.500,0,1,.000,0,1,1,2,1,0,2,4,5,-0.4,-1
17,17,2008-12-02,19-343,LAC,@,DAL,L (-2),1,36:06,5,13,.385,2,5,.400,1,2,.500,1,1,2,3,2,3,0,3,13,11.5,-1
18,18,2008-12-03,19-344,LAC,@,HOU,L (-7),1,30:33,4,7,.571,2,4,.500,0,0,,0,3,3,3,1,0,1,2,10,8.9,+3
19,19,2008-12-05,19-346,LAC,@,MEM,L (-12),1,38:58,2,6,.333,0,3,.000,3,4,.750,0,1,1,1,1,1,2,1,7,3.5,-8
20,20,2008-12-06,19-347,LAC,@,MIN,W (+23),1,30:14,2,7,.286,0,3,.000,4,4,1.000,1,3,4,1,0,2,2,0,8,5.6,+14
21,21,2008-12-08,19-349,LAC,,ORL,L (-7),1,37:33,4,12,.333,1,5,.200,0,0,,0,4,4,2,0,1,0,0,9,5.5,-3
22,22,2008-12-12,19-353,LAC,@,POR,W (+8),1,45:48,6,9,.667,3,6,.500,2,3,.667,1,4,5,5,1,0,0,3,17,17.9,+2
23,23,2008-12-13,19-354,LAC,,HOU,W (+13),1,36:42,5,7,.714,0,2,.000,0,0,,1,6,7,1,1,1,1,3,10,9.8,+9
24,24,2008-12-16,19-357,LAC,@,OKC,W (+10),1,41:02,7,11,.636,3,6,.500,5,7,.714,0,1,1,2,2,0,1,4,22,17.4,+18
25,25,2008-12-17,19-358,LAC,@,CHI,L (-6),1,47:07,5,9,.556,2,6,.333,5,6,.833,0,4,4,0,1,0,3,6,17,9.1,+2
26,26,2008-12-19,19-360,LAC,@,IND,W (+8),1,50:23,5,13,.385,1,6,.167,4,5,.800,1,4,5,2,1,0,3,3,15,7.6,+8
27,27,2008-12-20,19-361,LAC,@,MIL,L (-34),1,25:54,1,6,.167,0,1,.000,2,2,1.000,0,2,2,2,0,0,4,4,4,-3.4,-18
28,28,2008-12-22,19-363,LAC,,TOR,L (-22),1,45:05,6,14,.429,3,4,.750,4,4,1.000,0,4,4,1,0,0,2,0,19,11.5,-25
29,29,2008-12-28,20-003,LAC,,DAL,L (-22),1,40:58,5,12,.417,0,3,.000,2,4,.500,1,3,4,3,1,0,2,2,12,6.7,-20
30,30,2008-12-30,20-005,LAC,@,SAC,L (-2),1,38:20,9,14,.643,4,6,.667,2,3,.667,1,1,2,0,2,0,1,4,24,17.8,+10
31,31,2008-12-31,20-006,LAC,,PHI,L (-8),1,42:50,7,16,.438,1,4,.250,6,6,1.000,2,2,4,1,1,0,2,4,21,12.7,-7
32,32,2009-01-02,20-008,LAC,@,PHO,L (-8),1,40:51,7,14,.500,2,5,.400,5,5,1.000,0,2,2,1,3,1,3,4,21,14.4,-10
33,33,2009-01-04,20-010,LAC,,DET,L (-1),1,44:07,9,21,.429,1,3,.333,12,12,1.000,0,2,2,3,1,0,0,2,31,22.8,+3
34,34,2009-01-06,20-012,LAC,@,DAL,L (-5),1,45:50,9,18,.500,1,4,.250,13,15,.867,1,2,3,6,0,0,5,6,32,20.3,-5
35,35,2009-01-08,20-014,LAC,@,SAS,L (-22),1,39:41,7,17,.412,2,5,.400,5,6,.833,0,0,0,3,1,1,1,2,21,13.5,-24
36,36,2009-01-09,20-015,LAC,@,NOH,L (-27),1,35:40,6,13,.462,1,3,.333,2,3,.667,0,1,1,4,0,0,3,3,15,6.8,-21
