Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
36,36,1996-01-19,21-124,WSB,,NJN,W (+6),1,38:00,4,13,.308,0,2,.000,0,0,,1,6,7,2,1,1,3,1,8,2.7
37,37,1996-01-21,21-126,WSB,@,IND,L (-10),0,21:00,2,7,.286,0,1,.000,2,2,1.000,1,2,3,1,0,0,1,2,6,2.1
38,38,1996-01-24,21-129,WSB,@,CHH,L (-14),1,27:00,7,10,.700,2,3,.667,0,0,,1,2,3,0,1,0,1,5,16,11.1
39,39,1996-01-25,21-130,WSB,,HOU,W (+35),1,32:00,2,6,.333,0,0,,0,0,,3,11,14,0,0,1,1,3,4,4.5
40,40,1996-01-27,21-132,WSB,,VAN,W (+25),1,29:00,6,12,.500,0,2,.000,0,0,,1,4,5,2,0,0,1,0,12,8.3
41,41,1996-02-02,21-138,WSB,,POR,W (+16),1,32:00,5,7,.714,2,2,1.000,1,2,.500,2,2,4,4,3,0,3,3,13,13.3
42,42,1996-02-04,21-140,WSB,,PHO,L (-8),1,28:00,2,8,.250,0,2,.000,0,0,,2,0,2,2,1,0,3,5,4,-2.0
43,43,1996-02-07,21-143,WSB,@,NYK,L (-5),1,30:00,5,15,.333,1,2,.500,0,0,,1,0,1,1,2,1,2,1,11,4.2
44,44,1996-02-08,21-144,WSB,@,ATL,L (-6),1,37:00,5,10,.500,0,1,.000,2,4,.500,5,5,10,1,1,0,2,5,12,8.9
45,45,1996-02-13,21-149,WSB,@,CHI,L (-13),1,30:00,4,9,.444,0,0,,1,4,.250,0,3,3,1,2,1,0,5,9,5.4
46,46,1996-02-15,21-151,WSB,@,MIL,L (-11),1,10:00,2,7,.286,0,1,.000,0,0,,2,1,3,0,0,0,0,2,4,0.8
47,47,1996-02-16,21-152,WSB,,IND,L (-1),1,32:00,3,8,.375,0,2,.000,2,2,1.000,2,6,8,4,0,0,1,4,8,7.0
48,48,1996-02-18,21-154,WSB,@,MIN,W (+12),1,43:00,8,16,.500,0,0,,3,3,1.000,3,9,12,1,0,1,3,5,19,12.2
49,49,1996-02-19,21-155,WSB,,NJN,L (-18),1,22:00,1,9,.111,0,2,.000,2,2,1.000,2,3,5,1,0,0,1,4,4,-1.5
50,50,1996-02-21,21-157,WSB,@,CHH,L (-4),1,30:00,8,12,.667,1,1,1.000,2,2,1.000,2,9,11,2,0,1,0,2,19,19.2
51,51,1996-02-23,21-159,WSB,,CHH,L (-6),1,34:00,8,13,.615,1,2,.500,1,2,.500,3,5,8,4,1,3,1,3,18,19.0
52,52,1996-02-25,21-161,WSB,,MIL,W (+8),1,35:00,8,15,.533,1,2,.500,0,0,,1,4,5,3,1,1,1,3,17,13.2
53,53,1996-02-27,21-163,WSB,@,DEN,L (-4),1,39:00,4,16,.250,0,1,.000,2,4,.500,2,4,6,3,2,1,2,4,10,3.4
54,54,1996-02-28,21-164,WSB,@,UTA,L (-22),1,30:00,6,12,.500,0,2,.000,0,0,,1,2,3,1,2,0,1,4,12,7.4
55,55,1996-03-01,21-166,WSB,@,LAL,L (-5),1,35:00,6,12,.500,0,2,.000,3,4,.750,2,5,7,4,2,0,0,2,15,15.5
56,56,1996-03-03,21-168,WSB,@,SAC,W (+9),1,26:00,6,8,.750,2,2,1.000,0,0,,0,2,2,4,0,1,2,5,14,10.9
57,57,1996-03-04,21-169,WSB,@,VAN,W (+15),1,37:00,7,14,.500,0,1,.000,0,0,,2,7,9,2,0,1,3,2,14,8.8
58,58,1996-03-06,21-171,WSB,,SEA,W (+11),1,37:00,8,16,.500,1,2,.500,3,5,.600,4,3,7,3,0,4,4,3,20,14.6
59,59,1996-03-08,21-173,WSB,,LAC,L (-3),1,36:00,5,11,.455,1,4,.250,1,2,.500,1,6,7,2,2,1,3,6,12,7.1
60,60,1996-03-10,21-175,WSB,,ATL,W (+8),1,33:00,4,6,.667,0,1,.000,0,0,,0,8,8,3,0,2,3,6,8,5.9
61,61,1996-03-13,21-178,WSB,@,CHI,L (-17),1,29:00,2,5,.400,0,0,,0,0,,2,3,5,0,0,0,1,6,4,0.2
62,62,1996-03-14,21-179,WSB,@,NJN,W (+8),1,36:00,4,12,.333,0,3,.000,3,5,.600,1,5,6,1,1,3,2,1,11,7.0
63,63,1996-03-16,21-181,WSB,,UTA,W (+5),1,32:00,7,11,.636,1,1,1.000,2,3,.667,4,3,7,3,3,2,1,6,17,18.5
64,64,1996-03-20,21-185,WSB,,SAS,L (-11),1,23:00,4,8,.500,0,1,.000,1,1,1.000,2,1,3,0,1,0,2,3,9,4.5
65,65,1996-03-22,21-187,WSB,,ORL,L (-3),1,21:00,4,5,.800,0,0,,2,2,1.000,0,3,3,2,1,0,2,0,10,9.4
1,1,1996-11-01,22-045,POR,@,VAN,W (+29),1,25:40,5,7,.714,0,0,,0,2,.000,2,2,4,1,0,2,1,2,10,8.6,+24
2,2,1996-11-02,22-046,POR,@,SEA,L (-11),1,19:36,2,5,.400,0,0,,0,2,.000,0,4,4,1,0,1,3,5,4,-1.9,+14
3,3,1996-11-04,22-048,POR,,ATL,L (-18),1,28:12,4,7,.571,0,0,,0,0,,1,5,6,1,0,2,2,1,8,6.6,-16
4,4,1996-11-05,22-049,POR,@,GSW,W (+18),1,39:56,15,20,.750,0,1,.000,2,2,1.000,7,2,9,3,1,0,3,1,32,29.2,+28
5,5,1996-11-07,22-051,POR,,MIN,W (+1),1,40:32,10,13,.769,0,0,,5,6,.833,1,4,5,2,2,0,4,6,25,18.4,+6
6,6,1996-11-09,22-053,POR,@,SAC,L (-1),1,30:18,6,9,.667,0,0,,3,4,.750,3,4,7,1,0,2,2,5,15,12.1,+1
7,7,1996-11-10,22-054,POR,,SAS,W (+13),1,26:25,5,7,.714,0,0,,2,3,.667,1,3,4,0,1,1,1,4,12,9.4,+18
8,8,1996-11-12,22-056,POR,@,MIN,L (-3),1,32:14,4,8,.500,0,0,,7,8,.875,2,5,7,0,1,1,2,5,15,11.2,+6
9,9,1996-11-13,22-057,POR,@,CLE,L (-11),1,31:26,5,9,.556,0,0,,2,3,.667,0,7,7,1,0,2,1,2,12,9.7,-15
10,,1996-11-15,22-059,POR,@,NJN,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,10,1996-11-17,22-061,POR,@,IND,W (+5),1,27:10,7,14,.500,0,1,.000,3,4,.750,3,5,8,0,1,1,0,4,17,13.3,+14
12,11,1996-11-19,22-063,POR,,SAC,W (+2),1,37:08,7,17,.412,0,0,,0,0,,5,3,8,2,1,0,2,1,14,9.3,+16
13,12,1996-11-23,22-067,POR,,DEN,W (+40),1,18:50,2,6,.333,0,0,,3,4,.750,1,3,4,0,0,1,5,3,7,-0.7,+11
14,13,1996-11-26,22-070,POR,@,HOU,L (-1),1,36:45,8,12,.667,0,2,.000,0,0,,1,11,12,0,2,3,5,5,16,11.9,+12
15,14,1996-11-27,22-071,POR,@,SAS,W (+11),1,28:45,3,5,.600,0,0,,4,8,.500,4,1,5,1,0,1,3,2,10,6.8,+4
16,15,1996-11-29,22-073,POR,,GSW,W (+26),1,34:20,9,13,.692,0,0,,2,2,1.000,5,7,12,4,0,0,3,3,20,18.7,+12
17,16,1996-12-01,22-075,POR,@,GSW,L (-28),1,27:15,3,11,.273,0,0,,2,4,.500,3,4,7,0,0,2,2,3,8,2.2,-32
18,17,1996-12-03,22-077,POR,,IND,L (-5),1,31:12,2,8,.250,0,0,,0,0,,0,4,4,0,1,0,1,2,4,-0.4,-6
19,18,1996-12-05,22-079,POR,@,DEN,W (+11),1,29:25,6,9,.667,2,2,1.000,0,1,.000,3,6,9,1,0,0,1,4,14,11.7,+12
20,19,1996-12-06,22-080,POR,,CHH,W (+4),1,33:15,5,9,.556,0,1,.000,5,5,1.000,1,4,5,3,1,1,2,5,15,12.4,-10
21,20,1996-12-10,22-084,POR,,ORL,L (-6),1,33:27,10,16,.625,0,0,,0,0,,3,7,10,0,0,0,2,4,20,13.4,-1
22,21,1996-12-12,22-086,POR,,VAN,W (+21),1,30:39,6,18,.333,0,0,,2,3,.667,4,9,13,0,0,3,2,4,14,7.4,+9
23,22,1996-12-13,22-087,POR,@,LAL,L (-1),1,36:26,9,10,.900,0,0,,11,15,.733,1,8,9,1,0,1,3,4,29,23.9,+16
24,23,1996-12-15,22-089,POR,,HOU,L (-10),1,40:06,6,11,.545,0,1,.000,3,8,.375,2,5,7,4,1,1,1,5,15,12.1,-2
25,24,1996-12-18,22-092,POR,,SEA,L (-4),1,24:33,7,12,.583,2,2,1.000,3,7,.429,2,4,6,0,1,2,1,5,19,13.8,+1
26,25,1996-12-20,22-094,POR,,DAL,W (+30),1,16:25,5,6,.833,0,0,,2,2,1.000,0,6,6,0,0,1,0,4,12,10.7,+26
27,26,1996-12-21,22-095,POR,@,SAC,L (-2),1,40:20,17,25,.680,0,1,.000,4,5,.800,2,3,5,2,1,1,3,2,38,28.5,+6
28,27,1996-12-23,22-097,POR,,WSB,L (-22),1,15:57,2,2,1.000,0,0,,1,2,.500,1,0,1,0,0,0,3,0,5,1.7,-3
29,28,1997-02-04,22-140,POR,,CHI,L (-4),0,13:40,1,3,.333,0,1,.000,0,0,,2,2,4,0,0,0,4,5,2,-3.7,-7
30,29,1997-02-11,22-147,POR,,PHO,W (+3),0,31:19,10,14,.714,2,4,.500,8,10,.800,0,5,5,3,0,0,0,4,30,25.4,+16
31,30,1997-02-13,22-149,POR,@,UTA,L (-24),0,27:05,3,11,.273,0,2,.000,6,8,.750,4,4,8,1,2,0,1,4,12,8.8,-23
32,31,1997-02-15,22-151,POR,,HOU,W (+4),0,33:08,5,10,.500,0,1,.000,6,15,.400,3,11,14,0,2,3,1,4,16,14.3,+14
33,32,1997-02-16,22-152,POR,,BOS,W (+12),1,33:34,9,15,.600,0,0,,4,5,.800,3,6,9,2,1,2,0,4,22,20.8,+15
34,33,1997-02-19,22-155,POR,@,ORL,L (-11),1,38:00,7,12,.583,1,1,1.000,5,6,.833,4,6,10,0,0,1,5,0,20,14.3,-14
35,34,1997-02-21,22-157,POR,@,MIA,W (+4),1,38:49,9,15,.600,0,1,.000,7,9,.778,3,7,10,3,1,2,0,4,25,24.4,+9
36,35,1997-02-22,22-158,POR,@,PHI,L (-17),1,40:03,4,14,.286,0,0,,2,2,1.000,1,5,6,2,1,1,4,5,10,1.1,-18
37,36,1997-02-24,22-160,POR,@,CHI,L (-27),0,12:04,5,8,.625,0,0,,1,1,1.000,1,1,2,0,2,0,0,1,11,10.0,-10
38,37,1997-02-26,22-162,POR,,NYK,L (-1),1,45:08,6,14,.429,0,1,.000,8,12,.667,2,10,12,1,1,1,2,2,20,15.0,+15
39,38,1997-02-28,22-164,POR,,UTA,W (+10),1,26:03,9,14,.643,0,0,,2,4,.500,0,2,2,0,0,0,0,5,20,11.6,-8
40,39,1997-03-02,22-166,POR,,PHI,W (+17),1,30:51,7,11,.636,0,0,,0,0,,1,2,3,2,1,2,2,3,14,11.0,+13
41,40,1997-03-04,22-168,POR,,NJN,W (+5),1,30:13,4,10,.400,0,0,,1,4,.250,2,6,8,1,0,0,1,4,9,3.7,-9
42,41,1997-03-05,22-169,POR,@,PHO,W (+22),1,31:57,3,9,.333,0,1,.000,5,6,.833,0,5,5,4,2,0,0,3,11,10.6,+34
43,42,1997-03-07,22-171,POR,,DAL,W (+11),1,31:54,2,2,1.000,0,0,,1,2,.500,0,4,4,1,3,0,3,2,5,5.1,+15
44,43,1997-03-09,22-173,POR,,SEA,W (+10),1,20:21,3,8,.375,0,1,.000,4,6,.667,3,2,5,1,0,0,1,2,10,6.4,+4
45,44,1997-03-11,22-175,POR,,LAC,W (+4),1,39:28,11,15,.733,1,1,1.000,3,6,.500,2,2,4,3,1,0,3,3,26,19.6,+9
46,45,1997-03-14,22-178,POR,,CLE,W (+23),1,26:27,3,7,.429,0,0,,6,10,.600,1,8,9,1,1,0,2,2,12,8.7,+14
47,46,1997-03-16,22-180,POR,@,LAC,W (+12),1,27:59,5,9,.556,0,1,.000,0,0,,2,4,6,1,1,1,3,5,10,5.7,+8
48,47,1997-03-18,22-182,POR,,SAC,W (+5),1,35:14,6,11,.545,0,0,,3,4,.750,2,4,6,1,1,1,3,3,15,10.1,+8
49,48,1997-03-20,22-184,POR,@,MIL,W (+19),1,29:45,10,14,.714,0,0,,0,1,.000,4,4,8,2,2,2,3,4,20,18.0,+19
50,49,1997-03-22,22-186,POR,@,WSB,L (-4),1,42:45,9,14,.643,1,1,1.000,6,8,.750,3,7,10,0,0,1,2,5,25,18.9,-1
51,50,1997-03-23,22-187,POR,@,NYK,W (+6),1,38:14,4,14,.286,0,1,.000,5,9,.556,1,7,8,0,0,2,1,3,13,5.2,+8
52,51,1997-03-25,22-189,POR,@,ATL,L (-7),1,35:13,6,15,.400,0,0,,1,2,.500,2,2,4,0,0,1,1,4,13,4.6,-8
53,52,1997-03-26,22-190,POR,@,CHH,W (+1),1,34:29,8,15,.533,0,1,.000,1,2,.500,3,6,9,4,1,2,1,2,17,16.6,+4
54,53,1997-03-28,22-192,POR,,VAN,W (+34),1,24:00,6,9,.667,0,0,,1,2,.500,1,5,6,1,1,1,0,1,13,12.9,+19
55,54,1997-04-01,22-196,POR,,GSW,L (-9),1,37:57,9,16,.563,0,1,.000,3,6,.500,2,5,7,3,0,1,0,3,21,16.7,-8
56,55,1997-04-04,22-199,POR,,MIL,W (+15),1,16:52,4,8,.500,0,0,,0,1,.000,1,3,4,0,1,0,1,4,8,3.6,+1
57,56,1997-04-05,22-200,POR,,PHO,L (-9),1,34:00,5,10,.500,0,1,.000,0,0,,4,6,10,1,1,1,2,0,10,10.0,-15
58,57,1997-04-07,22-202,POR,@,DEN,W (+6),0,31:33,8,18,.444,0,1,.000,1,3,.333,3,4,7,1,1,2,1,1,17,11.8,+13
59,58,1997-04-08,22-203,POR,@,DAL,L (-5),1,26:21,4,8,.500,0,0,,2,4,.500,1,2,3,1,1,1,1,3,10,6.7,0
60,59,1997-04-10,22-205,POR,@,SAS,W (+17),1,32:11,8,12,.667,0,0,,3,4,.750,2,3,5,3,2,1,1,5,19,17.5,+2
61,60,1997-04-16,22-211,POR,,DEN,W (+44),1,18:52,3,3,1.000,0,0,,0,0,,0,10,10,1,2,0,2,1,6,8.4,+25
62,61,1997-04-17,22-212,POR,@,VAN,W (+32),1,35:56,10,15,.667,0,1,.000,5,7,.714,0,5,5,2,1,1,2,2,25,19.5,+22
63,62,1997-04-20,22-215,POR,,LAL,W (+4),1,30:13,4,9,.444,0,0,,3,6,.500,1,6,7,0,1,0,3,4,11,4.0,+10
1,1,1997-10-31,23-044,POR,,SEA,L (-8),1,39:17,6,11,.545,0,2,.000,2,4,.500,2,6,8,2,1,3,3,5,14,10.6,+6
2,2,1997-11-01,23-045,POR,@,LAC,W (+8),1,37:42,6,15,.400,0,2,.000,2,6,.333,4,4,8,3,0,2,0,3,14,10.6,+6
3,3,1997-11-04,23-048,POR,,MIN,W (+17),1,37:53,6,10,.600,0,0,,4,6,.667,3,3,6,3,3,0,2,4,16,15.1,+16
4,4,1997-11-07,23-051,POR,@,HOU,W (+1),1,32:31,4,10,.400,0,1,.000,2,5,.400,2,4,6,4,0,2,2,4,10,6.6,+8
5,5,1997-11-08,23-052,POR,@,DAL,W (+7),1,34:39,5,8,.625,0,1,.000,2,2,1.000,2,3,5,1,2,4,1,1,12,14.8,+12
6,6,1997-11-10,23-054,POR,,DET,W (+4),1,32:56,4,8,.500,0,0,,2,4,.500,0,3,3,0,0,2,3,5,10,2.5,+3
7,7,1997-11-14,23-058,POR,,PHO,L (-1),1,45:00,5,16,.313,0,2,.000,3,4,.750,2,3,5,3,0,1,3,6,13,3.1,+4
8,8,1997-11-15,23-059,POR,@,GSW,W (+12),1,32:55,6,13,.462,0,1,.000,2,2,1.000,2,6,8,3,0,1,1,4,14,10.7,+9
9,9,1997-11-17,23-061,POR,,DAL,W (+45),1,28:38,3,5,.600,0,0,,2,2,1.000,0,3,3,4,1,0,1,1,8,9.0,+22
10,10,1997-11-19,23-063,POR,@,CHH,L (-14),1,30:45,6,10,.600,0,0,,6,7,.857,1,2,3,2,1,1,2,4,18,13.8,0
11,11,1997-11-20,23-064,POR,@,DET,W (+6),1,25:15,4,8,.500,0,1,.000,0,0,,0,1,1,0,1,0,1,5,8,2.3,+14
12,12,1997-11-22,23-066,POR,@,NJN,L (-6),1,33:53,6,9,.667,0,1,.000,0,0,,0,7,7,4,0,0,2,5,12,9.0,+9
13,13,1997-11-24,23-068,POR,@,TOR,W (+1),1,41:48,6,13,.462,0,0,,4,4,1.000,4,1,5,3,1,3,4,3,16,12.4,+6
14,14,1997-11-26,23-070,POR,@,MIN,W (+6),1,39:57,5,11,.455,1,1,1.000,5,6,.833,1,4,5,2,1,2,0,3,16,14.4,-1
15,15,1997-11-28,23-072,POR,,HOU,L (-9),1,38:14,4,9,.444,0,1,.000,2,2,1.000,1,1,2,0,2,0,2,1,10,5.9,-1
16,16,1997-12-02,23-076,POR,,ORL,L (-1),1,43:00,2,8,.250,0,0,,1,2,.500,0,9,9,5,0,4,4,4,5,3.2,+11
17,17,1997-12-05,23-079,POR,,UTA,W (+17),1,37:40,3,9,.333,0,0,,5,6,.833,1,6,7,3,0,0,0,5,11,8.1,+4
18,18,1997-12-08,23-082,POR,,LAL,W (+6),1,42:10,7,14,.500,0,0,,4,5,.800,2,7,9,5,3,3,4,1,18,18.3,+11
19,19,1997-12-10,23-084,POR,,IND,W (+8),1,24:00,6,8,.750,0,0,,2,2,1.000,2,3,5,1,1,1,3,4,14,10.9,+10
20,20,1997-12-12,23-086,POR,@,SEA,L (-13),1,41:39,7,11,.636,0,0,,1,2,.500,3,6,9,5,3,3,3,2,15,18.4,-13
21,21,1997-12-15,23-089,POR,,ATL,L (-9),1,34:08,7,10,.700,0,0,,2,4,.500,1,1,2,0,1,1,4,5,16,7.7,-6
22,22,1997-12-16,23-090,POR,@,SAC,L (-7),1,30:36,3,9,.333,0,0,,1,2,.500,0,6,6,2,0,1,0,6,7,3.0,0
23,23,1997-12-19,23-093,POR,,VAN,W (+5),1,38:04,6,9,.667,0,0,,2,4,.500,3,6,9,3,1,3,0,4,14,16.8,-7
24,24,1997-12-21,23-095,POR,@,VAN,L (-2),1,38:56,6,11,.545,0,0,,2,4,.500,1,5,6,2,4,2,0,6,14,14.5,+6
25,25,1997-12-23,23-097,POR,,SAC,W (+11),1,43:27,5,11,.455,0,0,,0,2,.000,5,4,9,4,0,4,2,1,10,11.4,+19
26,26,1997-12-27,23-101,POR,@,UTA,W (+11),1,42:13,6,12,.500,0,1,.000,4,4,1.000,1,7,8,4,2,0,0,1,16,17.2,+9
27,27,1997-12-28,23-102,POR,,SAS,W (+3),1,39:50,7,14,.500,0,0,,0,2,.000,4,5,9,0,0,3,4,4,14,7.0,-3
28,28,1997-12-30,23-104,POR,,PHI,W (+10),1,35:44,4,8,.500,0,0,,2,3,.667,3,6,9,1,0,1,2,4,10,7.3,+7
29,29,1998-01-02,23-107,POR,@,SAS,L (-16),1,28:31,2,8,.250,1,1,1.000,0,0,,1,2,3,1,2,0,1,2,5,2.4,-22
30,30,1998-01-03,23-108,POR,@,HOU,W (+2),1,45:50,9,12,.750,1,1,1.000,1,1,1.000,4,5,9,3,0,0,1,1,20,20.2,+9
31,31,1998-01-05,23-110,POR,,MIL,L (-6),1,42:27,6,10,.600,0,2,.000,0,0,,2,2,4,4,0,0,2,4,12,8.6,0
32,32,1998-01-07,23-112,POR,,CHH,L (-2),1,42:44,6,11,.545,0,1,.000,2,6,.333,1,4,5,2,0,1,3,3,14,6.9,0
33,33,1998-01-09,23-114,POR,@,MIN,L (-5),1,44:57,7,11,.636,0,0,,3,4,.750,2,6,8,3,0,1,0,4,17,16.1,-5
34,34,1998-01-10,23-115,POR,@,MIL,L (-5),1,44:02,10,16,.625,0,0,,3,6,.500,1,9,10,4,6,2,0,2,23,27.4,-8
35,35,1998-01-13,23-118,POR,,MIA,L (-8),1,43:21,7,16,.438,0,0,,3,5,.600,1,5,6,2,1,1,5,2,17,7.3,-6
36,36,1998-01-16,23-121,POR,,UTA,W (+10),1,42:27,5,11,.455,0,0,,4,6,.667,2,8,10,1,0,1,4,3,14,7.5,+17
37,37,1998-01-18,23-123,POR,,DEN,W (+12),1,31:22,6,12,.500,0,0,,2,3,.667,2,1,3,5,0,0,2,3,14,9.6,+1
38,38,1998-01-20,23-125,POR,@,CLE,W (+2),1,37:11,8,12,.667,0,0,,1,1,1.000,3,2,5,1,1,2,3,4,17,13.0,-2
39,39,1998-01-21,23-126,POR,@,WAS,W (+13),1,42:24,10,14,.714,0,0,,2,3,.667,2,7,9,2,0,0,2,3,22,17.5,+4
40,40,1998-01-23,23-128,POR,@,PHI,L (-11),1,35:24,4,7,.571,0,0,,4,6,.667,3,8,11,3,2,2,8,5,12,7.9,+4
41,41,1998-01-24,23-129,POR,@,ATL,W (+15),1,42:01,7,13,.538,0,1,.000,4,5,.800,1,7,8,2,2,0,2,4,18,13.9,+9
42,42,1998-01-27,23-132,POR,,GSW,L (-4),1,41:49,9,18,.500,0,0,,2,5,.400,3,5,8,1,1,1,1,3,20,13.6,0
43,43,1998-01-29,23-134,POR,,CHI,L (-13),1,39:41,12,18,.667,1,1,1.000,3,6,.500,1,4,5,2,1,2,2,2,28,21.9,-3
44,44,1998-02-01,23-137,POR,,TOR,W (+7),1,43:06,5,9,.556,0,0,,1,2,.500,7,4,11,6,3,2,6,3,11,13.8,+13
45,45,1998-02-03,23-139,POR,,NJN,W (+1),1,40:42,10,16,.625,0,0,,3,4,.750,4,6,10,3,1,0,4,4,23,17.5,-3
46,46,1998-02-04,23-140,POR,@,LAL,L (-7),1,31:48,4,7,.571,0,0,,2,2,1.000,2,5,7,3,0,0,3,3,10,7.5,-20
