,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,44,1,2018-01-14,22-217,PHO,,IND,L (-23),0,4:50,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-1.5,7
1,51,2,2018-01-29,22-232,PHO,@,MEM,L (-11),0,7:49,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-1
2,53,3,2018-02-02,22-236,PHO,,UTA,L (-32),0,5:07,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,1,0,0,0,3,3.0,3
3,55,4,2018-02-06,22-240,PHO,@,LAL,L (-19),0,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,56,5,2018-02-07,22-241,PHO,,SAS,L (-48),0,16:44,1,7,0.143,0,2,0.0,0,0,,0,1,1,2,0,0,1,2,2,-2.6,-9
5,57,6,2018-02-10,22-244,PHO,,DEN,L (-10),0,9:34,1,1,1.0,1,1,1.0,1,2,0.5,0,0,0,0,1,0,0,2,4,3.5,-23
6,58,7,2018-02-12,22-246,PHO,@,GSW,L (-46),0,10:14,0,3,0.0,0,2,0.0,0,0,,0,4,4,1,0,1,0,1,0,0.1,-10
7,66,8,2018-03-05,22-267,PHO,@,MIA,L (-22),0,4:38,2,3,0.667,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,4,3.4,6
8,67,9,2018-03-08,22-270,PHO,@,OKC,L (-28),0,16:22,1,7,0.143,0,2,0.0,0,0,,0,3,3,1,0,0,0,1,2,-1.3,-15
9,68,10,2018-03-10,22-272,PHO,@,CHO,L (-7),0,24:36,5,8,0.625,4,4,1.0,2,2,1.0,0,6,6,2,1,0,1,2,16,14.8,11
10,69,11,2018-03-13,22-275,PHO,,CLE,L (-22),0,6:13,1,3,0.333,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,2,0.6,2
11,70,12,2018-03-15,22-277,PHO,@,UTA,L (-28),0,3:47,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,-4
12,72,13,2018-03-20,22-282,PHO,,DET,L (-27),0,16:56,0,4,0.0,0,3,0.0,0,0,,1,2,3,0,0,0,2,0,0,-3.5,-9
13,73,14,2018-03-23,22-285,PHO,@,CLE,L (-25),0,10:21,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,2,0,-2.6,-18
14,74,15,2018-03-24,22-286,PHO,@,ORL,L (-6),0,18:10,1,3,0.333,1,1,1.0,2,2,1.0,0,5,5,1,5,0,1,0,5,9.5,7
15,75,16,2018-03-26,22-288,PHO,,BOS,L (-8),0,14:17,2,6,0.333,1,5,0.2,0,0,,0,0,0,0,0,0,1,1,5,0.2,-3
16,76,17,2018-03-28,22-290,PHO,,LAC,L (-12),0,13:58,2,4,0.5,1,1,1.0,0,2,0.0,0,3,3,1,1,1,0,0,5,5.5,-16
17,79,18,2018-04-03,22-296,PHO,,SAC,W (+3),0,9:55,0,2,0.0,0,1,0.0,1,2,0.5,0,1,1,0,1,0,0,3,1,-0.7,11
18,80,19,2018-04-06,22-299,PHO,,NOP,L (-19),0,19:10,2,7,0.286,1,5,0.2,0,0,,0,3,3,2,0,0,0,0,5,3.2,8
19,81,20,2018-04-08,22-301,PHO,,GSW,L (-17),0,16:54,2,7,0.286,1,4,0.25,2,2,1.0,0,3,3,2,0,0,2,0,7,3.2,-13
20,82,21,2018-04-10,22-303,PHO,@,DAL,W (+27),1,11:08,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,1,2,2,-1.2,-9
21,16,1,2018-11-19,23-161,IND,,UTA,W (+27),0,1:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
22,17,2,2018-11-21,23-163,IND,@,CHO,L (-18),0,3:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,2
23,18,3,2018-11-23,23-165,IND,,SAS,L (-11),0,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2
24,35,4,2018-12-28,23-200,IND,,DET,W (+37),0,3:11,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,6
25,48,5,2019-01-28,23-231,IND,,GSW,L (-32),0,2:45,1,2,0.5,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,3,2.7,-5
26,49,6,2019-01-30,23-233,IND,@,WAS,L (-18),0,2:11,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,5
27,53,7,2019-02-05,23-239,IND,,LAL,W (+42),0,5:50,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,6
28,66,8,2019-03-10,23-272,IND,@,PHI,L (-17),0,1:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
29,80,9,2019-04-07,23-300,IND,,BRK,L (-12),0,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,6
30,81,10,2019-04-10,23-303,IND,@,ATL,W (+1),0,22:57,3,8,0.375,1,3,0.333,0,0,,1,3,4,1,1,0,0,2,7,5.1,-2
31,1,1,2021-12-04,26-176,DEN,@,NYK,W (+14),0,24:05,3,4,0.75,3,3,1.0,0,0,,0,1,1,4,2,1,1,1,9,11.8,5
32,2,2,2021-12-06,26-178,DEN,@,CHI,L (-12),0,12:42,0,1,0.0,0,0,,0,0,,1,3,4,1,1,0,0,1,0,2.2,-19
33,3,3,2021-12-08,26-180,DEN,@,NOP,W (+6),0,8:37,2,3,0.667,0,0,,0,0,,0,2,2,0,1,0,1,2,4,2.5,3
34,4,4,2021-12-09,26-181,DEN,@,SAS,L (-12),0,13:32,1,4,0.25,0,2,0.0,0,0,,0,4,4,0,1,0,0,0,2,1.8,-5
35,5,5,2021-12-11,26-183,DEN,@,SAS,W (+15),1,16:42,1,3,0.333,0,0,,0,0,,1,6,7,2,2,0,0,2,2,5.4,3
