,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1996-11-01,22-142,NJN,,CLE,L (-13),0,22:50,2,5,0.4,1,4,0.25,0,0,,1,0,1,1,1,0,0,2,5,3.9,2
1,2,2,1996-11-07,22-148,NJN,,ORL,L (-13),0,25:07,2,7,0.286,0,1,0.0,0,0,,1,0,1,4,3,2,1,3,4,5.6,-12
2,3,3,1996-11-08,22-149,NJN,@,ORL,L (-4),0,33:18,3,8,0.375,1,5,0.2,2,2,1.0,2,1,3,4,2,0,2,3,9,7.9,2
3,4,4,1996-11-13,22-154,NJN,,WSB,L (-15),1,35:17,9,12,0.75,2,3,0.667,1,2,0.5,0,6,6,5,1,1,4,1,21,18.4,-3
4,5,5,1996-11-15,22-156,NJN,,POR,L (-8),1,31:29,1,10,0.1,1,2,0.5,0,0,,1,2,3,4,1,1,1,0,3,1.2,-4
5,6,6,1996-11-16,22-157,NJN,,DEN,W (+7),1,34:50,8,15,0.533,1,2,0.5,2,3,0.667,3,2,5,5,3,1,1,0,19,20.2,-2
6,7,7,1996-11-21,22-162,NJN,@,DET,L (-8),1,36:32,6,15,0.4,3,6,0.5,0,0,,1,1,2,6,2,0,1,5,15,11.1,1
7,8,8,1996-11-23,22-164,NJN,,DAL,W (+23),1,32:33,6,16,0.375,3,8,0.375,0,1,0.0,3,0,3,2,3,0,0,1,15,11.9,18
8,9,9,1996-11-25,22-166,NJN,@,UTA,L (-16),1,26:36,5,10,0.5,2,4,0.5,0,0,,1,1,2,2,0,0,1,0,12,8.4,-20
9,10,10,1996-11-27,22-168,NJN,@,PHO,L (-22),1,35:52,2,10,0.2,0,3,0.0,0,1,0.0,0,5,5,3,2,0,0,2,4,2.2,-13
10,11,11,1996-11-28,22-169,NJN,@,GSW,L (-6),1,44:31,7,15,0.467,3,7,0.429,8,11,0.727,0,1,1,3,1,0,2,6,25,15.1,-1
11,12,12,1996-11-30,22-171,NJN,@,LAC,W (+11),1,37:12,2,12,0.167,1,5,0.2,3,4,0.75,1,1,2,0,2,0,4,2,8,-1.8,8
12,13,13,1996-12-04,22-175,NJN,,NYK,L (-7),1,39:30,5,14,0.357,0,5,0.0,2,2,1.0,0,4,4,2,2,0,1,1,12,7.4,-11
13,14,14,1996-12-06,22-177,NJN,@,BOS,W (+2),1,47:40,9,18,0.5,4,8,0.5,8,9,0.889,3,4,7,5,5,0,0,3,30,31.2,15
14,15,15,1996-12-07,22-178,NJN,,DET,L (-26),1,41:35,4,11,0.364,1,3,0.333,2,4,0.5,1,4,5,2,0,1,2,1,11,5.7,-26
15,16,16,1996-12-11,22-182,NJN,,SEA,W (+9),1,40:59,7,14,0.5,4,7,0.571,2,3,0.667,2,3,5,1,3,0,5,4,20,12.0,0
16,17,17,1996-12-13,22-184,NJN,,CHI,L (-21),1,42:21,8,20,0.4,1,6,0.167,3,4,0.75,0,2,2,1,3,0,1,2,20,11.3,-18
17,18,18,1996-12-14,22-185,NJN,@,MIL,L (-10),1,38:59,5,13,0.385,1,6,0.167,1,2,0.5,1,2,3,2,1,1,0,0,12,8.9,-4
18,19,19,1996-12-17,22-188,NJN,,TOR,L (-9),1,42:01,10,22,0.455,2,8,0.25,5,6,0.833,1,2,3,2,4,0,4,3,27,16.7,-9
19,20,20,1996-12-18,22-189,NJN,@,CLE,L (-18),1,36:44,8,15,0.533,3,4,0.75,1,1,1.0,1,0,1,2,0,1,1,2,20,13.7,-10
20,21,21,1996-12-20,22-191,NJN,@,ATL,L (-14),1,40:23,9,14,0.643,2,5,0.4,8,9,0.889,2,4,6,3,4,0,1,1,28,28.7,-7
21,22,22,1996-12-21,22-192,NJN,,BOS,W (+1),1,40:00,3,12,0.25,0,1,0.0,0,1,0.0,2,4,6,3,1,1,1,0,6,3.8,-1
22,23,23,1996-12-23,22-194,NJN,@,CHI,L (-32),1,41:27,8,13,0.615,3,7,0.429,0,0,,0,4,4,2,3,1,2,1,19,17.0,-22
23,24,24,1996-12-26,22-197,NJN,@,TOR,L (-2),1,40:50,8,17,0.471,4,7,0.571,1,2,0.5,2,3,5,6,0,1,2,3,21,15.9,-3
24,25,25,1996-12-27,22-198,NJN,,IND,W (+11),1,40:08,8,15,0.533,1,4,0.25,0,0,,1,2,3,2,1,0,1,4,17,10.8,5
25,26,26,1996-12-29,22-200,NJN,@,IND,W (+8),1,45:04,9,17,0.529,2,5,0.4,8,9,0.889,1,3,4,6,4,0,2,2,28,26.3,12
26,27,27,1996-12-30,22-201,NJN,@,NYK,L (-12),1,41:27,11,19,0.579,4,5,0.8,2,2,1.0,1,1,2,2,4,0,0,5,28,23.5,-15
27,28,28,1997-01-02,22-204,NJN,@,MIA,L (-10),1,42:16,7,18,0.389,2,6,0.333,0,1,0.0,2,1,3,8,2,0,4,1,16,10.7,-4
28,29,29,1997-01-03,22-205,NJN,,ATL,L (-10),1,45:42,5,19,0.263,2,12,0.167,0,0,,1,2,3,1,2,1,1,2,12,3.6,-8
29,30,30,1997-01-07,22-209,NJN,,SAS,W (+16),1,41:03,3,14,0.214,2,7,0.286,3,4,0.75,2,4,6,4,5,0,1,3,11,10.2,17
30,31,31,1997-01-09,22-211,NJN,,MIN,L (-3),1,44:19,6,18,0.333,2,7,0.286,3,3,1.0,0,1,1,2,1,1,2,4,17,6.6,0
31,32,32,1997-01-11,22-213,NJN,,TOR,L (-17),1,32:35,6,17,0.353,0,4,0.0,3,4,0.75,3,2,5,0,6,2,4,5,15,9.2,-11
32,33,33,1997-01-13,22-215,NJN,,ORL,L (-3),1,45:19,7,10,0.7,3,5,0.6,0,0,,1,3,4,4,1,0,1,1,17,16.8,0
33,34,34,1997-01-15,22-217,NJN,@,CHH,L (-12),1,36:30,6,16,0.375,1,4,0.25,0,0,,1,3,4,3,2,0,3,2,13,6.1,-14
34,35,35,1997-01-17,22-219,NJN,@,PHI,W (+2),1,46:07,2,14,0.143,0,3,0.0,2,4,0.5,1,6,7,2,1,0,1,2,6,-0.7,8
35,36,36,1997-01-18,22-220,NJN,,CHH,L (-10),1,36:16,6,14,0.429,2,5,0.4,0,0,,2,3,5,1,3,1,0,2,14,12.5,-12
36,37,37,1997-01-20,22-222,NJN,@,DEN,L (-9),1,38:51,7,12,0.583,2,3,0.667,4,6,0.667,1,2,3,2,0,0,2,2,20,13.5,0
37,38,38,1997-01-22,22-224,NJN,@,SAS,W (+8),1,40:45,8,14,0.571,2,5,0.4,5,5,1.0,2,5,7,2,3,0,1,1,23,22.3,3
38,39,39,1997-01-23,22-225,NJN,@,HOU,L (-7),1,42:36,5,17,0.294,3,10,0.3,2,2,1.0,1,2,3,6,3,0,0,1,15,13.2,-1
39,40,40,1997-01-25,22-227,NJN,@,DAL,L (-11),1,43:54,4,12,0.333,1,3,0.333,0,0,,0,5,5,5,2,0,1,2,9,7.4,-7
40,41,41,1997-01-28,22-230,NJN,,CLE,L (-22),1,39:15,1,8,0.125,1,2,0.5,2,2,1.0,1,2,3,2,0,0,3,4,5,-2.1,-15
41,42,42,1997-01-30,22-232,NJN,,PHO,W (+12),1,41:59,8,16,0.5,2,5,0.4,2,3,0.667,1,5,6,9,0,0,2,2,20,17.3,9
42,43,43,1997-02-01,22-234,NJN,,DET,L (-15),1,41:16,3,12,0.25,2,4,0.5,2,3,0.667,1,3,4,6,2,0,2,2,10,7.4,-16
43,44,44,1997-02-02,22-235,NJN,@,IND,L (-2),1,44:49,6,16,0.375,3,6,0.5,0,0,,0,6,6,3,0,0,3,3,15,5.9,-9
44,45,45,1997-02-04,22-237,NJN,,VAN,W (+6),1,44:16,10,20,0.5,3,7,0.429,9,12,0.75,4,4,8,6,3,0,0,0,32,32.0,2
45,46,46,1997-02-06,22-239,NJN,,IND,L (-4),1,33:08,7,12,0.583,3,5,0.6,3,4,0.75,2,3,5,4,1,0,2,4,20,16.5,-17
46,47,47,1997-02-11,22-244,NJN,@,ORL,W (+6),1,44:27,10,19,0.526,2,8,0.25,3,6,0.5,3,2,5,6,3,0,1,1,25,23.0,2
47,48,48,1997-02-12,22-245,NJN,@,CHH,L (-13),1,39:30,9,18,0.5,3,8,0.375,2,3,0.667,3,3,6,6,2,0,2,4,23,19.2,-13
48,49,49,1997-02-14,22-247,NJN,@,WSB,L (-18),1,31:20,4,8,0.5,0,1,0.0,0,0,,0,1,1,0,1,1,3,3,8,1.8,-25
49,50,50,1997-02-15,22-248,NJN,,WSB,W (+21),1,38:46,4,17,0.235,1,6,0.167,5,8,0.625,2,2,4,4,3,0,0,0,14,10.3,14
50,51,51,1997-02-17,22-250,NJN,@,CLE,L (-7),1,46:12,10,21,0.476,6,8,0.75,4,4,1.0,2,3,5,9,1,0,3,5,30,23.9,-7
51,52,52,1997-02-20,22-253,NJN,,MIA,L (-5),1,38:26,6,17,0.353,2,7,0.286,1,2,0.5,3,1,4,4,2,2,1,1,15,12.3,1
52,53,53,1997-02-21,22-254,NJN,@,DET,L (-14),1,37:06,4,11,0.364,0,4,0.0,0,0,,0,6,6,2,2,1,2,1,8,5.4,-11
53,54,54,1997-02-23,22-256,NJN,,BOS,W (+16),0,30:59,6,11,0.545,3,6,0.5,3,4,0.75,0,1,1,1,0,0,2,2,18,10.5,15
54,55,55,1997-02-25,22-258,NJN,,SAC,W (+7),0,21:17,4,10,0.4,1,4,0.25,0,0,,0,2,2,1,1,0,0,2,9,5.1,3
55,56,56,1997-02-28,22-261,NJN,,GSW,L (-9),0,28:17,3,9,0.333,1,5,0.2,1,2,0.5,1,0,1,3,2,1,0,4,8,6.4,-16
56,57,57,1997-03-03,22-264,NJN,@,SAC,L (-13),0,34:46,7,18,0.389,3,6,0.5,3,4,0.75,1,2,3,2,4,1,2,1,20,14.8,-7
57,58,58,1997-03-04,22-265,NJN,@,POR,L (-5),0,26:51,9,12,0.75,4,5,0.8,4,5,0.8,0,3,3,2,1,0,2,2,26,21.3,-1
58,59,59,1997-03-06,22-267,NJN,@,VAN,W (+6),0,32:45,8,14,0.571,4,5,0.8,1,1,1.0,3,4,7,1,1,1,2,1,21,17.7,4
59,60,60,1997-03-07,22-268,NJN,@,SEA,L (-19),0,35:20,5,15,0.333,2,3,0.667,2,4,0.5,2,3,5,1,1,0,3,0,14,5.7,-15
60,61,61,1997-03-09,22-270,NJN,@,LAL,L (-10),0,32:24,7,17,0.412,1,4,0.25,0,0,,3,1,4,1,0,0,0,3,15,7.8,-9
61,62,62,1997-03-12,22-273,NJN,,UTA,L (-15),0,37:46,9,15,0.6,3,4,0.75,2,2,1.0,2,0,2,7,3,3,1,3,23,25.3,-5
62,63,63,1997-03-14,22-275,NJN,,CHI,W (+1),0,25:07,3,8,0.375,0,1,0.0,0,0,,0,2,2,1,0,0,0,2,6,2.1,-10
63,64,64,1997-03-16,22-277,NJN,@,NYK,W (+15),0,28:20,4,11,0.364,2,5,0.4,0,0,,3,5,8,1,1,1,1,3,10,7.7,19
64,65,65,1997-03-18,22-279,NJN,,HOU,L (-8),0,25:32,2,10,0.2,0,2,0.0,3,4,0.75,2,1,3,1,1,0,0,1,7,3.4,-7
65,66,66,1997-03-21,22-282,NJN,@,PHI,L (-2),0,23:16,5,13,0.385,2,6,0.333,2,2,1.0,1,1,2,1,1,0,0,4,14,8.0,9
66,67,67,1997-03-23,22-284,NJN,@,BOS,W (+9),0,30:39,6,10,0.6,3,6,0.5,3,4,0.75,0,4,4,1,3,2,3,1,18,15.9,9
67,68,68,1997-03-24,22-285,NJN,,LAL,L (-25),0,34:20,8,23,0.348,1,5,0.2,0,0,,3,2,5,4,2,1,3,3,17,8.1,-17
68,69,69,1997-03-26,22-287,NJN,,PHI,W (+18),1,42:15,8,17,0.471,2,5,0.4,2,3,0.667,0,4,4,4,2,0,0,1,20,16.5,13
69,70,70,1997-03-28,22-289,NJN,,NYK,W (+6),0,25:31,5,10,0.5,1,4,0.25,1,1,1.0,0,2,2,2,2,1,1,0,12,10.7,7
70,71,71,1997-03-29,22-290,NJN,@,CHI,L (-10),0,24:05,4,10,0.4,1,3,0.333,0,0,,0,2,2,0,0,0,2,0,9,2.2,-22
71,72,72,1997-04-02,22-294,NJN,@,MIN,L (-5),0,23:14,2,8,0.25,0,3,0.0,0,0,,2,3,5,3,1,0,1,0,4,3.6,6
72,73,73,1997-04-03,22-295,NJN,,CHH,L (-6),0,13:40,2,9,0.222,0,1,0.0,0,0,,1,1,2,0,1,0,1,2,4,-1.3,-17
73,74,74,1997-04-06,22-298,NJN,,LAC,L (-7),0,34:00,9,21,0.429,2,5,0.4,3,4,0.75,0,1,1,1,3,0,2,2,23,12.7,7
74,75,75,1997-04-08,22-300,NJN,,MIA,L (-2),0,32:17,9,18,0.5,3,5,0.6,2,2,1.0,0,1,1,2,3,2,2,1,23,17.7,4
75,76,76,1997-04-10,22-302,NJN,,MIL,W (+5),0,37:47,4,14,0.286,2,5,0.4,8,8,1.0,0,5,5,6,5,2,2,1,18,19.5,3
76,77,77,1997-04-11,22-303,NJN,@,WSB,L (-19),1,38:34,9,20,0.45,3,7,0.429,0,0,,3,2,5,2,1,0,1,1,21,14.3,-17
77,78,78,1997-04-13,22-305,NJN,@,MIL,L (-9),1,44:52,14,21,0.667,5,8,0.625,7,7,1.0,2,3,5,5,3,0,3,2,40,35.9,0
78,79,79,1997-04-15,22-307,NJN,@,ATL,L (-8),1,46:32,9,25,0.36,1,7,0.143,7,8,0.875,2,4,6,4,1,0,2,2,26,15.3,-2
79,80,80,1997-04-16,22-308,NJN,,PHI,L (-8),1,43:48,10,27,0.37,4,13,0.308,2,2,1.0,3,3,6,5,2,0,3,5,26,14.6,-13
80,81,81,1997-04-18,22-310,NJN,@,MIA,W (+12),1,48:00,8,15,0.533,2,5,0.4,2,2,1.0,0,3,3,2,1,0,1,1,20,14.6,12
81,82,82,1997-04-20,22-312,NJN,,ATL,W (+16),1,40:28,9,19,0.474,2,5,0.4,3,4,0.75,1,6,7,4,4,0,2,0,23,20.2,13
82,4,1,1997-11-07,23-148,NJN,,MIA,W (+12),0,22:42,1,6,0.167,0,1,0.0,1,2,0.5,1,3,4,4,0,0,0,2,3,2.4,9
83,7,2,1997-11-15,23-156,NJN,@,DET,L (-8),1,40:21,5,21,0.238,1,3,0.333,5,5,1.0,1,2,3,4,2,0,2,4,16,5.8,-20
84,8,3,1997-11-16,23-157,NJN,@,CLE,W (+5),1,43:35,8,23,0.348,0,3,0.0,7,8,0.875,3,4,7,4,1,0,1,3,23,14.6,6
85,9,4,1997-11-19,23-160,NJN,,BOS,W (+8),1,41:11,4,14,0.286,0,0,,4,5,0.8,2,2,4,2,0,0,3,1,12,3.4,12
86,10,5,1997-11-21,23-162,NJN,@,BOS,L (-8),1,37:53,3,11,0.273,1,4,0.25,2,2,1.0,2,0,2,1,0,1,2,3,9,2.1,-5
