,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,2,1,2016-10-29,22-348,CHI,,IND,W (+17),0,4:47,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,2,0,0,-2.4,-4
1,3,2,2016-10-31,22-350,CHI,@,BRK,W (+30),0,7:01,1,3,0.333,1,3,0.333,0,0,,0,0,0,0,0,1,0,1,3,1.6,5
2,4,3,2016-11-02,22-352,CHI,@,BOS,L (-7),0,6:42,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,1,0,3,1.0,-3
3,5,4,2016-11-04,22-354,CHI,,NYK,L (-13),0,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,6,5,2016-11-05,22-355,CHI,@,IND,L (-17),0,7:48,1,3,0.333,1,2,0.5,1,2,0.5,1,1,2,1,0,0,0,2,4,2.8,9
5,7,6,2016-11-07,22-357,CHI,,ORL,W (+32),0,6:17,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,2.3,3
6,11,7,2016-11-15,22-365,CHI,@,POR,W (+25),0,16:01,0,2,0.0,0,1,0.0,0,0,,0,4,4,2,0,0,0,3,0,0.0,0
7,12,8,2016-11-17,23-001,CHI,@,UTA,W (+8),0,15:13,1,3,0.333,1,3,0.333,0,0,,0,1,1,1,0,0,0,3,3,1.1,6
8,13,9,2016-11-19,23-003,CHI,@,LAC,L (-7),0,2:26,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6
9,14,10,2016-11-20,23-004,CHI,@,LAL,W (+8),0,17:45,3,7,0.429,2,5,0.4,0,0,,0,2,2,0,1,0,1,3,8,3.7,1
10,15,11,2016-11-22,23-006,CHI,@,DEN,L (-3),0,14:13,0,1,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,0,1,0,0.5,-9
11,16,12,2016-11-25,23-009,CHI,@,PHI,W (+16),0,22:20,2,9,0.222,1,5,0.2,0,0,,0,3,3,0,1,0,0,2,5,0.6,-10
12,17,13,2016-11-30,23-014,CHI,,LAL,L (-6),0,5:43,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,2,0,0,2,0,0.5,-5
13,18,14,2016-12-02,23-016,CHI,,CLE,W (+6),0,3:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3
14,19,15,2016-12-03,23-017,CHI,@,DAL,L (-25),0,19:32,2,5,0.4,1,3,0.333,0,0,,0,3,3,0,0,0,0,0,5,3.2,-8
15,20,16,2016-12-05,23-019,CHI,,POR,L (-2),0,21:52,1,6,0.167,0,5,0.0,0,0,,0,4,4,0,0,0,1,2,2,-2.4,-10
16,23,17,2016-12-10,23-024,CHI,,MIA,W (+5),0,5:06,0,1,0.0,0,0,,2,2,1.0,0,1,1,0,0,0,0,0,2,1.6,1
17,25,18,2016-12-15,23-029,CHI,@,MIL,L (-11),0,18:50,1,6,0.167,1,4,0.25,2,2,1.0,0,3,3,2,0,0,2,1,5,1.1,0
