Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
5,1,1999-02-11,7949,LAL,A,MIN,L (-11),0,1:50,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,0,2,2.4,+4
9,2,1999-04-06,8003,LAL,H,UTA,L (-13),0,23:04,4,10,.400,0,0,,4,4,1.000,0,0,0,6,0,0,1,4,12,8.2,+1
10,3,1999-04-07,8004,LAL,A,SAC,W (+15),0,0:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2
11,4,1999-04-09,8006,LAL,H,MIN,W (+7),0,8:59,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-5
12,5,1999-04-11,8008,LAL,H,SEA,L (-4),0,15:03,4,5,.800,2,3,.667,0,0,,0,0,0,1,0,0,2,2,10,6.0,+7
13,6,1999-04-13,8010,LAL,A,POR,L (-27),0,21:34,3,9,.333,1,3,.333,2,5,.400,0,0,0,3,2,0,1,5,9,3.8,-22
14,7,1999-04-17,8014,LAL,A,UTA,L (-16),0,18:12,1,6,.167,0,1,.000,0,0,,0,2,2,0,0,0,0,4,2,-2.8,-8
15,8,1999-04-19,8016,LAL,H,VAN,W (+15),0,28:33,5,8,.625,2,2,1.000,3,6,.500,1,0,1,6,1,0,0,2,15,15.3,+24
16,9,1999-04-20,8017,LAL,A,GSW,W (+4),0,31:12,2,6,.333,1,3,.333,2,4,.500,0,2,2,2,1,0,3,3,7,1.6,+9
17,10,1999-04-21,8018,LAL,A,POR,L (-6),0,15:09,2,4,.500,0,1,.000,0,0,,1,0,1,1,0,0,0,3,4,2.2,-4
18,11,1999-04-24,8021,LAL,A,SAS,L (-27),0,5:30,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-3.2,-2
19,12,1999-04-26,8023,LAL,A,HOU,L (-22),0,9:21,2,4,.500,1,2,.500,0,0,,0,0,0,2,1,0,1,0,5,4.4,+1
20,13,1999-04-29,8026,LAL,H,POR,W (+19),0,2:23,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5
22,14,1999-05-03,8030,LAL,H,DAL,W (+13),0,3:03,2,3,.667,0,1,.000,0,0,,0,0,0,0,0,0,1,0,4,1.7,-1
23,15,1999-05-05,8032,LAL,H,POR,W (+28),0,5:18,1,3,.333,0,0,,1,2,.500,0,0,0,2,0,0,0,1,3,1.9,+2
1,1,1999-11-02,8213,LAL,A,UTA,W (+7),0,8:10,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,0,0,1.4,-8
2,2,1999-11-03,8214,LAL,H,VAN,W (+15),0,16:45,1,3,.333,0,1,.000,2,2,1.000,0,1,1,2,0,0,0,2,4,3.2,+6
3,3,1999-11-06,8217,LAL,A,POR,L (-15),0,22:16,5,9,.556,0,2,.000,2,4,.500,0,1,1,3,2,0,2,3,12,8.1,-10
4,4,1999-11-07,8218,LAL,H,DAL,W (+8),0,21:50,3,6,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,7,4.3,-7
5,5,1999-11-09,8220,LAL,A,DAL,W (+22),0,25:11,4,6,.667,3,3,1.000,2,2,1.000,0,1,1,2,0,0,2,3,13,8.9,+6
6,6,1999-11-10,8221,LAL,A,HOU,W (+1),0,13:10,0,1,.000,0,0,,0,0,,0,0,0,2,1,0,1,3,0,-0.5,-5
7,7,1999-11-12,8223,LAL,H,HOU,L (-16),0,27:25,5,9,.556,0,0,,0,0,,2,5,7,3,0,0,2,3,10,7.5,+3
8,8,1999-11-14,8225,LAL,H,ATL,W (+5),0,12:08,1,4,.250,0,0,,0,0,,0,2,2,1,0,0,2,2,2,-1.9,-11
1,1,2000-10-31,8576,LAL,A,POR,W (+10),0,11:12,2,4,.500,0,1,.000,0,0,,1,0,1,2,0,0,1,0,4,3.1,+16
2,2,2000-11-01,8577,LAL,H,UTA,L (-5),0,11:02,2,5,.400,1,2,.500,0,0,,0,0,0,1,1,0,1,0,5,3.0,+5
3,3,2000-11-04,8580,LAL,A,VAN,W (+9),0,10:26,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3,0.6,-2
4,4,2000-11-05,8581,LAL,H,LAC,W (+5),0,7:03,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0,-0.8,-8
5,5,2000-11-07,8583,LAL,A,HOU,L (-10),0,3:55,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-2
7,6,2001-01-12,8649,LAL,H,CLE,W (+3),0,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
8,7,2001-01-13,8650,LAL,A,UTA,L (-8),0,10:08,1,2,.500,1,2,.500,0,0,,0,0,0,2,0,0,0,3,3,2.2,+3
9,8,2001-01-15,8652,LAL,H,VAN,W (+1),0,19:25,3,4,.750,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,7,4.0,-3
10,9,2001-01-19,8656,LAL,H,HOU,W (+13),0,14:05,2,5,.400,0,0,,0,0,,1,3,4,1,0,0,0,2,4,2.8,+1
11,10,2001-01-21,8658,LAL,H,MIA,L (-11),0,1:16,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,3.4,-5
12,11,2001-01-23,8660,LAL,A,SEA,L (-11),0,14:21,2,6,.333,1,4,.250,1,3,.333,0,0,0,1,1,0,1,1,6,2.1,-7
13,12,2001-01-26,8663,LAL,H,NJN,W (+12),0,14:27,1,8,.125,0,2,.000,0,0,,0,0,0,4,0,0,0,1,2,-0.8,-3
14,13,2001-01-28,8665,LAL,A,NYK,L (-10),0,21:44,0,5,.000,0,1,.000,2,2,1.000,0,2,2,4,2,0,1,4,2,1.3,+11
15,14,2001-01-30,8667,LAL,A,CLE,W (+6),0,8:15,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,2,0,0.2,+13
16,15,2001-01-31,8668,LAL,A,MIN,L (-13),0,15:59,3,7,.429,0,0,,2,2,1.000,0,1,1,0,0,0,2,0,8,2.6,-1
17,16,2001-02-02,8670,LAL,H,CHH,W (+6),0,7:43,1,1,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,1,0,3,2.9,+1
18,17,2001-02-04,8672,LAL,H,SAC,W (+6),0,7:51,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2,0.6,+7
19,18,2001-02-07,8675,LAL,H,PHO,W (+2),0,11:14,1,1,1.000,0,0,,0,0,,0,3,3,3,1,0,2,3,2,2.5,-2
20,19,2001-02-13,8681,LAL,A,NJN,W (+3),0,8:12,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,3,2,-0.5,-2
