Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1985-10-26,8466,IND,H,NJN,W (+27),0,3:00,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,
2,2,1985-10-30,8470,IND,A,NJN,L (-9),0,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
3,3,1985-11-01,8472,IND,A,DET,L (-8),0,10:00,2,7,0.286,0,0,,0,0,,0,3,3,0,0,0,0,2,4,0.0,
4,4,1985-11-02,8473,IND,H,DET,L (-11),0,12:00,4,8,0.5,0,0,,0,0,,1,1,2,0,0,0,0,1,8,4.6,
5,5,1985-11-06,8477,IND,A,PHI,L (-8),0,6:00,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,0,2,1.7,
6,6,1985-11-09,8480,IND,H,PHO,W (+22),0,11:00,3,3,1.0,0,0,,3,5,0.6,1,0,1,0,0,0,0,3,9,6.8,
7,7,1985-11-14,8485,IND,H,CLE,L (-8),0,2:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
8,8,1985-11-16,8487,IND,H,BOS,W (+2),0,13:00,3,8,0.375,0,0,,0,0,,0,0,0,0,1,0,1,1,6,1.2,
9,9,1985-11-19,8490,IND,A,CHI,L (-7),0,3:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,
10,10,1985-11-20,8491,IND,A,HOU,L (-29),0,17:00,2,5,0.4,0,0,,2,2,1.0,0,0,0,1,0,0,2,4,6,0.4,
11,11,1985-11-22,8493,IND,A,SAS,L (-12),0,24:00,6,11,0.545,0,0,,0,1,0.0,3,5,8,1,1,0,2,2,12,8.8,
