Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1990-11-03,8490,SAS,H,LAL,W (+11),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
2,2,1990-11-07,8494,SAS,H,DEN,W (+8),0,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,
3,3,1990-11-15,8502,SAS,A,SAC,W (+29),0,6:00,2,3,.667,0,0,,1,1,1.000,0,3,3,0,0,0,0,2,5,3.8,
4,4,1990-11-17,8504,SAS,H,PHO,W (+14),0,2:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-1.1,
5,5,1990-11-21,8508,SAS,H,MIN,W (+14),0,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
6,6,1990-12-01,8518,SAS,H,DAL,W (+12),0,7:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-2.5,
7,7,1990-12-08,8525,SAS,H,BOS,W (+6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
8,8,1990-12-11,8528,SAS,A,DET,W (+9),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
9,9,1990-12-12,8529,SAS,A,CHH,W (+11),0,4:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2,1.3,
10,10,1990-12-14,8531,SAS,A,CLE,W (+10),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
11,11,1990-12-15,8532,SAS,A,MIN,W (+16),0,1:00,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,0,2,3.0,
12,12,1990-12-19,8536,SAS,H,DEN,W (+35),0,15:00,5,8,.625,0,0,,0,0,,1,4,5,1,0,2,5,2,10,4.6,
13,13,1990-12-22,8539,SAS,H,MIL,L (-16),0,5:00,0,0,,0,0,,0,2,.000,1,1,2,0,0,1,0,0,0,0.9,
14,14,1990-12-26,8543,SAS,H,MIA,W (+14),0,7:00,0,1,.000,0,0,,1,2,.500,1,4,5,0,0,0,0,2,1,1.0,
15,15,1990-12-28,8545,SAS,H,SAC,W (+16),0,9:00,1,5,.200,0,0,,3,4,.750,3,2,5,0,0,0,0,4,5,2.6,
