Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2022-10-19,19-160,SAS,,CHO,L (-27),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,2022-10-21,19-162,SAS,@,IND,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2022-10-22,19-163,SAS,@,PHI,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2022-10-24,19-165,SAS,@,MIN,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,,2022-10-26,19-167,SAS,@,MIN,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,,2022-10-28,19-169,SAS,,CHI,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,1,2022-10-30,19-171,SAS,,MIN,W (+9),0,19:00,1,7,.143,1,4,.250,2,2,1.000,1,1,2,2,0,0,0,1,5,2.5,+2
8,2,2022-11-02,19-174,SAS,,TOR,L (-43),0,22:42,4,11,.364,2,6,.333,3,4,.750,1,1,2,3,0,0,1,1,13,8.2,-11
9,3,2022-11-04,19-176,SAS,,LAC,L (-7),1,13:55,1,3,.333,0,1,.000,0,0,,0,3,3,1,0,0,0,1,2,1.5,+1
10,4,2022-11-05,19-177,SAS,@,DEN,L (-25),1,22:37,2,7,.286,0,4,.000,0,0,,0,2,2,2,1,0,2,0,4,0.9,-7
11,,2022-11-07,19-179,SAS,,DEN,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,,2022-11-09,19-181,SAS,,MEM,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,2022-11-11,19-183,SAS,,MIL,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,2022-11-14,19-186,SAS,@,GSW,L (-37),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,,2022-11-15,19-187,SAS,@,POR,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,2022-11-17,19-189,SAS,@,SAC,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,5,2022-11-19,19-191,SAS,@,LAC,L (-22),0,9:36,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,1,3,2.6,+4
18,6,2022-11-20,19-192,SAS,@,LAL,L (-31),0,5:39,0,4,.000,0,3,.000,0,0,,0,0,0,0,0,0,2,0,0,-4.8,-7
19,,2022-11-23,19-195,SAS,,NOP,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,7,2022-11-25,19-197,SAS,,LAL,L (-11),0,13:42,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,1,0,3,1.6,+7
21,8,2022-11-26,19-198,SAS,,LAL,L (-5),0,16:57,3,4,.750,2,3,.667,0,0,,0,1,1,2,0,0,1,1,8,6.7,-12
22,9,2022-11-30,19-202,SAS,@,OKC,L (-8),0,19:23,3,6,.500,0,3,.000,1,2,.500,0,0,0,3,1,0,0,4,7,5.1,-3
23,10,2022-12-02,19-204,SAS,,NOP,L (-18),0,19:57,2,8,.250,1,4,.250,0,0,,0,4,4,3,0,1,3,2,5,0.4,-12
24,11,2022-12-04,19-206,SAS,,PHO,L (-38),0,24:52,3,9,.333,0,3,.000,2,2,1.000,0,1,1,2,0,1,1,3,8,3.1,-20
25,12,2022-12-08,19-210,SAS,,HOU,W (+9),1,24:37,2,7,.286,1,4,.250,0,0,,1,2,3,1,0,0,0,0,5,2.9,+10
26,13,2022-12-10,19-212,SAS,@,MIA,W (+4),1,14:28,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,0,2,2,0.5,-14
