Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1993-11-07,24-203,CLE,,NYK,L (-8),0,12:00,1,2,.500,0,0,,2,2,1.000,0,0,0,3,0,0,1,2,4,3.3,
2,2,1993-11-09,24-205,CLE,,CHH,W (+5),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,
3,3,1993-11-11,24-207,CLE,@,SEA,L (-13),0,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,1,0,-1.7,
4,4,1993-11-16,24-212,CLE,@,POR,W (+5),0,7:00,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,1,0,-1.8,
5,5,1994-03-02,24-318,CLE,@,BOS,W (+14),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
6,6,1994-03-08,24-324,CLE,,SAC,W (+21),0,12:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,1,2,2,-0.1,
7,7,1994-03-11,24-327,CLE,@,DET,L (-2),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
8,8,1994-03-12,24-328,CLE,@,NYK,L (-10),0,12:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,1,2,-0.4,
9,9,1994-03-15,24-331,CLE,,PHO,L (-13),0,16:00,1,1,1.000,0,0,,2,4,.500,0,1,1,3,1,0,0,0,4,6.3,
10,10,1994-03-18,24-334,CLE,@,ORL,L (-17),0,4:00,0,2,.000,0,0,,4,4,1.000,0,1,1,2,1,0,0,0,4,5.3,
11,11,1994-03-19,24-335,CLE,@,MIA,L (-11),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
12,12,1994-03-22,24-338,CLE,,IND,W (+32),0,6:00,0,2,.000,0,2,.000,0,0,,0,1,1,0,2,0,0,1,0,0.5,
13,13,1994-03-25,24-341,CLE,@,PHI,W (+17),0,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,0,0,-0.3,
14,14,1994-03-27,24-343,CLE,,DET,W (+12),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
15,15,1994-03-29,24-345,CLE,,LAC,W (+10),0,3:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,
