,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1984-10-26,23-095,ATL,@,NJN,W (+15),0,19:00,4,5,0.8,0,0,,2,2,1.0,0,3,3,0,1,2,2,3,10,8.2,
1,2,2,1984-10-27,23-096,ATL,,PHI,L (-3),0,21:00,2,5,0.4,0,0,,0,0,,1,1,2,0,0,1,0,3,4,1.8,
2,3,3,1984-10-30,23-099,ATL,@,WSB,L (-15),0,16:00,1,3,0.333,0,0,,0,0,,0,0,0,1,1,0,4,2,2,-2.8,
3,4,4,1984-11-01,23-101,ATL,,DET,L (-4),0,22:00,3,4,0.75,0,0,,1,2,0.5,0,4,4,3,0,1,2,3,7,5.8,
4,5,5,1984-11-03,23-103,ATL,,WSB,W (+20),0,13:00,4,9,0.444,0,0,,0,0,,0,2,2,0,0,1,0,5,8,2.6,
5,6,6,1984-11-07,23-107,ATL,@,MIL,L (-4),0,12:00,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,2,1,0,-3.1,
6,7,7,1984-11-08,23-108,ATL,@,DAL,L (-7),0,23:00,4,6,0.667,0,0,,0,0,,1,5,6,1,2,1,3,6,8,5.6,
7,8,8,1984-11-10,23-110,ATL,@,PHO,W (+7),0,7:00,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,0,3,4,2.2,
8,9,9,1984-11-13,23-113,ATL,,MIL,L (-11),0,8:00,0,0,,0,0,,4,4,1.0,1,0,1,0,0,2,2,3,4,2.9,
9,10,10,1984-11-15,23-115,ATL,,CLE,L (-3),0,14:00,4,7,0.571,0,0,,0,0,,1,0,1,0,0,1,1,3,8,3.9,
10,11,11,1984-11-17,23-117,ATL,,IND,W (+10),0,18:00,4,6,0.667,0,0,,0,0,,0,3,3,3,2,6,3,3,8,10.4,
11,12,12,1984-11-21,23-121,ATL,,UTA,W (+32),0,12:00,2,3,0.667,0,0,,0,2,0.0,1,3,4,0,1,0,1,4,4,1.9,
12,13,13,1984-11-24,23-124,ATL,,NJN,W (+2),0,11:00,1,5,0.2,0,0,,2,3,0.667,0,0,0,1,1,0,4,4,4,-3.4,
