Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2021-10-20,20-049,POR,,SAC,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1,2021-10-23,20-052,POR,,PHO,W (+29),0,6:25,2,6,.333,0,3,.000,0,2,.000,2,1,3,1,0,0,0,1,4,1.8,-5
3,2,2021-10-25,20-054,POR,@,LAC,L (-30),0,8:50,2,4,.500,0,0,,0,1,.000,1,4,5,1,0,0,2,2,4,1.4,+5
4,3,2021-10-27,20-056,POR,,MEM,W (+20),0,5:20,1,2,.500,0,0,,0,0,,0,2,2,1,1,1,0,0,2,4.0,-6
5,4,2021-10-29,20-058,POR,,LAC,W (+19),0,3:05,1,1,1.000,0,0,,0,0,,1,0,1,1,0,1,0,0,2,3.8,+3
6,5,2021-10-31,20-060,POR,@,CHO,L (-12),0,0:54,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
7,,2021-11-01,20-061,POR,@,PHI,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,,2021-11-03,20-063,POR,@,CLE,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,,2021-11-05,20-065,POR,,IND,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,6,2021-11-06,20-066,POR,,LAL,W (+15),0,5:26,0,3,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,1,2,-0.2,-13
