,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1995-11-03,23-223,VAN,@,POR,W (+12),0,10:00,1,3,0.333,0,1,0.0,1,2,0.5,0,2,2,3,0,0,1,0,3,2.6,
1,2,2,1995-11-07,23-227,VAN,@,DAL,L (-11),0,10:00,2,4,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,4,1.6,
2,3,3,1995-11-08,23-228,VAN,@,SAS,L (-49),0,14:00,1,4,0.25,0,0,,2,4,0.5,0,0,0,1,0,0,1,4,4,-1.1,
3,4,4,1995-11-11,23-231,VAN,@,SEA,L (-36),0,9:00,4,6,0.667,0,1,0.0,1,2,0.5,0,0,0,0,1,0,0,1,9,6.6,
4,5,5,1995-11-17,23-237,VAN,,LAL,L (-23),0,8:00,3,4,0.75,0,0,,0,0,,1,0,1,1,1,0,1,1,6,5.4,
5,6,6,1995-11-19,23-239,VAN,@,NYK,L (-5),0,6:00,1,2,0.5,0,0,,1,2,0.5,0,0,0,1,0,0,1,1,3,0.9,
6,7,7,1995-11-22,23-242,VAN,@,ORL,L (-2),0,4:00,1,2,0.5,0,0,,0,0,,1,0,1,0,0,0,0,3,2,0.5,
7,8,8,1995-11-24,23-244,VAN,@,CHH,L (-12),0,9:00,5,7,0.714,1,2,0.5,2,2,1.0,2,1,3,0,1,0,0,1,13,12.4,
8,9,9,1995-11-25,23-245,VAN,@,MIA,L (-20),0,9:00,4,5,0.8,1,1,1.0,2,2,1.0,0,0,0,1,0,0,1,1,11,8.4,
9,10,10,1995-11-28,23-248,VAN,@,MIN,L (-23),0,14:00,2,4,0.5,1,3,0.333,1,2,0.5,0,0,0,1,0,0,1,1,6,2.9,
10,11,11,1995-12-01,23-251,VAN,@,LAL,L (-13),1,25:00,7,11,0.636,2,3,0.667,0,0,,2,3,5,3,1,0,2,0,16,14.5,
11,12,12,1995-12-03,23-253,VAN,,MIL,L (-14),1,15:00,0,2,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,2,0,-0.5,
12,13,13,1995-12-13,23-263,VAN,,HOU,L (-11),0,5:00,2,6,0.333,1,2,0.5,0,0,,2,0,2,1,1,1,2,1,5,3.0,
13,14,14,1995-12-16,23-266,VAN,,GSW,L (-31),0,21:00,6,11,0.545,1,3,0.333,3,5,0.6,2,1,3,0,1,1,1,0,16,12.3,
14,15,15,1995-12-21,23-271,VAN,@,SEA,L (-24),0,15:00,1,4,0.25,0,0,,1,2,0.5,0,1,1,0,1,0,3,1,3,-1.9,
15,16,16,1995-12-22,23-272,VAN,,PHO,L (-21),0,11:00,5,9,0.556,1,3,0.333,0,0,,0,2,2,0,2,0,0,0,11,9.3,
16,17,17,1996-01-12,23-293,VAN,,GSW,L (-9),0,20:00,3,7,0.429,0,1,0.0,1,2,0.5,1,0,1,1,1,0,1,3,7,3.1,
17,18,18,1996-01-24,23-305,VAN,@,CHI,L (-20),0,10:00,1,3,0.333,0,0,,1,2,0.5,1,0,1,1,0,0,1,0,3,1.3,
18,19,19,1996-01-27,23-308,VAN,@,WSB,L (-25),0,9:00,2,5,0.4,1,1,1.0,1,2,0.5,1,1,2,1,1,0,1,0,6,4.6,
19,20,20,1996-01-29,23-310,VAN,@,PHI,L (-11),0,5:00,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,2,1.7,
20,21,21,1996-01-31,23-312,VAN,@,BOS,L (-33),0,6:00,0,5,0.0,0,1,0.0,0,0,,1,0,1,2,0,0,0,0,0,-1.4,
21,22,22,1996-02-07,23-319,VAN,@,UTA,L (-23),0,9:00,0,4,0.0,0,0,,1,2,0.5,0,0,0,1,0,0,0,1,1,-1.9,
22,23,23,1996-02-28,23-340,VAN,,LAL,L (-19),0,4:00,3,4,0.75,0,0,,0,0,,0,1,1,0,0,0,1,1,6,3.3,
23,24,24,1996-03-01,23-342,VAN,,DAL,L (-8),0,4:00,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,1,1,1,-0.8,
24,25,25,1996-03-02,23-343,VAN,@,DEN,L (-26),0,27:00,3,12,0.25,1,5,0.2,1,2,0.5,1,1,2,3,2,1,3,4,8,1.6,
25,26,26,1996-03-05,23-346,VAN,@,GSW,L (-32),0,10:00,2,8,0.25,0,0,,1,2,0.5,2,0,2,0,0,0,1,2,5,-0.6,
26,27,27,1996-03-08,23-349,VAN,,IND,L (-14),0,4:00,2,2,1.0,0,0,,1,2,0.5,2,0,2,2,0,0,0,0,5,6.8,
27,28,28,1996-03-10,23-351,VAN,,HOU,L (-6),0,17:00,6,12,0.5,1,3,0.333,0,0,,0,0,0,2,0,0,2,3,13,5.2,
28,29,29,1996-03-11,23-352,VAN,@,SAC,L (-4),0,6:00,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,2,2,0.9,
29,30,30,1996-03-15,23-356,VAN,,ORL,L (-5),0,15:00,2,2,1.0,1,1,1.0,0,0,,0,2,2,0,3,0,2,3,5,4.8,
30,31,31,1996-03-17,23-358,VAN,@,MIN,L (-5),0,13:00,1,2,0.5,0,0,,5,8,0.625,0,0,0,0,0,1,2,1,7,3.1,
31,32,32,1996-03-20,23-361,VAN,@,ATL,L (-5),0,20:00,3,10,0.3,0,3,0.0,4,4,1.0,0,0,0,2,2,1,0,1,10,7.9,
32,33,33,1996-03-22,23-363,VAN,@,IND,L (-17),0,8:00,2,3,0.667,0,0,,2,4,0.5,0,1,1,0,0,0,1,2,6,2.4,
