Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
4,1,2020-12-29,7202,NOP,A,PHO,L (-25),0,9:38,2,7,.286,0,2,.000,0,0,,0,0,0,1,1,0,0,0,4,1.6,+10
5,2,2020-12-31,7204,NOP,A,OKC,W (+33),0,3:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6
10,3,2021-01-13,7217,NOP,A,LAC,L (-5),0,15:34,3,6,.500,2,3,.667,2,2,1.000,0,2,2,0,0,1,1,2,10,6.5,-6
11,4,2021-01-15,7219,NOP,A,LAL,L (-17),0,10:42,2,8,.250,0,3,.000,0,0,,0,0,0,2,0,0,0,1,4,0.2,+2
12,5,2021-01-17,7221,NOP,A,SAC,W (+5),0,15:06,1,5,.200,0,0,,1,2,.500,0,2,2,5,0,0,0,3,3,2.4,+9
13,6,2021-01-19,7223,NOP,A,UTA,L (-16),0,3:39,1,3,.333,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,4,2.3,0
14,7,2021-01-21,7225,NOP,A,UTA,L (-11),0,1:59,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+6
18,8,2021-01-30,7234,NOP,H,HOU,L (-14),0,9:53,3,5,.600,2,2,1.000,2,4,.500,0,0,0,1,0,0,0,0,10,7.6,+4
19,9,2021-02-01,7236,NOP,H,SAC,L (-9),0,15:37,1,6,.167,0,0,,0,0,,0,1,1,1,1,0,0,1,2,-0.2,-10
20,10,2021-02-03,7238,NOP,H,PHO,W (+22),0,2:33,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-4
22,11,2021-02-06,7241,NOP,H,MEM,W (+9),0,18:51,3,6,.500,0,2,.000,0,0,,0,1,1,4,1,0,2,2,6,4.3,-16
23,12,2021-02-09,7244,NOP,H,HOU,W (+29),0,19:51,3,6,.500,0,0,,4,4,1.000,0,2,2,1,0,0,2,3,10,5.1,+12
24,13,2021-02-10,7245,NOP,A,CHI,L (-13),0,23:45,5,7,.714,2,3,.667,2,4,.500,1,1,2,4,2,0,0,2,14,15.3,-5
25,14,2021-02-12,7247,NOP,A,DAL,L (-13),0,16:37,2,5,.400,1,2,.500,0,0,,0,2,2,0,0,0,1,1,5,1.5,-2
26,15,2021-02-14,7249,NOP,A,DET,L (-11),0,16:40,4,9,.444,2,5,.400,0,0,,0,0,0,2,4,0,1,0,10,9.7,-5
27,16,2021-02-16,7251,NOP,A,MEM,W (+31),0,22:11,2,6,.333,0,2,.000,0,0,,0,1,1,4,1,0,1,2,4,2.9,+5
28,17,2021-02-17,7252,NOP,H,POR,L (-2),0,17:29,2,6,.333,2,4,.500,0,2,.000,1,1,2,4,0,0,0,0,6,5.6,+11
29,18,2021-02-19,7254,NOP,H,PHO,L (-18),0,18:47,0,8,.000,0,4,.000,0,0,,0,1,1,4,1,0,0,2,0,-2.3,-10
30,19,2021-02-21,7256,NOP,H,BOS,W (+5),0,6:50,0,0,,0,0,,0,0,,0,0,0,3,0,0,0,0,0,2.1,-7
31,20,2021-02-24,7259,NOP,H,DET,W (+10),0,6:50,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,3,5,0.8,-6
36,21,2021-03-04,7267,NOP,H,MIA,L (-10),0,17:09,5,9,.556,1,4,.250,0,0,,0,1,1,1,1,0,0,3,11,7.5,+7
37,22,2021-03-11,7274,NOP,H,MIN,L (-30),0,22:05,5,12,.417,1,3,.333,0,0,,1,1,2,4,3,1,0,1,11,11.7,-21
38,23,2021-03-12,7275,NOP,H,CLE,W (+34),0,22:52,2,10,.200,1,2,.500,0,0,,1,2,3,0,1,0,2,3,5,-2.1,+1
39,24,2021-03-14,7277,NOP,H,LAC,W (+20),0,27:12,6,11,.545,1,4,.250,0,0,,0,3,3,4,2,0,2,2,13,10.6,+6
40,25,2021-03-16,7279,NOP,A,POR,L (-1),0,9:18,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,1,0,2.0,+6
41,26,2021-03-18,7281,NOP,A,POR,L (-8),0,10:00,0,3,.000,0,2,.000,2,2,1.000,0,0,0,3,0,0,0,1,2,1.6,-8
42,27,2021-03-21,7284,NOP,A,DEN,W (+5),0,16:41,3,6,.500,0,1,.000,0,0,,0,0,0,0,1,0,0,0,6,4.0,+11
43,28,2021-03-23,7286,NOP,H,LAL,W (+17),0,20:11,5,9,.556,3,5,.600,3,3,1.000,0,1,1,6,0,2,0,2,16,16.8,+21
44,29,2021-03-26,7289,NOP,H,DEN,L (-5),0,16:13,2,5,.400,0,3,.000,2,2,1.000,0,1,1,3,0,0,0,2,6,4.9,+9
45,30,2021-03-27,7290,NOP,H,DAL,W (+9),0,24:44,6,7,.857,1,1,1.000,0,0,,0,3,3,5,0,0,0,4,13,13.3,+15
46,31,2021-03-29,7292,NOP,A,BOS,W (+6),0,18:05,3,6,.500,3,4,.750,0,0,,0,3,3,4,1,0,0,0,9,10.7,+13
47,32,2021-04-01,7295,NOP,H,ORL,L (-5),0,32:39,4,13,.308,1,3,.333,0,0,,3,2,5,4,1,1,2,4,9,5.1,-8
48,33,2021-04-02,7296,NOP,H,ATL,L (-23),0,25:58,9,16,.563,2,4,.500,1,1,1.000,0,2,2,2,0,1,2,4,21,12.5,-12
52,34,2021-04-09,7303,NOP,H,PHI,W (+7),0,20:35,1,4,.250,0,1,.000,0,0,,0,2,2,4,3,1,2,2,2,3.9,+4
53,35,2021-04-11,7305,NOP,A,CLE,W (+7),0,18:19,2,7,.286,0,3,.000,2,2,1.000,0,1,1,1,2,0,0,1,6,4.5,+10
54,36,2021-04-12,7306,NOP,H,SAC,W (+7),0,15:23,5,9,.556,1,2,.500,0,0,,1,0,1,3,1,0,2,5,11,6.5,+14
55,37,2021-04-14,7308,NOP,H,NYK,L (-10),0,20:51,1,6,.167,0,2,.000,0,0,,0,1,1,2,0,0,0,0,2,-0.1,-16
56,38,2021-04-16,7310,NOP,A,WAS,L (-2),0,19:27,1,6,.167,1,3,.333,1,1,1.000,0,0,0,2,1,0,0,2,4,1.8,-13
57,39,2021-04-18,7312,NOP,A,NYK,L (-10),0,12:19,1,4,.250,1,2,.500,0,0,,0,0,0,2,0,0,1,0,3,1.0,-8
58,40,2021-04-20,7314,NOP,H,BRK,L (-5),0,18:46,4,8,.500,3,6,.500,0,0,,0,1,1,4,0,0,1,1,11,8.7,+4
59,41,2021-04-22,7316,NOP,A,ORL,W (+35),0,23:23,2,11,.182,0,4,.000,2,2,1.000,1,1,2,3,0,0,1,1,6,0.8,+1
60,42,2021-04-24,7318,NOP,H,SAS,L (-2),0,16:36,2,6,.333,1,2,.500,0,0,,0,1,1,2,2,1,1,1,5,4.6,+2
61,43,2021-04-26,7320,NOP,H,LAC,W (+17),0,22:24,2,5,.400,2,3,.667,0,0,,0,3,3,3,1,1,2,4,6,4.4,+2
62,44,2021-04-28,7322,NOP,A,DEN,L (-2),0,17:01,1,4,.250,1,2,.500,0,0,,0,1,1,1,0,1,1,2,3,0.5,-3
63,45,2021-04-29,7323,NOP,A,OKC,W (+14),0,18:17,2,6,.333,0,2,.000,0,0,,0,0,0,2,1,0,1,1,4,1.6,+7
64,46,2021-05-01,7325,NOP,A,MIN,W (+4),0,16:38,1,3,.333,0,2,.000,2,2,1.000,0,2,2,4,0,0,0,3,4,4.5,-2
65,47,2021-05-03,7327,NOP,H,GSW,L (-15),0,7:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
66,48,2021-05-04,7328,NOP,H,GSW,W (+5),0,6:40,0,5,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-3.9,-2
67,49,2021-05-07,7331,NOP,A,PHI,L (-2),0,21:29,5,11,.455,1,4,.250,2,2,1.000,2,2,4,4,2,0,0,4,13,12.5,+11
68,50,2021-05-09,7333,NOP,A,CHO,W (+2),0,14:58,1,3,.333,0,1,.000,0,0,,0,0,0,2,0,0,1,3,2,-0.5,-7
69,51,2021-05-10,7334,NOP,A,MEM,L (-5),0,18:50,3,7,.429,0,2,.000,2,2,1.000,0,0,0,2,2,0,0,1,8,7.3,-10
70,52,2021-05-12,7336,NOP,A,DAL,L (-18),0,21:59,3,10,.300,2,4,.500,5,6,.833,1,3,4,2,0,0,1,1,13,8.4,-7
71,53,2021-05-14,7338,NOP,A,GSW,L (-3),0,28:44,2,9,.222,0,1,.000,3,3,1.000,0,5,5,2,0,0,1,6,7,1.0,+4
72,54,2021-05-16,7340,NOP,H,LAL,L (-12),0,25:53,4,6,.667,1,2,.500,3,3,1.000,0,3,3,4,1,0,2,0,12,12.1,0
1,1,2021-10-20,7497,NOP,H,PHI,L (-20),0,16:44,2,6,.333,1,2,.500,0,0,,1,3,4,5,1,0,1,1,5,6.3,+1
2,2,2021-10-22,7499,NOP,A,CHI,L (-16),0,11:11,3,8,.375,1,3,.333,0,0,,1,1,2,3,0,0,1,0,7,4.7,-9
3,3,2021-10-23,7500,NOP,A,MIN,L (-7),0,11:12,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,4,0,0,-4.0,-1
4,4,2021-10-25,7502,NOP,A,MIN,W (+9),0,9:29,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,2,0,-1.2,-14
5,5,2021-10-27,7504,NOP,H,ATL,L (-3),0,16:13,3,5,.600,0,2,.000,0,0,,0,1,1,3,0,0,1,2,6,4.3,-8
6,6,2021-10-29,7506,NOP,H,SAC,L (-4),0,14:39,1,3,.333,0,1,.000,0,0,,0,6,6,1,0,0,0,1,2,2.4,-9
7,7,2021-10-30,7507,NOP,H,NYK,L (-6),0,16:10,5,10,.500,1,2,.500,1,1,1.000,0,3,3,3,0,0,2,1,12,7.6,0
