Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2,1,2017-10-20,7270,POR,A,IND,W (+18),0,7:02,0,4,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,2,0,-3.2,-10
6,2,2017-10-28,7278,POR,H,PHO,W (+7),0,7:32,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,3,0,-1.2,+3
9,3,2017-11-02,7283,POR,H,LAL,W (+3),0,10:47,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.9,+2
13,4,2017-11-13,7294,POR,H,DEN,W (+17),0,2:33,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,2,0,3,1.0,0
16,5,2017-11-18,7299,POR,H,SAC,W (+12),0,1:36,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-2.5,-5
18,6,2017-11-22,7303,POR,A,PHI,L (-20),0,2:57,0,0,,0,0,,0,0,,0,2,2,1,0,0,1,1,0,-0.1,0
22,7,2017-11-30,7311,POR,H,MIL,L (-12),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4
24,8,2017-12-05,7316,POR,H,WAS,L (-14),0,3:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
25,9,2017-12-09,7320,POR,H,HOU,L (-7),0,18:47,2,5,.400,1,2,.500,0,0,,2,0,2,1,0,3,1,2,5,4.7,+6
26,10,2017-12-11,7322,POR,A,GSW,L (-7),0,25:18,4,9,.444,0,2,.000,1,2,.500,3,4,7,2,3,0,2,6,9,7.2,+1
27,11,2017-12-13,7324,POR,A,MIA,W (+7),1,21:29,4,9,.444,0,2,.000,1,4,.250,1,2,3,0,0,1,1,4,9,2.5,-4
28,12,2017-12-15,7326,POR,A,ORL,W (+7),0,18:55,2,8,.250,0,1,.000,0,0,,2,4,6,1,0,2,0,1,4,3.5,+8
29,13,2017-12-16,7327,POR,A,CHO,W (+2),0,14:50,1,4,.250,1,1,1.000,0,0,,1,9,10,0,0,0,1,1,3,2.6,0
30,14,2017-12-18,7329,POR,A,MIN,L (-1),0,21:05,3,7,.429,1,3,.333,0,0,,2,3,5,1,0,1,1,4,7,4.4,+8
31,15,2017-12-20,7331,POR,H,SAS,L (-2),0,13:52,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,0,1,2,1.5,-6
32,16,2017-12-22,7333,POR,H,DEN,L (-17),0,17:58,4,6,.667,1,1,1.000,1,2,.500,0,2,2,2,0,0,0,6,10,6.6,+15
33,17,2017-12-23,7334,POR,A,LAL,W (+3),0,30:40,4,6,.667,1,2,.500,2,4,.500,1,5,6,3,0,2,3,3,11,9.1,+5
34,18,2017-12-28,7339,POR,H,PHI,W (+4),0,17:04,0,2,.000,0,0,,1,2,.500,0,4,4,2,0,0,1,0,1,0.8,+1
