,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2012-11-02,19-037,CHA,,IND,W (+1),1,19:37,1,7,0.143,0,0,,0,0,,2,5,7,1,0,2,1,0,2,1.5,12
1,2,2,2012-11-03,19-038,CHA,@,DAL,L (-27),1,27:10,4,8,0.5,0,0,,5,9,0.556,3,2,5,2,5,1,3,1,13,13.8,7
2,3,3,2012-11-07,19-042,CHA,,PHO,L (-7),1,29:09,4,10,0.4,0,0,,1,1,1.0,2,6,8,3,0,3,3,3,9,6.8,4
3,4,4,2012-11-09,19-044,CHA,@,NOH,L (-8),1,33:05,5,9,0.556,1,1,1.0,1,1,1.0,2,4,6,0,2,3,2,3,12,11.2,-5
4,5,5,2012-11-10,19-045,CHA,,DAL,W (+4),1,41:04,8,12,0.667,0,0,,9,10,0.9,5,7,12,0,1,2,0,4,25,25.8,19
5,6,6,2012-11-13,19-048,CHA,,WAS,W (+16),1,27:20,6,11,0.545,0,0,,3,3,1.0,2,6,8,2,0,1,2,5,15,11.0,2
6,7,7,2012-11-14,19-049,CHA,@,MIN,W (+2),1,16:57,1,4,0.25,0,0,,0,0,,1,1,2,2,0,0,2,3,2,-1.2,-5
7,8,8,2012-11-17,19-052,CHA,,MEM,L (-7),1,21:43,3,4,0.75,0,0,,6,10,0.6,4,4,8,1,1,1,3,5,12,10.2,1
8,9,9,2012-11-19,19-054,CHA,,MIL,W (+4),1,29:44,4,13,0.308,0,0,,7,8,0.875,4,5,9,4,1,1,1,0,15,14.9,5
9,10,10,2012-11-21,19-056,CHA,,TOR,W (+1),1,30:50,4,7,0.571,0,0,,6,7,0.857,1,2,3,2,2,0,0,2,14,14.2,-2
10,11,11,2012-11-23,19-058,CHA,,ATL,L (-10),1,33:51,5,11,0.455,0,0,,1,2,0.5,0,7,7,0,2,4,1,5,11,8.8,-20
11,12,12,2012-11-24,19-059,CHA,@,WAS,W (+2),1,24:24,5,10,0.5,0,0,,0,0,,0,8,8,3,2,0,1,6,10,8.1,7
12,13,13,2012-11-26,19-061,CHA,@,OKC,L (-45),1,22:28,3,9,0.333,0,0,,2,2,1.0,2,1,3,0,0,1,1,1,8,3.9,-32
13,14,14,2012-11-28,19-063,CHA,@,ATL,L (-3),1,23:38,3,9,0.333,0,1,0.0,0,0,,0,3,3,1,1,1,2,0,6,2.2,6
14,15,15,2012-11-30,19-065,CHA,,PHI,L (-6),1,27:54,5,10,0.5,0,0,,0,0,,1,7,8,2,1,0,0,0,10,10.2,-12
15,16,16,2012-12-03,19-068,CHA,,POR,L (-6),1,26:30,4,8,0.5,0,0,,0,0,,1,2,3,3,0,2,1,0,8,7.8,11
16,17,17,2012-12-05,19-070,CHA,,NYK,L (-2),1,26:36,6,8,0.75,0,0,,0,0,,1,2,3,2,0,1,4,3,12,7.0,-10
17,18,18,2012-12-07,19-072,CHA,@,MIL,L (-15),1,31:50,4,4,1.0,0,0,,3,6,0.5,2,9,11,2,0,1,0,5,11,12.8,4
18,19,19,2012-12-08,19-073,CHA,,SAS,L (-30),1,25:55,4,7,0.571,0,0,,0,0,,1,4,5,6,0,3,2,1,8,10.5,-4
19,20,20,2012-12-10,19-075,CHA,,GSW,L (-8),1,33:55,6,10,0.6,0,0,,5,6,0.833,1,6,7,3,1,1,3,4,17,13.7,6
20,21,21,2012-12-12,19-077,CHA,,LAC,L (-6),1,33:09,3,10,0.3,0,0,,5,5,1.0,3,5,8,2,0,1,1,1,11,9.5,-5
21,22,22,2012-12-13,19-078,CHA,@,ATL,L (-23),1,26:32,4,9,0.444,0,0,,0,0,,4,2,6,1,0,0,1,3,8,5.2,-21
22,23,23,2012-12-15,19-080,CHA,,ORL,L (-9),1,21:05,1,4,0.25,0,0,,1,2,0.5,1,4,5,0,0,3,2,4,3,0.6,-2
23,24,24,2012-12-18,19-083,CHA,@,LAL,L (-1),1,23:54,3,4,0.75,0,0,,1,2,0.5,1,2,3,1,0,1,2,2,7,4.9,-9
24,25,25,2012-12-19,19-084,CHA,@,PHO,L (-17),1,35:40,9,14,0.643,0,0,,7,8,0.875,5,7,12,4,3,1,0,0,25,30.5,1
25,26,26,2012-12-21,19-086,CHA,@,GSW,L (-15),1,32:04,5,10,0.5,0,1,0.0,2,2,1.0,3,3,6,2,1,1,0,1,12,12.7,-7
26,27,27,2012-12-22,19-087,CHA,@,DEN,L (-22),1,33:31,5,7,0.714,0,1,0.0,1,2,0.5,2,2,4,1,0,3,5,3,11,6.3,-23
27,28,28,2012-12-26,19-091,CHA,,MIA,L (-13),1,22:17,2,6,0.333,0,0,,2,2,1.0,0,5,5,2,1,0,2,4,6,2.9,-1
28,29,29,2012-12-28,19-093,CHA,@,BRK,L (-16),1,18:38,1,6,0.167,1,1,1.0,0,0,,1,3,4,1,0,0,0,4,3,-0.1,-15
29,30,30,2012-12-29,19-094,CHA,,NOH,L (-3),1,25:48,11,14,0.786,0,0,,0,2,0.0,2,7,9,1,1,2,3,4,22,17.8,5
30,32,31,2013-01-04,19-100,CHA,,CLE,L (-2),0,21:07,3,10,0.3,0,0,,1,2,0.5,3,6,9,2,0,0,2,1,7,3.7,1
31,33,32,2013-01-06,19-102,CHA,@,DET,W (+7),1,32:39,3,10,0.3,0,1,0.0,5,5,1.0,4,4,8,0,0,1,0,2,11,9.1,8
32,34,33,2013-01-09,19-105,CHA,,UTA,L (-10),1,29:07,7,11,0.636,0,0,,1,1,1.0,1,7,8,4,2,0,2,3,15,14.5,-27
33,35,34,2013-01-11,19-107,CHA,@,TOR,L (-21),1,30:36,4,11,0.364,0,0,,4,4,1.0,2,3,5,1,1,0,3,3,12,5.7,-14
34,36,35,2013-01-12,19-108,CHA,@,IND,L (-8),1,20:39,2,7,0.286,0,0,,0,0,,3,5,8,2,0,0,2,1,4,2.5,8
35,37,36,2013-01-14,19-110,CHA,@,BOS,L (-11),1,22:25,5,10,0.5,0,0,,0,1,0.0,3,5,8,0,0,0,2,1,10,5.8,-6
36,38,37,2013-01-15,19-111,CHA,,IND,L (-27),1,31:35,1,5,0.2,0,0,,2,3,0.667,1,4,5,1,1,1,2,2,4,2.0,-27
37,39,38,2013-01-18,19-114,CHA,@,ORL,W (+6),1,23:09,2,5,0.4,0,1,0.0,0,0,,1,2,3,1,0,1,0,0,4,4.0,5
38,40,39,2013-01-19,19-115,CHA,,SAC,L (-4),1,17:52,1,4,0.25,0,0,,2,4,0.5,1,2,3,2,0,0,1,1,4,2.1,-2
39,41,40,2013-01-21,19-117,CHA,,HOU,L (-6),1,24:16,4,7,0.571,0,0,,1,2,0.5,0,4,4,1,0,1,0,5,9,5.9,-3
40,42,41,2013-01-23,19-119,CHA,,ATL,L (-12),1,24:42,3,6,0.5,0,0,,2,2,1.0,0,3,3,1,2,0,1,2,8,6.8,-10
