Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
5,1,1996-11-27,8425,ORL,H,ATL,W (+4),0,19:37,4,7,.571,0,0,,1,2,.500,3,2,5,2,1,0,0,0,9,10.4,-1
6,2,1996-11-29,8427,ORL,A,PHI,L (-9),0,8:46,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-0.1,+1
7,3,1996-11-30,8428,ORL,A,CLE,W (+4),0,2:06,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-3
8,4,1996-12-02,8430,ORL,H,DAL,L (-6),0,10:01,0,0,,0,0,,1,2,.500,0,0,0,1,1,0,3,0,1,-0.7,-10
9,5,1996-12-04,8432,ORL,H,CLE,L (-27),1,21:21,1,7,.143,0,0,,2,2,1.000,0,3,3,1,0,2,4,2,4,-2.3,-23
11,6,1996-12-08,8436,ORL,A,SAC,L (-7),0,1:43,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,0.2,+1
13,7,1996-12-14,8442,ORL,A,UTA,L (-33),0,7:49,0,2,.000,0,0,,0,0,,1,0,1,0,1,0,2,0,0,-1.7,+3
16,8,1996-12-21,8449,ORL,A,MIL,L (-18),0,2:31,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,-3
22,9,1997-01-03,8462,ORL,A,CHI,L (-21),0,3:22,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.2,+2
23,10,1997-01-07,8466,ORL,H,PHI,W (+21),0,2:14,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,0.2,+7
29,11,1997-01-19,8478,ORL,A,MIA,W (+12),0,1:33,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-4
31,12,1997-03-25,8543,ORL,H,SAC,W (+11),0,1:01,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3
36,13,1997-04-04,8553,ORL,A,NYK,W (+9),0,12:08,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,1,1,0,-1.8,-6
37,14,1997-04-06,8555,ORL,H,CHI,L (-16),0,1:47,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,2.3,+4
38,15,1997-04-08,8557,ORL,A,MIL,W (+15),0,0:54,0,1,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,0,0,1,0.6,0
39,16,1997-04-10,8559,ORL,A,TOR,W (+36),0,9:02,1,3,.333,0,0,,0,0,,0,2,2,1,0,2,0,1,2,2.6,+3
40,17,1997-04-12,8561,ORL,H,BOS,W (+23),0,2:03,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,3.7,+2
1,1,2001-10-30,10222,SAS,H,LAC,W (+11),0,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
3,2,2001-11-03,10226,SAS,A,POR,W (+16),0,3:43,0,0,,0,0,,0,0,,0,0,0,0,0,2,0,1,0,1.0,-1
4,3,2001-11-04,10227,SAS,A,SAC,L (-20),0,21:33,2,5,.400,0,0,,0,1,.000,3,1,4,1,2,1,2,5,4,2.7,+2
5,4,2001-11-06,10229,SAS,H,ORL,W (+15),0,3:09,1,1,1.000,0,0,,2,4,.500,1,1,2,0,0,0,1,1,4,2.5,-2
7,5,2001-11-10,10233,SAS,H,ATL,W (+22),0,10:20,2,4,.500,0,0,,0,0,,1,0,1,0,1,1,1,0,4,3.4,+3
9,6,2001-11-16,10239,SAS,H,CLE,W (+14),0,2:52,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-3
10,7,2001-11-21,10244,SAS,H,SEA,W (+17),0,10:04,2,2,1.000,0,0,,1,4,.250,1,1,2,0,0,0,0,0,5,4.2,-11
11,8,2001-11-23,10246,SAS,A,IND,W (+18),0,2:21,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.9,0
13,9,2001-11-28,10251,SAS,H,GSW,W (+11),0,6:14,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,3,1,2,-1.0,-6
15,10,2001-12-01,10254,SAS,A,HOU,W (+10),0,1:11,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,-2
16,11,2001-12-04,10257,SAS,H,WAS,W (+15),0,19:22,3,6,.500,0,0,,2,4,.500,2,4,6,0,2,1,0,1,8,9.1,+1
17,12,2001-12-05,10258,SAS,A,ATL,W (+8),0,6:44,0,2,.000,0,0,,0,0,,2,3,5,0,0,0,1,0,0,-0.1,-7
18,13,2001-12-07,10260,SAS,H,PHI,W (+10),0,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
19,14,2001-12-12,10265,SAS,H,TOR,W (+13),0,8:26,0,2,.000,0,0,,0,0,,3,1,4,0,0,0,2,2,0,-1.8,-3
21,15,2001-12-15,10268,SAS,H,UTA,W (+20),0,8:03,1,2,.500,0,0,,3,6,.500,2,1,3,0,0,0,0,3,5,3.3,-7
23,16,2001-12-19,10272,SAS,H,POR,W (+18),0,2:47,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+4
24,17,2001-12-21,10274,SAS,H,DEN,W (+35),0,4:13,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,2,3,3,-2.3,-7
29,18,2002-01-02,10286,SAS,H,DET,W (+12),0,1:49,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.0,0
32,19,2002-01-07,10291,SAS,H,NYK,W (+11),0,0:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
34,20,2002-01-11,10295,SAS,A,PHI,L (-17),0,3:34,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1
40,21,2002-01-23,10307,SAS,A,UTA,W (+6),0,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
41,22,2002-01-25,10309,SAS,A,LAL,L (-3),0,4:14,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4
42,23,2002-01-26,10310,SAS,A,GSW,W (+8),0,5:54,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,2,0,0.6,+5
47,24,2002-02-04,10319,SAS,H,MIN,W (+30),0,6:18,2,6,.333,0,0,,2,3,.667,1,0,1,1,0,1,0,2,6,3.5,+3
48,25,2002-02-07,10322,SAS,A,TOR,L (-6),0,3:44,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5
49,26,2002-02-12,10327,SAS,A,SAC,L (-13),0,2:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1
50,27,2002-04-16,10390,SAS,H,PHO,W (+24),0,12:01,1,7,.143,0,0,,1,2,.500,0,4,4,1,0,1,1,0,3,-0.3,-11
3,1,2002-11-05,10593,ATL,A,DEN,W (+16),0,12:30,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,4,0,0.0,-12
4,2,2002-11-06,10594,ATL,A,PHO,L (-5),0,6:42,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,2,0,0.5,-10
5,3,2002-11-08,10596,ATL,A,UTA,L (-13),0,1:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
6,4,2002-11-10,10598,ATL,A,SAC,L (-8),0,0:39,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
7,5,2002-11-12,10600,ATL,A,LAL,W (+12),0,3:16,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,-3
9,6,2002-11-18,10606,ATL,H,TOR,W (+25),0,18:00,3,7,.429,0,0,,1,2,.500,2,3,5,2,0,0,2,2,7,3.8,+6
10,7,2002-11-20,10608,ATL,H,MIN,L (-10),0,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-9
12,8,2002-11-23,10611,ATL,H,BOS,L (-10),0,9:18,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,2,2,0.9,+5
16,9,2002-11-30,10618,ATL,A,ORL,L (-25),0,13:40,0,5,.000,0,0,,2,2,1.000,3,4,7,2,2,1,0,1,2,5.5,+8
