Game of season,Game for player,Date,Age (days),Team,Home/Away,Opp,Win/Loss,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2015-10-28,7776,BOS,H,PHI,W (+17),0,1:58,0,0,,0,0,,2,2,1.000,1,1,2,1,0,0,0,1,2,3.3,0
5,2,2015-11-06,7785,BOS,H,WAS,W (+20),0,3:17,1,2,.500,0,0,,1,1,1.000,1,0,1,0,0,1,0,0,3,3.4,+1
28,3,2015-12-21,7830,BOS,H,MIN,W (+14),0,1:02,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1
56,4,2016-02-19,7890,BOS,A,UTA,L (-18),0,2:43,1,1,1.000,0,0,,0,0,,0,0,0,0,0,2,0,0,2,3.1,0
57,5,2016-02-21,7892,BOS,A,DEN,W (+20),0,2:30,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,1,2,0.6,0
58,6,2016-02-22,7893,BOS,A,MIN,L (-2),0,1:47,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+3
61,7,2016-02-29,7900,BOS,H,UTA,W (+5),0,7:08,1,1,1.000,0,0,,1,2,.500,1,2,3,0,0,2,1,0,3,4.0,+7
62,8,2016-03-02,7902,BOS,H,POR,W (+23),0,3:37,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,-5
64,9,2016-03-05,7905,BOS,A,CLE,L (-17),0,1:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
65,10,2016-03-09,7909,BOS,H,MEM,W (+20),0,1:51,0,1,.000,0,0,,0,0,,0,0,0,0,0,3,0,0,0,1.4,0
66,11,2016-03-11,7911,BOS,H,HOU,L (-4),0,2:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+3
68,12,2016-03-16,7916,BOS,H,OKC,L (-21),0,8:54,2,3,.667,0,0,,1,1,1.000,1,1,2,0,0,1,0,0,5,5.4,+7
69,13,2016-03-18,7918,BOS,A,TOR,L (-14),0,8:37,0,2,.000,0,0,,0,2,.000,0,0,0,0,0,1,0,2,0,-2.3,+2
70,14,2016-03-20,7920,BOS,A,PHI,W (+15),0,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
74,15,2016-03-28,7928,BOS,A,LAC,L (-24),0,6:43,1,5,.200,0,0,,0,2,.000,1,3,4,0,0,0,0,0,2,-0.3,0
79,16,2016-04-08,7939,BOS,H,MIL,W (+15),0,3:28,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-9
3,1,2016-10-29,8142,BOS,A,CHO,W (+6),0,7:44,1,3,.333,0,0,,1,2,.500,1,1,2,1,0,0,0,0,3,2.6,-5
4,2,2016-11-02,8146,BOS,H,CHI,W (+7),0,5:49,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-2
5,3,2016-11-03,8147,BOS,A,CLE,L (-6),0,9:45,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,4,2,-0.3,-8
6,4,2016-11-06,8150,BOS,H,DEN,L (-16),0,19:04,4,4,1.000,0,0,,0,1,.000,0,2,2,1,0,0,1,2,8,5.9,+3
7,5,2016-11-09,8153,BOS,A,WAS,L (-25),0,7:39,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.0,-9
8,6,2016-11-11,8155,BOS,H,NYK,W (+28),0,3:20,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,0,0,2,2.7,+1
10,7,2016-11-14,8158,BOS,A,NOP,L (-1),0,9:23,0,2,.000,0,0,,1,2,.500,1,3,4,1,1,0,2,2,1,-0.3,-5
12,8,2016-11-18,8162,BOS,H,GSW,L (-16),0,3:05,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-11
22,9,2016-12-07,8181,BOS,A,ORL,W (+30),0,1:47,2,3,.667,0,0,,0,0,,3,0,3,0,0,0,0,0,4,4.8,+2
39,10,2017-01-11,8216,BOS,H,WAS,W (+9),1,13:59,1,1,1.000,0,0,,2,3,.667,1,1,2,1,0,1,2,0,4,3.7,-6
42,11,2017-01-18,8223,BOS,H,NYK,L (-11),0,5:36,0,1,.000,0,0,,2,2,1.000,0,0,0,0,1,2,0,0,2,3.7,-1
43,12,2017-01-21,8226,BOS,H,POR,L (-4),0,12:40,1,3,.333,0,0,,0,0,,2,1,3,1,0,0,0,1,2,2.3,-4
44,13,2017-01-24,8229,BOS,A,WAS,L (-15),0,6:04,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-0.7,+1
46,14,2017-01-27,8232,BOS,H,ORL,W (+30),0,6:15,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,0,0,0,4,3.3,-6
52,15,2017-02-08,8244,BOS,A,SAC,L (-16),0,2:17,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+2
55,16,2017-02-13,8249,BOS,A,DAL,W (+13),0,1:06,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1
58,17,2017-02-24,8260,BOS,A,TOR,L (-10),0,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
60,18,2017-02-27,8263,BOS,H,ATL,L (-16),0,3:24,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,1,2,-0.4,+6
62,19,2017-03-03,8267,BOS,A,LAL,W (+20),0,2:50,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,-1
63,20,2017-03-05,8269,BOS,A,PHO,L (-3),0,8:59,0,2,.000,0,0,,0,0,,1,2,3,2,0,1,0,2,0,1.2,+5
64,21,2017-03-06,8270,BOS,A,LAC,L (-14),0,2:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-14
65,22,2017-03-08,8272,BOS,A,GSW,W (+13),0,0:45,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2
66,23,2017-03-10,8274,BOS,A,DEN,L (-20),0,1:58,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,-0.4,-3
78,24,2017-04-05,8300,BOS,H,CLE,L (-23),0,4:43,0,1,.000,0,0,,1,2,.500,0,2,2,0,1,1,0,0,1,2.2,0
79,25,2017-04-06,8301,BOS,A,ATL,L (-7),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
2,1,2017-10-21,8499,MIA,H,IND,W (+4),1,13:30,4,5,.800,0,0,,0,1,.000,1,5,6,0,0,0,1,2,8,6.1,+6
3,2,2017-10-23,8501,MIA,H,ATL,W (+11),1,14:37,1,4,.250,0,1,.000,0,0,,2,4,6,0,0,2,1,3,2,1.4,+2
16,3,2017-11-19,8528,MIA,H,IND,L (-25),0,3:26,1,1,1.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,4,4.4,-2
21,4,2017-11-29,8538,MIA,A,NYK,L (-29),0,5:12,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,1,0,0,-0.5,-6
23,5,2017-12-03,8542,MIA,H,GSW,L (-28),0,6:33,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,0,1,0,0,2,2.3,+1
26,6,2017-12-11,8550,MIA,A,MEM,W (+25),0,1:52,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1
28,7,2017-12-15,8554,MIA,A,CHO,W (+6),0,15:28,4,6,.667,0,1,.000,0,0,,0,7,7,1,1,0,1,2,8,7.4,+6
29,8,2017-12-16,8555,MIA,H,LAC,W (+5),0,27:15,3,6,.500,0,1,.000,3,3,1.000,1,3,4,2,2,3,0,2,9,12.3,-3
30,9,2017-12-18,8557,MIA,A,ATL,L (-6),0,23:50,4,7,.571,1,1,1.000,0,0,,2,8,10,1,0,1,1,4,9,8.3,-4
31,10,2017-12-20,8559,MIA,A,BOS,W (+1),0,24:15,4,8,.500,0,1,.000,0,2,.000,2,6,8,2,0,0,3,3,8,3.6,-1
32,11,2017-12-22,8561,MIA,H,DAL,W (+12),0,21:51,3,9,.333,0,1,.000,0,0,,1,2,3,1,0,0,1,4,6,0.3,-4
33,12,2017-12-23,8562,MIA,H,NOP,L (-15),0,18:53,2,5,.400,0,1,.000,3,4,.750,2,4,6,2,0,0,2,5,7,3.9,-2
34,13,2017-12-26,8565,MIA,H,ORL,W (+18),0,15:46,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,2,3,2,-1.6,-8
35,14,2017-12-29,8568,MIA,H,BRK,L (-24),0,19:24,2,5,.400,0,1,.000,1,2,.500,0,9,9,0,0,0,1,1,5,3.2,+1
36,15,2017-12-30,8569,MIA,A,ORL,W (+6),0,13:01,3,5,.600,0,1,.000,0,0,,1,0,1,0,0,0,0,1,6,4.0,+3
37,16,2018-01-03,8573,MIA,H,DET,W (+7),0,5:45,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+3
54,17,2018-02-05,8606,MIA,H,ORL,L (-2),0,5:08,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,2,0,-0.8,-5
60,18,2018-02-24,8625,MIA,H,MEM,W (+26),0,3:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
62,19,2018-03-01,8630,MIA,H,LAL,L (-18),0,1:16,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-1
67,20,2018-03-10,8639,MIA,H,WAS,W (+27),0,8:11,2,4,.500,0,2,.000,0,0,,1,0,1,0,2,1,1,1,4,4.0,-11
72,21,2018-03-21,8650,MIA,H,NYK,W (+21),0,5:02,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-3
75,22,2018-03-27,8656,MIA,H,CLE,W (+19),1,22:40,3,6,.500,0,1,.000,1,2,.500,2,3,5,0,1,1,1,2,7,5.8,0
79,23,2018-04-04,8664,MIA,A,ATL,W (+29),0,7:14,2,4,.500,1,2,.500,1,1,1.000,0,2,2,0,0,0,1,1,6,3.2,+2
