,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1985-10-26,24-023,SEA,@,DAL,L (-6),0,5:00,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,
1,2,2,1985-10-29,24-026,SEA,@,HOU,L (-12),0,9:00,3,8,0.375,0,1,0.0,2,2,1.0,1,0,1,1,6,0,1,0,8,10.0,
2,3,3,1985-10-31,24-028,SEA,@,DEN,L (-17),0,4:00,0,3,0.0,0,0,,0,2,0.0,0,0,0,0,0,0,1,0,0,-3.9,
3,4,4,1985-11-02,24-030,SEA,,CHI,W (+18),0,1:00,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4,
4,5,5,1985-11-08,24-036,SEA,@,POR,L (-4),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,
5,6,6,1985-11-12,24-040,SEA,,DAL,W (+19),0,2:00,1,1,1.0,0,0,,2,2,1.0,1,0,1,0,0,0,0,1,4,4.0,
6,7,7,1985-11-15,24-043,SEA,@,PHO,L (-18),0,13:00,4,7,0.571,0,0,,3,4,0.75,0,0,0,1,1,0,0,1,11,8.6,
7,8,8,1985-11-16,24-044,SEA,@,SAS,L (-2),0,13:00,0,7,0.0,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-4.3,
8,9,9,1985-11-20,24-048,SEA,,MIL,L (-10),0,11:00,1,4,0.25,0,0,,0,0,,0,2,2,1,1,0,0,2,2,1.1,
9,10,10,1985-11-22,24-050,SEA,,HOU,W (+19),0,2:00,1,2,0.5,0,0,,0,0,,0,0,0,0,1,0,0,2,2,1.2,
10,11,11,1985-11-24,24-052,SEA,,DEN,W (+26),0,4:00,1,1,1.0,0,0,,1,2,0.5,1,1,2,0,0,0,2,0,3,1.3,
11,12,12,1985-11-26,24-054,SEA,,LAC,W (+32),0,4:00,3,3,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,6,4.1,
12,13,13,1985-12-03,24-061,SEA,,SAS,W (+20),1,29:00,5,9,0.556,0,0,,3,6,0.5,1,1,2,3,0,0,5,4,13,4.0,
13,14,14,1985-12-05,24-063,SEA,@,CLE,L (-3),0,8:00,1,3,0.333,0,0,,0,0,,0,1,1,2,1,0,0,3,2,1.8,
14,15,15,1985-12-10,24-068,SEA,@,MIL,L (-19),0,11:00,1,7,0.143,0,0,,1,2,0.5,0,0,0,1,1,0,2,0,3,-2.2,
15,16,16,1985-12-11,24-069,SEA,@,ATL,L (-8),0,8:00,0,3,0.0,0,1,0.0,0,2,0.0,0,1,1,0,1,0,1,1,0,-3.0,
16,17,17,1985-12-13,24-071,SEA,,LAC,W (+19),0,2:00,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,
17,18,18,1985-12-17,24-075,SEA,,PHO,L (-5),0,20:00,3,7,0.429,0,0,,0,0,,0,4,4,2,0,0,0,3,6,3.7,
18,19,19,1985-12-19,24-077,SEA,,DET,L (-2),1,16:00,1,3,0.333,0,0,,2,4,0.5,0,3,3,1,3,0,2,0,4,4.1,
19,20,20,1985-12-28,24-086,SEA,,LAC,L (-5),0,1:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,
20,21,21,1985-12-30,24-088,SEA,@,UTA,L (-2),0,4:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-0.4,
21,22,22,1986-01-03,24-092,SEA,,DEN,W (+10),0,8:00,2,3,0.667,0,0,,0,0,,1,1,2,0,0,0,1,0,4,2.7,
22,23,23,1986-01-06,24-095,SEA,,PHO,L (-17),0,8:00,3,6,0.5,0,1,0.0,0,0,,0,2,2,0,1,0,1,0,6,3.6,
23,24,24,1986-01-07,24-096,SEA,,UTA,W (+7),0,15:00,3,5,0.6,0,0,,0,0,,0,0,0,3,2,0,0,0,6,7.8,
24,25,25,1986-01-09,24-098,SEA,@,DEN,L (-4),0,14:00,3,6,0.5,0,0,,0,0,,1,1,2,0,0,0,3,2,6,0.2,
25,26,26,1986-01-11,24-100,SEA,,LAL,W (+6),1,22:00,2,8,0.25,0,0,,0,0,,1,2,3,2,3,1,0,4,4,4.0,
26,27,27,1986-01-13,24-102,SEA,,DAL,L (-1),1,15:00,1,4,0.25,0,0,,0,0,,0,1,1,2,0,0,2,2,2,-1.5,
27,28,28,1986-01-15,24-104,SEA,@,LAC,L (-7),1,23:00,3,9,0.333,0,0,,4,4,1.0,1,1,2,2,3,0,0,1,10,9.9,
28,29,29,1986-01-17,24-106,SEA,@,PHO,L (-3),1,11:00,1,4,0.25,0,0,,0,0,,0,0,0,0,0,0,1,3,2,-2.6,
29,30,30,1986-01-18,24-107,SEA,@,SAC,L (-2),1,13:00,2,5,0.4,0,0,,0,2,0.0,0,2,2,1,0,0,2,3,4,-1.4,
30,31,31,1986-01-21,24-110,SEA,,HOU,L (-4),1,12:00,1,3,0.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,0.6,
31,32,32,1986-01-23,24-112,SEA,@,POR,L (-10),0,7:00,0,3,0.0,0,0,,0,0,,1,1,2,0,0,0,1,1,0,-2.5,
32,33,33,1986-01-25,24-114,SEA,,NJN,W (+7),0,5:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-0.4,
33,34,34,1986-01-28,24-117,SEA,,PHI,L (-7),0,7:00,0,4,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.8,
34,35,35,1986-01-30,24-119,SEA,@,NJN,W (+7),0,25:00,1,4,0.25,0,0,,0,0,,2,1,3,3,0,0,2,2,2,0.6,
35,36,36,1986-01-31,24-120,SEA,@,IND,L (-7),0,8:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,
36,37,37,1986-02-02,24-122,SEA,@,BOS,L (-13),0,10:00,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,2,-0.4,
37,38,38,1986-02-04,24-124,SEA,@,SAS,L (-5),0,13:00,2,5,0.4,0,1,0.0,1,2,0.5,1,1,2,1,0,0,1,1,5,2.2,
38,39,39,1986-02-06,24-126,SEA,@,SAC,L (-9),0,2:00,0,1,0.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,2,1,-0.6,
39,40,40,1986-02-13,24-133,SEA,,BOS,L (-9),0,4:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
40,41,41,1986-02-15,24-135,SEA,,WSB,W (+6),0,17:00,3,3,1.0,1,1,1.0,0,0,,0,0,0,3,1,0,0,4,7,7.6,
41,42,42,1986-02-17,24-137,SEA,,ATL,W (+13),0,13:00,6,8,0.75,0,0,,1,2,0.5,0,0,0,0,1,0,2,0,13,8.4,
42,43,43,1986-02-19,24-139,SEA,@,DET,L (-5),0,11:00,1,3,0.333,0,0,,2,2,1.0,0,1,1,0,0,0,1,1,4,1.2,
