Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
4,1,2000-02-17,23-208,MIL,,IND,L (-2),0,4:43,2,4,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,4,1.6,-1
5,2,2000-02-19,23-210,MIL,,VAN,L (-11),0,4:31,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-3
6,3,2000-02-22,23-213,MIL,@,WAS,L (-25),0,15:14,1,6,0.167,0,0,,0,0,,0,0,0,4,0,0,3,2,2,-2.8,2
8,4,2000-02-25,23-216,MIL,,PHI,L (-14),0,5:40,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,4
9,5,2000-02-27,23-218,MIL,,ORL,W (+7),0,15:13,2,4,0.5,1,1,1.0,0,0,,0,0,0,3,0,0,0,2,5,4.3,-8
10,6,2000-03-02,23-222,MIL,@,NYK,L (-15),0,15:45,0,5,0.0,0,2,0.0,0,0,,1,1,2,1,1,0,0,1,0,-1.2,-2
12,7,2000-03-06,23-226,MIL,,ATL,W (+33),0,12:06,0,2,0.0,0,0,,0,0,,0,0,0,6,0,0,1,1,0,1.4,-1
13,8,2000-03-08,23-228,MIL,@,BOS,L (-11),0,1:05,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,1
14,9,2000-03-10,23-230,MIL,,NJN,L (-28),0,21:52,0,5,0.0,0,2,0.0,0,0,,0,0,0,7,2,0,3,0,0,0.4,-14
15,10,2000-03-12,23-232,MIL,,CLE,W (+31),0,6:15,3,3,1.0,0,0,,0,0,,0,0,0,1,1,0,2,1,6,4.4,6
16,11,2000-03-14,23-234,MIL,@,MIA,L (-4),0,12:21,1,4,0.25,0,1,0.0,0,0,,1,0,1,2,0,0,1,1,2,0.3,-5
17,12,2000-03-16,23-236,MIL,,HOU,W (+10),0,14:36,1,6,0.167,0,0,,2,2,1.0,1,1,2,0,0,0,1,3,4,-1.0,-8
18,13,2000-03-18,23-238,MIL,@,NJN,L (-2),0,5:42,0,1,0.0,0,0,,0,0,,0,0,0,2,0,0,0,0,0,0.7,-2
19,14,2000-03-19,23-239,MIL,@,MIN,L (-27),0,27:25,0,4,0.0,0,0,,0,0,,0,2,2,3,1,0,1,2,0,-0.9,4
20,15,2000-03-23,23-243,MIL,@,IND,W (+21),0,15:29,1,2,0.5,0,0,,1,2,0.5,0,0,0,7,1,0,1,2,3,5.7,7
21,16,2000-03-24,23-244,MIL,,MIA,L (-12),0,13:53,0,0,,0,0,,0,0,,0,3,3,2,0,0,2,0,0,0.3,-6
22,17,2000-03-26,23-246,MIL,,BOS,W (+15),0,13:43,1,3,0.333,0,0,,0,0,,0,2,2,3,1,0,1,3,2,1.8,-8
23,18,2000-03-30,23-250,MIL,@,LAC,W (+19),0,20:48,2,5,0.4,0,0,,0,0,,0,1,1,2,2,0,2,2,4,2.2,-1
24,19,2000-04-01,23-252,MIL,@,POR,L (-34),0,18:49,2,4,0.5,1,1,1.0,0,0,,0,1,1,4,0,0,1,0,5,5.1,-10
25,20,2000-04-02,23-253,MIL,@,GSW,W (+4),0,9:55,0,3,0.0,0,1,0.0,0,0,,0,0,0,2,0,0,0,2,0,-1.5,-11
26,21,2000-04-04,23-255,MIL,,CHI,W (+19),0,9:22,1,3,0.333,0,0,,0,0,,1,0,1,2,0,0,0,1,2,2.0,-10
28,22,2000-04-08,23-259,MIL,,NJN,W (+8),0,4:44,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0,-11
29,23,2000-04-10,23-261,MIL,,ORL,W (+17),0,27:53,1,5,0.2,1,2,0.5,0,0,,0,3,3,5,0,0,2,2,3,1.5,5
30,24,2000-04-12,23-263,MIL,@,CLE,W (+1),0,16:10,1,5,0.2,0,1,0.0,0,0,,0,3,3,3,3,0,1,1,2,3.5,-10
31,25,2000-04-14,23-265,MIL,,CHH,L (-3),0,14:39,2,5,0.4,0,1,0.0,0,0,,0,1,1,3,0,0,2,1,4,1.3,-11
33,26,2000-04-17,23-268,MIL,@,ORL,W (+2),0,11:05,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,3,0,2,-1.3,-9
