model_type,n_train,n_test,mse_train,rmse_train,r2_train,mse_test,rmse_test,r2_test,y_test_mean,bias,Game of season_weight,Game for player_weight,Age (days)_weight,Home?_weight,Game Started?_weight,Year_weight,Month of Season_weight
Linreg,703,176,34.57026773651808,5.879648606551083,0.2769116014193126,42.15637823679193,6.492794331933819,0.2480883312011903,10.840909090909092,13.162486604193726,2.785202981587542,5.58624404784852,-36.004882946111174,0.4374375137046015,2.538911492205452,28.251345907191315,-8.691732827590544
Lasso (lambda=0.05),703,176,35.40478734875152,5.95019221107617,0.2594563865915541,42.17401169022242,6.494152114804705,0.2477738165310464,10.840909090909092,12.372616326040522,0.0,1.4325020039916037,-8.871204837305555,0.1644136407754304,2.647941233456608,-0.0,-0.0
"Random Forest (500 estimators, 5 depth)",703,176,25.434438242343525,5.043256709938879,0.4680010187474485,41.36342013211651,6.43143997345202,0.2622317295838738,10.840909090909092,,0.0877224393236311,0.0758991360973058,0.796893214792074,0.0114203312977893,0.0093635627157377,0.0055411856740427,0.013160130099419
"Random Forest (100 estimators, 5 depth)",703,176,25.282962529586055,5.028216635108919,0.4711693578357212,40.99963213553801,6.403095511979968,0.2687203429571543,10.840909090909092,,0.0947203273781362,0.0755245430675523,0.7851932755278248,0.0109462239790581,0.0157684986509433,0.0067525705796633,0.0110945608168219
Ridge (lambda=2.0),703,176,35.01012299780025,5.9169352707123855,0.2677113765638991,41.92398259064626,6.474873171780762,0.2522333978654433,10.840909090909092,12.72786105736489,1.727856392120288,4.524003720662967,-6.75125046537099,0.383063903499496,2.562013429534508,-2.241927224663481,-4.426455440706355
SVM (linear kernel),703,176,34.855734160321205,5.903874504113482,0.2709406479743004,42.007670467583914,6.481332460812662,0.25074072003498626,10.840909090909092,,,,,,,,
"Feedforward NN (3 layers, [[16, 4, 1]] activations)",703,176,36.619665774206844,6.051418492734315,0.2340454033203787,41.35088494636469,6.430465375566895,0.26245531028106783,10.840909090909092,,,,,,,,
